==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,390
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
129        | 2               | 0.00002000%
130        | 3               | 0.00003000%
131        | 11              | 0.00011000%
132        | 62              | 0.00062000%
133        | 213             | 0.00213000%
134        | 659             | 0.00659000%
135        | 1,853           | 0.01853000%
136        | 4,402           | 0.04402000%
137        | 10,067          | 0.10067000%
138        | 21,174          | 0.21174000%
139        | 40,141          | 0.40141000%
140        | 71,757          | 0.71757000%
141        | 118,512         | 1.18512000%
142        | 184,491         | 1.84491000%
143        | 270,763         | 2.70763000%
144        | 370,199         | 3.70199000%
145        | 480,471         | 4.80471000%
146        | 592,183         | 5.92183000%
147        | 693,419         | 6.93419000%
148        | 772,255         | 7.72255000%
149        | 818,942         | 8.18942000%
150        | 831,428         | 8.31428000%
151        | 808,744         | 8.08744000%
152        | 753,386         | 7.53386000%
153        | 677,387         | 6.77387000%
154        | 583,245         | 5.83245000%
155        | 484,057         | 4.84057000%
156        | 388,242         | 3.88242000%
157        | 301,555         | 3.01555000%
158        | 225,617         | 2.25617000%
159        | 164,203         | 1.64203000%
160        | 115,405         | 1.15405000%
161        | 78,308          | 0.78308000%
162        | 52,211          | 0.52211000%
163        | 33,632          | 0.33632000%
164        | 20,978          | 0.20978000%
165        | 12,688          | 0.12688000%
166        | 7,557           | 0.07557000%
167        | 4,367           | 0.04367000%
168        | 2,504           | 0.02504000%
169        | 1,389           | 0.01389000%
170        | 737             | 0.00737000%
171        | 409             | 0.00409000%
172        | 183             | 0.00183000%
173        | 103             | 0.00103000%
174        | 49              | 0.00049000%
175        | 18              | 0.00018000%
176        | 6               | 0.00006000%
177        | 7               | 0.00007000%
178        | 3               | 0.00003000%
179        | 2               | 0.00002000%
180        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
78         | 1               | 0.00001000%
79         | 1               | 0.00001000%
80         | 6               | 0.00006000%
81         | 26              | 0.00026000%
82         | 103             | 0.00103000%
83         | 288             | 0.00288000%
84         | 817             | 0.00817000%
85         | 2,172           | 0.02172000%
86         | 5,004           | 0.05004000%
87         | 10,588          | 0.10588000%
88         | 21,583          | 0.21583000%
89         | 41,431          | 0.41431000%
90         | 72,296          | 0.72296000%
91         | 119,989         | 1.19989000%
92         | 185,809         | 1.85809000%
