==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,930
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
123        | 7               | 0.00007000%
124        | 9               | 0.00009000%
125        | 50              | 0.00050000%
126        | 219             | 0.00219000%
127        | 611             | 0.00611000%
128        | 1,776           | 0.01776000%
129        | 4,579           | 0.04579000%
130        | 10,634          | 0.10634000%
131        | 22,529          | 0.22529000%
132        | 43,708          | 0.43708000%
133        | 78,391          | 0.78391000%
134        | 131,362         | 1.31362000%
135        | 203,236         | 2.03236000%
136        | 298,574         | 2.98574000%
137        | 405,792         | 4.05792000%
138        | 524,394         | 5.24394000%
139        | 638,809         | 6.38809000%
140        | 739,428         | 7.39428000%
141        | 811,813         | 8.11813000%
142        | 848,861         | 8.48861000%
143        | 849,319         | 8.49319000%
144        | 808,075         | 8.08075000%
145        | 740,115         | 7.40115000%
146        | 650,208         | 6.50208000%
147        | 548,266         | 5.48266000%
148        | 444,534         | 4.44534000%
149        | 348,092         | 3.48092000%
150        | 264,146         | 2.64146000%
151        | 191,724         | 1.91724000%
152        | 135,832         | 1.35832000%
153        | 92,890          | 0.92890000%
154        | 62,426          | 0.62426000%
155        | 39,538          | 0.39538000%
156        | 24,880          | 0.24880000%
157        | 15,072          | 0.15072000%
158        | 8,783           | 0.08783000%
159        | 5,115           | 0.05115000%
160        | 2,881           | 0.02881000%
161        | 1,571           | 0.01571000%
162        | 891             | 0.00891000%
163        | 436             | 0.00436000%
164        | 222             | 0.00222000%
165        | 113             | 0.00113000%
166        | 59              | 0.00059000%
167        | 17              | 0.00017000%
168        | 4               | 0.00004000%
169        | 7               | 0.00007000%
171        | 1               | 0.00001000%
172        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
75         | 5               | 0.00005000%
76         | 13              | 0.00013000%
77         | 48              | 0.00048000%
78         | 161             | 0.00161000%
79         | 516             | 0.00516000%
80         | 1,330           | 0.01330000%
81         | 3,493           | 0.03493000%
82         | 8,051           | 0.08051000%
83         | 17,017          | 0.17017000%
84         | 33,367          | 0.33367000%
85         | 61,750          | 0.61750000%
86         | 105,631         | 1.05631000%
87         | 170,075         | 1.70075000%
88         | 254,230         | 2.54230000%
89         | 360,168         | 3.60168000%
90         | 479,614         | 4.79614000%
91         | 603,930         | 6.03930000%
92         | 718,611         | 7.18611000%
93         | 811,530         | 8.11530000%
94         | 866,900         | 8.66900000%
95         | 882,090         | 8.82090000%
96         | 856,628         | 8.56628000%
97         | 791,624         | 7.91624000%
98         | 698,568         | 6.98568000%
99         | 589,918         | 5.89918000%
100        | 477,572         | 4.77572000%
101        | 370,283         | 3.70283000%
102        | 275,998         | 2.75998000%
103        | 197,465         | 1.97465000%
104        | 134,803         | 1.34803000%
105        | 89,373          | 0.89373000%
106        | 56,960          | 0.56960000%
107        | 35,410          | 0.35410000%
108        | 21,064          | 0.21064000%
109        | 12,009          | 0.12009000%
110        | 6,572           | 0.06572000%
111        | 3,585           | 0.03585000%
112        | 1,883           | 0.01883000%
113        | 924             | 0.00924000%
114        | 452             | 0.00452000%
115        | 210             | 0.00210000%
116        | 98              | 0.00098000%
117        | 33              | 0.00033000%
118        | 24              | 0.00024000%
119        | 4               | 0.00004000%
120        | 4               | 0.00004000%
121        | 3               | 0.00003000%
122        | 2               | 0.00002000%
123        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
29         | 2               | 0.00002000%
30         | 10              | 0.00010000%
31         | 43              | 0.00043000%
32         | 114             | 0.00114000%
33         | 359             | 0.00359000%
34         | 993             | 0.00993000%
35         | 2,531           | 0.02531000%
36         | 6,238           | 0.06238000%
37         | 14,564          | 0.14564000%
38         | 30,665          | 0.30665000%
39         | 61,257          | 0.61257000%
40         | 112,411         | 1.12411000%
41         | 194,537         | 1.94537000%
42         | 310,162         | 3.10162000%
43         | 460,874         | 4.60874000%
44         | 638,717         | 6.38717000%
45         | 817,206         | 8.17206000%
46         | 973,961         | 9.73961000%
47         | 1,074,800       | 10.74800000%
48         | 1,100,999       | 11.00999000%
49         | 1,044,188       | 10.44188000%
50         | 913,610         | 9.13610000%
51         | 744,204         | 7.44204000%
52         | 557,745         | 5.57745000%
53         | 387,712         | 3.87712000%
54         | 249,506         | 2.49506000%
55         | 147,967         | 1.47967000%
56         | 80,798          | 0.80798000%
57         | 41,259          | 0.41259000%
58         | 19,243          | 0.19243000%
59         | 8,293           | 0.08293000%
60         | 3,312           | 0.03312000%
61         | 1,152           | 0.01152000%
62         | 383             | 0.00383000%
63         | 131             | 0.00131000%
64         | 40              | 0.00040000%
65         | 12              | 0.00012000%
66         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 24,174          | 0.24174000%
1          | 85,465          | 0.85465000%
2          | 209,577         | 2.09577000%
3          | 404,017         | 4.04017000%
4          | 652,448         | 6.52448000%
5          | 914,223         | 9.14223000%
6          | 1,128,664       | 11.28664000%
7          | 1,249,601       | 12.49601000%
8          | 1,248,771       | 12.48771000%
9          | 1,134,355       | 11.34355000%
10         | 947,040         | 9.47040000%
11         | 725,583         | 7.25583000%
12         | 512,937         | 5.12937000%
13         | 335,194         | 3.35194000%
14         | 202,951         | 2.02951000%
15         | 113,860         | 1.13860000%
16         | 59,657          | 0.59657000%
17         | 28,993          | 0.28993000%
18         | 13,314          | 0.13314000%
19         | 5,675           | 0.05675000%
20         | 2,208           | 0.02208000%
21         | 858             | 0.00858000%
22         | 302             | 0.00302000%
23         | 88              | 0.00088000%
24         | 37              | 0.00037000%
25         | 8               | 0.00008000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 5.1912          |  0.0000% |  0.0001% |  0.0297% |  1.4666% | 16.3505% | 47.5891% | 30.6340% |  3.9299% |  0.0001%
 >= 6 copies | 4.4425          |  0.0000% |  0.0143% |  0.8934% | 11.3312% | 39.4766% | 39.4580% |  8.5228% |  0.3036% |  0.0000%
 >= 7 copies | 3.6330          |  0.0051% |  0.5519% |  8.5661% | 34.1220% | 41.4155% | 14.4565% |  0.8770% |  0.0058% |  0.0000%
