==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,400
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
71         | 1               | 0.00001000%
72         | 8               | 0.00008000%
73         | 69              | 0.00069000%
74         | 510             | 0.00510000%
75         | 2,309           | 0.02309000%
76         | 8,290           | 0.08290000%
77         | 25,342          | 0.25342000%
78         | 63,140          | 0.63140000%
79         | 133,698         | 1.33698000%
80         | 250,087         | 2.50087000%
81         | 409,398         | 4.09398000%
82         | 601,219         | 6.01219000%
83         | 799,524         | 7.99524000%
84         | 965,787         | 9.65787000%
85         | 1,069,759       | 10.69759000%
86         | 1,094,760       | 10.94760000%
87         | 1,041,889       | 10.41889000%
88         | 921,142         | 9.21142000%
89         | 765,652         | 7.65652000%
90         | 596,609         | 5.96609000%
91         | 438,958         | 4.38958000%
92         | 307,042         | 3.07042000%
93         | 204,052         | 2.04052000%
94         | 128,279         | 1.28279000%
95         | 77,287          | 0.77287000%
96         | 44,890          | 0.44890000%
97         | 24,500          | 0.24500000%
98         | 13,027          | 0.13027000%
99         | 6,658           | 0.06658000%
100        | 3,288           | 0.03288000%
101        | 1,556           | 0.01556000%
102        | 737             | 0.00737000%
103        | 298             | 0.00298000%
104        | 140             | 0.00140000%
105        | 51              | 0.00051000%
106        | 31              | 0.00031000%
107        | 6               | 0.00006000%
108        | 4               | 0.00004000%
109        | 2               | 0.00002000%
112        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
42         | 7               | 0.00007000%
43         | 15              | 0.00015000%
44         | 125             | 0.00125000%
45         | 600             | 0.00600000%
46         | 2,312           | 0.02312000%
47         | 7,434           | 0.07434000%
48         | 21,193          | 0.21193000%
49         | 51,966          | 0.51966000%
50         | 111,761         | 1.11761000%
51         | 211,875         | 2.11875000%
52         | 360,285         | 3.60285000%
53         | 549,338         | 5.49338000%
54         | 756,737         | 7.56737000%
55         | 944,528         | 9.44528000%
56         | 1,080,552       | 10.80552000%
57         | 1,133,983       | 11.33983000%
58         | 1,097,764       | 10.97764000%
59         | 983,768         | 9.83768000%
60         | 817,293         | 8.17293000%
61         | 633,605         | 6.33605000%
62         | 459,341         | 4.59341000%
63         | 313,552         | 3.13552000%
64         | 200,074         | 2.00074000%
65         | 120,660         | 1.20660000%
66         | 68,700          | 0.68700000%
67         | 36,943          | 0.36943000%
68         | 19,065          | 0.19065000%
69         | 9,027           | 0.09027000%
70         | 4,313           | 0.04313000%
71         | 1,893           | 0.01893000%
72         | 789             | 0.00789000%
73         | 309             | 0.00309000%
74         | 124             | 0.00124000%
75         | 40              | 0.00040000%
76         | 19              | 0.00019000%
77         | 8               | 0.00008000%
78         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
13         | 1               | 0.00001000%
14         | 2               | 0.00002000%
15         | 13              | 0.00013000%
16         | 61              | 0.00061000%
17         | 296             | 0.00296000%
18         | 1,106           | 0.01106000%
19         | 3,764           | 0.03764000%
20         | 11,147          | 0.11147000%
21         | 31,195          | 0.31195000%
22         | 76,166          | 0.76166000%
23         | 165,002         | 1.65002000%
24         | 319,790         | 3.19790000%
25         | 546,726         | 5.46726000%
26         | 835,832         | 8.35832000%
27         | 1,126,858       | 11.26858000%
28         | 1,341,146       | 13.41146000%
29         | 1,413,205       | 14.13205000%
30         | 1,311,892       | 13.11892000%
31         | 1,073,655       | 10.73655000%
32         | 770,403         | 7.70403000%
33         | 485,513         | 4.85513000%
34         | 269,494         | 2.69494000%
35         | 130,840         | 1.30840000%
36         | 55,660          | 0.55660000%
37         | 20,885          | 0.20885000%
38         | 6,764           | 0.06764000%
39         | 1,972           | 0.01972000%
40         | 495             | 0.00495000%
41         | 97              | 0.00097000%
42         | 15              | 0.00015000%
43         | 5               | 0.00005000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 5,549,452       | 55.49452000%
1          | 2,132,621       | 21.32621000%
2          | 1,257,951       | 12.57951000%
3          | 632,496         | 6.32496000%
4          | 273,738         | 2.73738000%
5          | 104,262         | 1.04262000%
6          | 34,970          | 0.34970000%
7          | 10,598          | 0.10598000%
8          | 2,985           | 0.02985000%
9          | 726             | 0.00726000%
10         | 162             | 0.00162000%
11         | 35              | 0.00035000%
12         | 3               | 0.00003000%
13         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 2.8075          |  0.2379% |  6.1414% | 30.0261% | 42.3269% | 18.8264% |  2.3824% |  0.0588% |  0.0001% |  0.0000%
 >= 6 copies | 1.7754          |  5.2832% | 32.3184% | 43.8017% | 16.8072% |  1.7528% |  0.0368% |  0.0001% |  0.0000% |  0.0000%
 >= 7 copies | 0.9990          | 25.7791% | 50.7669% | 21.2734% |  2.1379% |  0.0426% |  0.0001% |  0.0000% |  0.0000% |  0.0000%
