==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,260
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
70         | 6               | 0.00006000%
71         | 89              | 0.00089000%
72         | 564             | 0.00564000%
73         | 2,594           | 0.02594000%
74         | 9,535           | 0.09535000%
75         | 28,818          | 0.28818000%
76         | 71,157          | 0.71157000%
77         | 151,245         | 1.51245000%
78         | 276,895         | 2.76895000%
79         | 449,065         | 4.49065000%
80         | 649,341         | 6.49341000%
81         | 850,991         | 8.50991000%
82         | 1,007,649       | 10.07649000%
83         | 1,097,861       | 10.97861000%
84         | 1,103,464       | 11.03464000%
85         | 1,027,316       | 10.27316000%
86         | 891,667         | 8.91667000%
87         | 726,082         | 7.26082000%
88         | 554,968         | 5.54968000%
89         | 398,982         | 3.98982000%
90         | 273,248         | 2.73248000%
91         | 178,249         | 1.78249000%
92         | 110,176         | 1.10176000%
93         | 64,118          | 0.64118000%
94         | 36,531          | 0.36531000%
95         | 19,650          | 0.19650000%
96         | 10,156          | 0.10156000%
97         | 5,055           | 0.05055000%
98         | 2,421           | 0.02421000%
99         | 1,204           | 0.01204000%
100        | 511             | 0.00511000%
101        | 231             | 0.00231000%
102        | 102             | 0.00102000%
103        | 32              | 0.00032000%
104        | 21              | 0.00021000%
105        | 2               | 0.00002000%
106        | 2               | 0.00002000%
107        | 1               | 0.00001000%
108        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
41         | 8               | 0.00008000%
42         | 34              | 0.00034000%
43         | 208             | 0.00208000%
44         | 945             | 0.00945000%
45         | 3,566           | 0.03566000%
46         | 11,175          | 0.11175000%
47         | 30,275          | 0.30275000%
48         | 72,905          | 0.72905000%
49         | 147,934         | 1.47934000%
50         | 272,798         | 2.72798000%
51         | 444,458         | 4.44458000%
52         | 649,787         | 6.49787000%
53         | 860,749         | 8.60749000%
54         | 1,031,355       | 10.31355000%
55         | 1,132,137       | 11.32137000%
56         | 1,142,307       | 11.42307000%
57         | 1,058,990       | 10.58990000%
58         | 912,524         | 9.12524000%
59         | 727,403         | 7.27403000%
60         | 541,252         | 5.41252000%
61         | 377,995         | 3.77995000%
62         | 247,296         | 2.47296000%
63         | 151,041         | 1.51041000%
64         | 87,756          | 0.87756000%
65         | 48,066          | 0.48066000%
66         | 24,757          | 0.24757000%
67         | 12,169          | 0.12169000%
68         | 5,669           | 0.05669000%
69         | 2,662           | 0.02662000%
70         | 1,084           | 0.01084000%
71         | 417             | 0.00417000%
72         | 176             | 0.00176000%
73         | 71              | 0.00071000%
74         | 19              | 0.00019000%
75         | 9               | 0.00009000%
76         | 2               | 0.00002000%
77         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
12         | 1               | 0.00001000%
13         | 1               | 0.00001000%
14         | 8               | 0.00008000%
15         | 26              | 0.00026000%
16         | 151             | 0.00151000%
17         | 697             | 0.00697000%
18         | 2,393           | 0.02393000%
19         | 7,631           | 0.07631000%
20         | 22,224          | 0.22224000%
21         | 57,697          | 0.57697000%
22         | 130,857         | 1.30857000%
23         | 266,264         | 2.66264000%
24         | 475,911         | 4.75911000%
25         | 758,279         | 7.58279000%
26         | 1,062,717       | 10.62717000%
27         | 1,312,715       | 13.12715000%
28         | 1,430,588       | 14.30588000%
29         | 1,368,249       | 13.68249000%
30         | 1,150,252       | 11.50252000%
31         | 848,424         | 8.48424000%
32         | 544,190         | 5.44190000%
33         | 308,524         | 3.08524000%
34         | 151,145         | 1.51145000%
35         | 65,296          | 0.65296000%
36         | 24,625          | 0.24625000%
37         | 8,065           | 0.08065000%
38         | 2,315           | 0.02315000%
39         | 610             | 0.00610000%
40         | 124             | 0.00124000%
41         | 16              | 0.00016000%
42         | 5               | 0.00005000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 5,993,281       | 59.93281000%
1          | 2,016,560       | 20.16560000%
2          | 1,124,780       | 11.24780000%
3          | 533,937         | 5.33937000%
4          | 217,924         | 2.17924000%
5          | 78,982          | 0.78982000%
6          | 24,960          | 0.24960000%
7          | 7,159           | 0.07159000%
8          | 1,872           | 0.01872000%
9          | 426             | 0.00426000%
10         | 94              | 0.00094000%
11         | 23              | 0.00023000%
12         | 2               | 0.00002000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 2.6734          |  0.3857% |  8.1561% | 33.8091% | 40.6996% | 15.3087% |  1.6099% |  0.0308% |  0.0000% |  0.0000%
 >= 6 copies | 1.6543          |  7.0060% | 36.3962% | 41.9342% | 13.5048% |  1.1406% |  0.0183% |  0.0000% |  0.0000% |  0.0000%
 >= 7 copies | 0.9079          | 30.0163% | 50.6703% | 17.8408% |  1.4514% |  0.0212% |  0.0000% |  0.0000% |  0.0000% |  0.0000%
