==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,620
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
132        | 2               | 0.00002000%
134        | 6               | 0.00006000%
135        | 41              | 0.00041000%
136        | 108             | 0.00108000%
137        | 376             | 0.00376000%
138        | 1,157           | 0.01157000%
139        | 2,881           | 0.02881000%
140        | 6,602           | 0.06602000%
141        | 14,242          | 0.14242000%
142        | 28,326          | 0.28326000%
143        | 51,808          | 0.51808000%
144        | 88,293          | 0.88293000%
145        | 142,321         | 1.42321000%
146        | 214,380         | 2.14380000%
147        | 304,214         | 3.04214000%
148        | 406,277         | 4.06277000%
149        | 516,214         | 5.16214000%
150        | 622,076         | 6.22076000%
151        | 713,704         | 7.13704000%
152        | 781,635         | 7.81635000%
153        | 816,916         | 8.16916000%
154        | 819,359         | 8.19359000%
155        | 785,860         | 7.85860000%
156        | 725,772         | 7.25772000%
157        | 643,822         | 6.43822000%
158        | 552,030         | 5.52030000%
159        | 454,746         | 4.54746000%
160        | 362,643         | 3.62643000%
161        | 279,543         | 2.79543000%
162        | 209,287         | 2.09287000%
163        | 151,281         | 1.51281000%
164        | 105,889         | 1.05889000%
165        | 71,992          | 0.71992000%
166        | 48,353          | 0.48353000%
167        | 30,926          | 0.30926000%
168        | 19,023          | 0.19023000%
169        | 11,863          | 0.11863000%
170        | 7,010           | 0.07010000%
171        | 3,942           | 0.03942000%
172        | 2,416           | 0.02416000%
173        | 1,260           | 0.01260000%
174        | 663             | 0.00663000%
175        | 352             | 0.00352000%
176        | 195             | 0.00195000%
177        | 113             | 0.00113000%
178        | 44              | 0.00044000%
179        | 19              | 0.00019000%
180        | 8               | 0.00008000%
181        | 6               | 0.00006000%
182        | 2               | 0.00002000%
183        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
81         | 4               | 0.00004000%
82         | 5               | 0.00005000%
83         | 11              | 0.00011000%
84         | 81              | 0.00081000%
85         | 244             | 0.00244000%
86         | 629             | 0.00629000%
87         | 1,665           | 0.01665000%
88         | 3,949           | 0.03949000%
89         | 8,421           | 0.08421000%
90         | 17,464          | 0.17464000%
91         | 33,342          | 0.33342000%
92         | 60,113          | 0.60113000%
93         | 100,188         | 1.00188000%
94         | 158,026         | 1.58026000%
95         | 235,744         | 2.35744000%
96         | 330,930         | 3.30930000%
97         | 439,783         | 4.39783000%
98         | 556,604         | 5.56604000%
99         | 663,613         | 6.63613000%
100        | 757,644         | 7.57644000%
101        | 821,363         | 8.21363000%
102        | 850,640         | 8.50640000%
103        | 840,561         | 8.40561000%
104        | 793,237         | 7.93237000%
105        | 719,240         | 7.19240000%
106        | 624,296         | 6.24296000%
107        | 519,705         | 5.19705000%
108        | 416,194         | 4.16194000%
109        | 320,632         | 3.20632000%
110        | 238,548         | 2.38548000%
111        | 169,630         | 1.69630000%
112        | 116,364         | 1.16364000%
113        | 77,613          | 0.77613000%
114        | 50,018          | 0.50018000%
115        | 31,061          | 0.31061000%
116        | 18,757          | 0.18757000%
117        | 10,776          | 0.10776000%
118        | 6,011           | 0.06011000%
119        | 3,348           | 0.03348000%
120        | 1,772           | 0.01772000%
121        | 921             | 0.00921000%
122        | 443             | 0.00443000%
123        | 216             | 0.00216000%
124        | 107             | 0.00107000%
125        | 46              | 0.00046000%
126        | 22              | 0.00022000%
127        | 12              | 0.00012000%
128        | 6               | 0.00006000%
131        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
32         | 3               | 0.00003000%
33         | 10              | 0.00010000%
34         | 30              | 0.00030000%
35         | 103             | 0.00103000%
36         | 294             | 0.00294000%
37         | 786             | 0.00786000%
38         | 2,008           | 0.02008000%
39         | 4,948           | 0.04948000%
40         | 11,105          | 0.11105000%
41         | 23,719          | 0.23719000%
42         | 46,494          | 0.46494000%
43         | 86,669          | 0.86669000%
44         | 150,247         | 1.50247000%
45         | 243,568         | 2.43568000%
46         | 368,291         | 3.68291000%
47         | 523,098         | 5.23098000%
48         | 689,504         | 6.89504000%
49         | 852,453         | 8.52453000%
50         | 981,532         | 9.81532000%
51         | 1,054,079       | 10.54079000%
52         | 1,051,665       | 10.51665000%
53         | 979,636         | 9.79636000%
54         | 848,329         | 8.48329000%
55         | 683,724         | 6.83724000%
56         | 514,034         | 5.14034000%
57         | 358,270         | 3.58270000%
58         | 231,947         | 2.31947000%
59         | 140,080         | 1.40080000%
60         | 78,331          | 0.78331000%
61         | 40,570          | 0.40570000%
62         | 19,732          | 0.19732000%
63         | 8,861           | 0.08861000%
64         | 3,654           | 0.03654000%
65         | 1,464           | 0.01464000%
66         | 507             | 0.00507000%
67         | 184             | 0.00184000%
68         | 51              | 0.00051000%
69         | 15              | 0.00015000%
70         | 4               | 0.00004000%
71         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 3,308           | 0.03308000%
1          | 15,225          | 0.15225000%
2          | 46,574          | 0.46574000%
3          | 112,706         | 1.12706000%
4          | 226,284         | 2.26284000%
5          | 389,946         | 3.89946000%
6          | 595,521         | 5.95521000%
7          | 811,248         | 8.11248000%
8          | 1,003,448       | 10.03448000%
9          | 1,130,590       | 11.30590000%
10         | 1,164,598       | 11.64598000%
11         | 1,103,202       | 11.03202000%
12         | 967,321         | 9.67321000%
13         | 788,170         | 7.88170000%
14         | 593,450         | 5.93450000%
15         | 417,110         | 4.17110000%
16         | 272,430         | 2.72430000%
17         | 166,615         | 1.66615000%
18         | 95,096          | 0.95096000%
19         | 50,671          | 0.50671000%
20         | 25,630          | 0.25630000%
21         | 12,043          | 0.12043000%
22         | 5,275           | 0.05275000%
23         | 2,230           | 0.02230000%
24         | 840             | 0.00840000%
25         | 311             | 0.00311000%
26         | 108             | 0.00108000%
27         | 32              | 0.00032000%
28         | 16              | 0.00016000%
29         | 1               | 0.00001000%
30         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 5.4495          |  0.0000% |  0.0000% |  0.0044% |  0.4654% |  9.1364% | 42.8253% | 40.1033% |  7.4647% |  0.0005%
