==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,840
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
106        | 3               | 0.00003000%
107        | 3               | 0.00003000%
108        | 13              | 0.00013000%
109        | 77              | 0.00077000%
110        | 303             | 0.00303000%
111        | 1,018           | 0.01018000%
112        | 3,147           | 0.03147000%
113        | 8,075           | 0.08075000%
114        | 18,947          | 0.18947000%
115        | 39,805          | 0.39805000%
116        | 77,202          | 0.77202000%
117        | 134,939         | 1.34939000%
118        | 217,778         | 2.17778000%
119        | 324,975         | 3.24975000%
120        | 452,419         | 4.52419000%
121        | 588,073         | 5.88073000%
122        | 714,941         | 7.14941000%
123        | 819,711         | 8.19711000%
124        | 889,591         | 8.89591000%
125        | 911,095         | 9.11095000%
126        | 886,708         | 8.86708000%
127        | 820,488         | 8.20488000%
128        | 723,893         | 7.23893000%
129        | 611,284         | 6.11284000%
130        | 492,669         | 4.92669000%
131        | 383,845         | 3.83845000%
132        | 285,723         | 2.85723000%
133        | 205,528         | 2.05528000%
134        | 141,274         | 1.41274000%
135        | 94,586          | 0.94586000%
136        | 61,046          | 0.61046000%
137        | 37,995          | 0.37995000%
138        | 23,115          | 0.23115000%
139        | 13,299          | 0.13299000%
140        | 7,664           | 0.07664000%
141        | 4,152           | 0.04152000%
142        | 2,277           | 0.02277000%
143        | 1,192           | 0.01192000%
144        | 603             | 0.00603000%
145        | 281             | 0.00281000%
146        | 156             | 0.00156000%
147        | 54              | 0.00054000%
148        | 37              | 0.00037000%
149        | 7               | 0.00007000%
150        | 4               | 0.00004000%
151        | 3               | 0.00003000%
153        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
63         | 1               | 0.00001000%
65         | 5               | 0.00005000%
66         | 15              | 0.00015000%
67         | 82              | 0.00082000%
68         | 354             | 0.00354000%
69         | 1,063           | 0.01063000%
70         | 2,788           | 0.02788000%
71         | 7,229           | 0.07229000%
72         | 16,402          | 0.16402000%
73         | 34,543          | 0.34543000%
74         | 66,172          | 0.66172000%
75         | 117,649         | 1.17649000%
76         | 194,543         | 1.94543000%
77         | 295,745         | 2.95745000%
78         | 421,578         | 4.21578000%
79         | 561,908         | 5.61908000%
80         | 701,245         | 7.01245000%
81         | 820,890         | 8.20890000%
82         | 905,238         | 9.05238000%
83         | 941,355         | 9.41355000%
84         | 926,805         | 9.26805000%
85         | 863,052         | 8.63052000%
86         | 761,114         | 7.61114000%
87         | 639,120         | 6.39120000%
88         | 512,880         | 5.12880000%
89         | 390,041         | 3.90041000%
90         | 285,268         | 2.85268000%
91         | 198,054         | 1.98054000%
92         | 131,962         | 1.31962000%
93         | 84,063          | 0.84063000%
94         | 51,687          | 0.51687000%
95         | 30,606          | 0.30606000%
96         | 17,255          | 0.17255000%
97         | 9,586           | 0.09586000%
98         | 4,890           | 0.04890000%
99         | 2,540           | 0.02540000%
100        | 1,212           | 0.01212000%
101        | 581             | 0.00581000%
102        | 287             | 0.00287000%
103        | 113             | 0.00113000%
104        | 45              | 0.00045000%
105        | 15              | 0.00015000%
106        | 10              | 0.00010000%
107        | 6               | 0.00006000%
108        | 1               | 0.00001000%
109        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
24         | 2               | 0.00002000%
25         | 6               | 0.00006000%
26         | 20              | 0.00020000%
27         | 121             | 0.00121000%
28         | 343             | 0.00343000%
29         | 977             | 0.00977000%
30         | 2,915           | 0.02915000%
31         | 7,231           | 0.07231000%
32         | 17,671          | 0.17671000%
33         | 38,999          | 0.38999000%
34         | 79,161          | 0.79161000%
35         | 148,091         | 1.48091000%
36         | 256,859         | 2.56859000%
37         | 408,377         | 4.08377000%
38         | 596,978         | 5.96978000%
39         | 803,636         | 8.03636000%
40         | 993,572         | 9.93572000%
41         | 1,127,453       | 11.27453000%
42         | 1,176,420       | 11.76420000%
43         | 1,122,927       | 11.22927000%
44         | 981,407         | 9.81407000%
45         | 784,958         | 7.84958000%
46         | 576,933         | 5.76933000%
47         | 385,282         | 3.85282000%
48         | 236,944         | 2.36944000%
