==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,100
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
68         | 17              | 0.00017000%
69         | 181             | 0.00181000%
70         | 1,007           | 0.01007000%
71         | 4,483           | 0.04483000%
72         | 15,599          | 0.15599000%
73         | 44,153          | 0.44153000%
74         | 103,290         | 1.03290000%
75         | 206,619         | 2.06619000%
76         | 361,437         | 3.61437000%
77         | 556,108         | 5.56108000%
78         | 768,008         | 7.68008000%
79         | 957,348         | 9.57348000%
80         | 1,084,660       | 10.84660000%
81         | 1,128,775       | 11.28775000%
82         | 1,084,186       | 10.84186000%
83         | 967,411         | 9.67411000%
84         | 803,423         | 8.03423000%
85         | 626,875         | 6.26875000%
86         | 459,560         | 4.59560000%
87         | 317,936         | 3.17936000%
88         | 209,281         | 2.09281000%
89         | 130,461         | 1.30461000%
90         | 77,370          | 0.77370000%
91         | 44,066          | 0.44066000%
92         | 23,682          | 0.23682000%
93         | 12,429          | 0.12429000%
94         | 6,082           | 0.06082000%
95         | 3,026           | 0.03026000%
96         | 1,419           | 0.01419000%
97         | 635             | 0.00635000%
98         | 277             | 0.00277000%
99         | 122             | 0.00122000%
100        | 45              | 0.00045000%
101        | 22              | 0.00022000%
102        | 5               | 0.00005000%
104        | 1               | 0.00001000%
105        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
39         | 1               | 0.00001000%
40         | 12              | 0.00012000%
41         | 77              | 0.00077000%
42         | 489             | 0.00489000%
43         | 1,895           | 0.01895000%
44         | 6,846           | 0.06846000%
45         | 20,444          | 0.20444000%
46         | 51,886          | 0.51886000%
47         | 114,852         | 1.14852000%
48         | 222,696         | 2.22696000%
49         | 381,802         | 3.81802000%
50         | 585,350         | 5.85350000%
51         | 803,377         | 8.03377000%
52         | 999,267         | 9.99267000%
53         | 1,128,616       | 11.28616000%
54         | 1,167,100       | 11.67100000%
55         | 1,106,485       | 11.06485000%
56         | 969,266         | 9.69266000%
57         | 784,783         | 7.84783000%
58         | 590,833         | 5.90833000%
59         | 416,705         | 4.16705000%
60         | 273,775         | 2.73775000%
61         | 169,081         | 1.69081000%
62         | 98,134          | 0.98134000%
63         | 53,753          | 0.53753000%
64         | 27,773          | 0.27773000%
65         | 13,565          | 0.13565000%
66         | 6,218           | 0.06218000%
67         | 2,912           | 0.02912000%
68         | 1,266           | 0.01266000%
69         | 463             | 0.00463000%
70         | 177             | 0.00177000%
71         | 64              | 0.00064000%
72         | 26              | 0.00026000%
73         | 6               | 0.00006000%
74         | 4               | 0.00004000%
75         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
12         | 1               | 0.00001000%
13         | 5               | 0.00005000%
14         | 16              | 0.00016000%
15         | 87              | 0.00087000%
16         | 456             | 0.00456000%
17         | 1,662           | 0.01662000%
18         | 5,675           | 0.05675000%
19         | 17,083          | 0.17083000%
20         | 46,357          | 0.46357000%
21         | 110,387         | 1.10387000%
22         | 233,113         | 2.33113000%
23         | 432,107         | 4.32107000%
24         | 709,925         | 7.09925000%
25         | 1,025,334       | 10.25334000%
26         | 1,298,515       | 12.98515000%
27         | 1,445,486       | 14.45486000%
28         | 1,408,672       | 14.08672000%
29         | 1,199,904       | 11.99904000%
30         | 893,939         | 8.93939000%
31         | 578,015         | 5.78015000%
32         | 327,093         | 3.27093000%
33         | 160,512         | 1.60512000%
34         | 68,635          | 0.68635000%
35         | 25,591          | 0.25591000%
36         | 8,381           | 0.08381000%
37         | 2,367           | 0.02367000%
38         | 538             | 0.00538000%
39         | 124             | 0.00124000%
40         | 15              | 0.00015000%
41         | 5               | 0.00005000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 6,484,723       | 64.84723000%
1          | 1,862,249       | 18.62249000%
2          | 974,233         | 9.74233000%
3          | 433,232         | 4.33232000%
4          | 166,456         | 1.66456000%
5          | 56,528          | 0.56528000%
6          | 16,750          | 0.16750000%
7          | 4,429           | 0.04429000%
8          | 1,092           | 0.01092000%
9          | 242             | 0.00242000%
10         | 58              | 0.00058000%
11         | 6               | 0.00006000%
12         | 2               | 0.00002000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 2.5179          |  0.6556% | 11.0370% | 37.8293% | 37.8258% | 11.6621% |  0.9768% |  0.0134% |  0.0000% |  0.0000%
 >= 6 copies | 1.5180          |  9.4568% | 40.8007% | 38.9099% | 10.1588% |  0.6661% |  0.0076% |  0.0000% |  0.0000% |  0.0000%
 >= 7 copies | 0.8086          | 35.2026% | 49.6530% | 14.2386% |  0.8972% |  0.0085% |  0.0000% |  0.0000% |  0.0000% |  0.0000%
