==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,070
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
95         | 1               | 0.00001000%
96         | 7               | 0.00007000%
97         | 25              | 0.00025000%
98         | 159             | 0.00159000%
99         | 595             | 0.00595000%
100        | 2,127           | 0.02127000%
101        | 6,188           | 0.06188000%
102        | 16,160          | 0.16160000%
103        | 36,445          | 0.36445000%
104        | 74,358          | 0.74358000%
105        | 136,053         | 1.36053000%
106        | 228,105         | 2.28105000%
107        | 348,798         | 3.48798000%
108        | 490,507         | 4.90507000%
109        | 641,774         | 6.41774000%
110        | 780,343         | 7.80343000%
111        | 888,348         | 8.88348000%
112        | 950,207         | 9.50207000%
113        | 954,084         | 9.54084000%
114        | 908,438         | 9.08438000%
115        | 817,434         | 8.17434000%
116        | 698,884         | 6.98884000%
117        | 572,720         | 5.72720000%
118        | 445,180         | 4.45180000%
119        | 331,310         | 3.31310000%
120        | 236,696         | 2.36696000%
121        | 162,787         | 1.62787000%
122        | 106,951         | 1.06951000%
123        | 68,474          | 0.68474000%
124        | 41,873          | 0.41873000%
125        | 24,726          | 0.24726000%
126        | 14,075          | 0.14075000%
127        | 7,744           | 0.07744000%
128        | 4,121           | 0.04121000%
129        | 2,198           | 0.02198000%
130        | 1,089           | 0.01089000%
131        | 542             | 0.00542000%
132        | 262             | 0.00262000%
133        | 122             | 0.00122000%
134        | 63              | 0.00063000%
135        | 15              | 0.00015000%
136        | 7               | 0.00007000%
137        | 2               | 0.00002000%
138        | 1               | 0.00001000%
139        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
57         | 3               | 0.00003000%
58         | 6               | 0.00006000%
59         | 31              | 0.00031000%
60         | 157             | 0.00157000%
61         | 579             | 0.00579000%
62         | 1,822           | 0.01822000%
63         | 4,932           | 0.04932000%
64         | 12,785          | 0.12785000%
65         | 28,790          | 0.28790000%
66         | 59,229          | 0.59229000%
67         | 110,496         | 1.10496000%
68         | 191,167         | 1.91167000%
69         | 301,261         | 3.01261000%
70         | 440,500         | 4.40500000%
71         | 594,750         | 5.94750000%
72         | 749,646         | 7.49646000%
73         | 879,422         | 8.79422000%
74         | 963,585         | 9.63585000%
75         | 991,950         | 9.91950000%
76         | 961,517         | 9.61517000%
77         | 874,150         | 8.74150000%
78         | 752,641         | 7.52641000%
79         | 613,223         | 6.13223000%
80         | 473,548         | 4.73548000%
81         | 348,486         | 3.48486000%
82         | 242,196         | 2.42196000%
83         | 161,034         | 1.61034000%
84         | 102,323         | 1.02323000%
85         | 62,209          | 0.62209000%
86         | 36,160          | 0.36160000%
87         | 20,156          | 0.20156000%
88         | 10,776          | 0.10776000%
89         | 5,503           | 0.05503000%
90         | 2,672           | 0.02672000%
91         | 1,291           | 0.01291000%
92         | 588             | 0.00588000%
93         | 245             | 0.00245000%
94         | 109             | 0.00109000%
95         | 38              | 0.00038000%
96         | 17              | 0.00017000%
97         | 4               | 0.00004000%
98         | 2               | 0.00002000%
101        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
21         | 4               | 0.00004000%
22         | 9               | 0.00009000%
23         | 46              | 0.00046000%
24         | 191             | 0.00191000%
25         | 591             | 0.00591000%
26         | 1,770           | 0.01770000%
27         | 5,137           | 0.05137000%
28         | 13,268          | 0.13268000%
29         | 31,644          | 0.31644000%
30         | 68,681          | 0.68681000%
31         | 135,027         | 1.35027000%
32         | 245,121         | 2.45121000%
33         | 406,135         | 4.06135000%
34         | 611,257         | 6.11257000%
35         | 839,926         | 8.39926000%
36         | 1,050,813       | 10.50813000%
37         | 1,195,476       | 11.95476000%
38         | 1,235,990       | 12.35990000%
39         | 1,161,090       | 11.61090000%
40         | 988,792         | 9.88792000%
41         | 761,557         | 7.61557000%
42         | 535,367         | 5.35367000%
43         | 338,371         | 3.38371000%
44         | 194,154         | 1.94154000%
45         | 100,666         | 1.00666000%
46         | 47,475          | 0.47475000%
47         | 20,153          | 0.20153000%
48         | 7,487           | 0.07487000%
49         | 2,643           | 0.02643000%
50         | 866             | 0.00866000%
51         | 219             | 0.00219000%
52         | 53              | 0.00053000%
53         | 17              | 0.00017000%
54         | 3               | 0.00003000%
55         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 1,081,657       | 10.81657000%
1          | 1,469,883       | 14.69883000%
2          | 1,757,632       | 17.57632000%
3          | 1,723,006       | 17.23006000%
4          | 1,442,260       | 14.42260000%
5          | 1,057,540       | 10.57540000%
6          | 685,700         | 6.85700000%
7          | 399,801         | 3.99801000%
8          | 210,303         | 2.10303000%
9          | 101,095         | 1.01095000%
10         | 43,812          | 0.43812000%
11         | 17,601          | 0.17601000%
12         | 6,438           | 0.06438000%
13         | 2,322           | 0.02322000%
14         | 673             | 0.00673000%
15         | 204             | 0.00204000%
16         | 52              | 0.00052000%
17         | 19              | 0.00019000%
18         | 1               | 0.00001000%
19         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 4.1885          |  0.0002% |  0.0658% |  2.3184% | 18.3645% | 42.9555% | 30.7070% |  5.4195% |  0.1691% |  0.0000%
 >= 6 copies | 3.2046          |  0.0478% |  2.2476% | 18.5437% | 42.2994% | 30.3204% |  6.2992% |  0.2410% |  0.0008% |  0.0000%
