==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,820
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
78         | 6               | 0.00006000%
79         | 52              | 0.00052000%
80         | 349             | 0.00349000%
81         | 1,557           | 0.01557000%
82         | 5,748           | 0.05748000%
83         | 16,996          | 0.16996000%
84         | 43,246          | 0.43246000%
85         | 94,001          | 0.94001000%
86         | 181,703         | 1.81703000%
87         | 309,103         | 3.09103000%
88         | 471,424         | 4.71424000%
89         | 656,443         | 6.56443000%
90         | 831,054         | 8.31054000%
91         | 970,157         | 9.70157000%
92         | 1,045,067       | 10.45067000%
93         | 1,049,427       | 10.49427000%
94         | 984,114         | 9.84114000%
95         | 863,205         | 8.63205000%
96         | 714,981         | 7.14981000%
97         | 558,137         | 5.58137000%
98         | 414,185         | 4.14185000%
99         | 291,958         | 2.91958000%
100        | 195,842         | 1.95842000%
101        | 125,526         | 1.25526000%
102        | 76,730          | 0.76730000%
103        | 45,395          | 0.45395000%
104        | 25,702          | 0.25702000%
105        | 13,721          | 0.13721000%
106        | 7,162           | 0.07162000%
107        | 3,687           | 0.03687000%
108        | 1,793           | 0.01793000%
109        | 825             | 0.00825000%
110        | 380             | 0.00380000%
111        | 182             | 0.00182000%
112        | 93              | 0.00093000%
113        | 23              | 0.00023000%
114        | 22              | 0.00022000%
116        | 3               | 0.00003000%
120        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
45         | 1               | 0.00001000%
46         | 3               | 0.00003000%
47         | 25              | 0.00025000%
48         | 143             | 0.00143000%
49         | 592             | 0.00592000%
50         | 2,154           | 0.02154000%
51         | 6,519           | 0.06519000%
52         | 18,178          | 0.18178000%
53         | 43,763          | 0.43763000%
54         | 93,594          | 0.93594000%
55         | 177,659         | 1.77659000%
56         | 302,268         | 3.02268000%
57         | 468,155         | 4.68155000%
58         | 655,946         | 6.55946000%
59         | 842,336         | 8.42336000%
60         | 991,473         | 9.91473000%
61         | 1,080,592       | 10.80592000%
62         | 1,086,869       | 10.86869000%
63         | 1,016,127       | 10.16127000%
64         | 883,389         | 8.83389000%
65         | 719,821         | 7.19821000%
66         | 549,955         | 5.49955000%
67         | 395,050         | 3.95050000%
68         | 267,465         | 2.67465000%
69         | 171,165         | 1.71165000%
70         | 103,381         | 1.03381000%
71         | 59,015          | 0.59015000%
72         | 32,297          | 0.32297000%
73         | 16,725          | 0.16725000%
74         | 8,430           | 0.08430000%
75         | 3,836           | 0.03836000%
76         | 1,795           | 0.01795000%
77         | 774             | 0.00774000%
78         | 310             | 0.00310000%
79         | 129             | 0.00129000%
80         | 40              | 0.00040000%
81         | 17              | 0.00017000%
82         | 7               | 0.00007000%
83         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
15         | 1               | 0.00001000%
16         | 5               | 0.00005000%
17         | 22              | 0.00022000%
18         | 84              | 0.00084000%
19         | 377             | 0.00377000%
20         | 1,279           | 0.01279000%
21         | 4,063           | 0.04063000%
22         | 11,985          | 0.11985000%
23         | 31,219          | 0.31219000%
24         | 73,756          | 0.73756000%
25         | 156,080         | 1.56080000%
26         | 296,784         | 2.96784000%
27         | 504,252         | 5.04252000%
28         | 765,220         | 7.65220000%
29         | 1,040,885       | 10.40885000%
30         | 1,260,073       | 12.60073000%
31         | 1,358,477       | 13.58477000%
32         | 1,309,023       | 13.09023000%
33         | 1,116,480       | 11.16480000%
34         | 845,992         | 8.45992000%
35         | 569,475         | 5.69475000%
36         | 339,297         | 3.39297000%
37         | 178,609         | 1.78609000%
38         | 83,562          | 0.83562000%
39         | 34,688          | 0.34688000%
40         | 12,666          | 0.12666000%
41         | 4,115           | 0.04115000%
42         | 1,149           | 0.01149000%
43         | 302             | 0.00302000%
44         | 68              | 0.00068000%
45         | 10              | 0.00010000%
46         | 1               | 0.00001000%
47         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 4,194,303       | 41.94303000%
1          | 2,331,610       | 23.31610000%
2          | 1,640,312       | 16.40312000%
3          | 971,124         | 9.71124000%
4          | 500,517         | 5.00517000%
5          | 225,014         | 2.25014000%
6          | 90,367          | 0.90367000%
7          | 32,117          | 0.32117000%
8          | 10,491          | 0.10491000%
9          | 3,069           | 0.03069000%
10         | 815             | 0.00815000%
11         | 200             | 0.00200000%
12         | 53              | 0.00053000%
13         | 8               | 0.00008000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.1965          |  0.0499% |  2.3628% | 18.9063% | 42.1858% | 29.8514% |  6.3514% |  0.2906% |  0.0017% |  0.0000%
 >= 6 copies | 2.1438          |  2.0376% | 20.4367% | 44.2497% | 27.8882% |  5.1621% |  0.2246% |  0.0011% |  0.0000% |  0.0000%
 >= 7 copies | 1.2920          | 15.1097% | 46.8313% | 32.0500% |  5.7686% |  0.2392% |  0.0012% |  0.0000% |  0.0000% |  0.0000%
