==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,090
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
111        | 8               | 0.00008000%
112        | 22              | 0.00022000%
113        | 103             | 0.00103000%
114        | 430             | 0.00430000%
115        | 1,310           | 0.01310000%
116        | 3,910           | 0.03910000%
117        | 9,428           | 0.09428000%
118        | 21,398          | 0.21398000%
119        | 44,468          | 0.44468000%
120        | 82,256          | 0.82256000%
121        | 140,682         | 1.40682000%
122        | 224,104         | 2.24104000%
123        | 330,053         | 3.30053000%
124        | 454,791         | 4.54791000%
125        | 585,591         | 5.85591000%
126        | 707,078         | 7.07078000%
127        | 809,059         | 8.09059000%
128        | 875,265         | 8.75265000%
129        | 897,922         | 8.97922000%
130        | 872,778         | 8.72778000%
131        | 810,708         | 8.10708000%
132        | 719,587         | 7.19587000%
133        | 610,172         | 6.10172000%
134        | 496,234         | 4.96234000%
135        | 387,461         | 3.87461000%
136        | 292,537         | 2.92537000%
137        | 211,206         | 2.11206000%
138        | 147,147         | 1.47147000%
139        | 99,627          | 0.99627000%
140        | 65,180          | 0.65180000%
141        | 41,038          | 0.41038000%
142        | 24,944          | 0.24944000%
143        | 14,927          | 0.14927000%
144        | 8,390           | 0.08390000%
145        | 4,803           | 0.04803000%
146        | 2,640           | 0.02640000%
147        | 1,323           | 0.01323000%
148        | 744             | 0.00744000%
149        | 346             | 0.00346000%
150        | 195             | 0.00195000%
151        | 69              | 0.00069000%
152        | 42              | 0.00042000%
153        | 16              | 0.00016000%
154        | 5               | 0.00005000%
155        | 1               | 0.00001000%
156        | 1               | 0.00001000%
158        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
66         | 1               | 0.00001000%
67         | 2               | 0.00002000%
68         | 8               | 0.00008000%
69         | 60              | 0.00060000%
70         | 192             | 0.00192000%
71         | 638             | 0.00638000%
72         | 1,789           | 0.01789000%
73         | 4,714           | 0.04714000%
74         | 11,078          | 0.11078000%
75         | 23,806          | 0.23806000%
76         | 46,873          | 0.46873000%
77         | 86,384          | 0.86384000%
78         | 146,824         | 1.46824000%
79         | 231,988         | 2.31988000%
80         | 341,765         | 3.41765000%
81         | 468,960         | 4.68960000%
82         | 606,478         | 6.06478000%
83         | 737,635         | 7.37635000%
84         | 842,724         | 8.42724000%
85         | 908,605         | 9.08605000%
86         | 926,963         | 9.26963000%
87         | 897,572         | 8.97572000%
88         | 823,131         | 8.23131000%
89         | 718,095         | 7.18095000%
90         | 596,400         | 5.96400000%
91         | 474,665         | 4.74665000%
92         | 359,148         | 3.59148000%
93         | 259,543         | 2.59543000%
94         | 180,226         | 1.80226000%
95         | 119,428         | 1.19428000%
96         | 76,366          | 0.76366000%
97         | 46,865          | 0.46865000%
98         | 27,701          | 0.27701000%
99         | 15,752          | 0.15752000%
100        | 8,692           | 0.08692000%
101        | 4,481           | 0.04481000%
102        | 2,326           | 0.02326000%
103        | 1,115           | 0.01115000%
104        | 560             | 0.00560000%
105        | 262             | 0.00262000%
106        | 105             | 0.00105000%
107        | 39              | 0.00039000%
108        | 21              | 0.00021000%
109        | 12              | 0.00012000%
110        | 3               | 0.00003000%
111        | 4               | 0.00004000%
112        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
25         | 3               | 0.00003000%
26         | 6               | 0.00006000%
27         | 24              | 0.00024000%
28         | 104             | 0.00104000%
29         | 283             | 0.00283000%
30         | 901             | 0.00901000%
