==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,730
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
105        | 3               | 0.00003000%
106        | 9               | 0.00009000%
107        | 41              | 0.00041000%
108        | 179             | 0.00179000%
109        | 709             | 0.00709000%
110        | 2,169           | 0.02169000%
111        | 6,056           | 0.06056000%
112        | 14,511          | 0.14511000%
113        | 32,052          | 0.32052000%
114        | 64,528          | 0.64528000%
115        | 116,141         | 1.16141000%
116        | 192,692         | 1.92692000%
117        | 294,460         | 2.94460000%
118        | 418,723         | 4.18723000%
119        | 556,337         | 5.56337000%
120        | 688,961         | 6.88961000%
121        | 802,991         | 8.02991000%
122        | 881,395         | 8.81395000%
123        | 916,545         | 9.16545000%
124        | 904,480         | 9.04480000%
125        | 843,435         | 8.43435000%
126        | 751,562         | 7.51562000%
127        | 640,112         | 6.40112000%
128        | 519,241         | 5.19241000%
129        | 407,427         | 4.07427000%
130        | 304,983         | 3.04983000%
131        | 220,656         | 2.20656000%
132        | 152,623         | 1.52623000%
133        | 101,939         | 1.01939000%
134        | 65,840          | 0.65840000%
135        | 41,549          | 0.41549000%
136        | 25,059          | 0.25059000%
137        | 14,714          | 0.14714000%
138        | 8,315           | 0.08315000%
139        | 4,644           | 0.04644000%
140        | 2,374           | 0.02374000%
141        | 1,286           | 0.01286000%
142        | 635             | 0.00635000%
143        | 336             | 0.00336000%
144        | 158             | 0.00158000%
145        | 78              | 0.00078000%
146        | 34              | 0.00034000%
147        | 10              | 0.00010000%
148        | 3               | 0.00003000%
149        | 4               | 0.00004000%
152        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
63         | 1               | 0.00001000%
64         | 4               | 0.00004000%
65         | 20              | 0.00020000%
66         | 84              | 0.00084000%
67         | 366             | 0.00366000%
68         | 1,163           | 0.01163000%
69         | 3,108           | 0.03108000%
70         | 7,802           | 0.07802000%
71         | 17,738          | 0.17738000%
72         | 37,219          | 0.37219000%
73         | 71,258          | 0.71258000%
74         | 126,533         | 1.26533000%
75         | 206,390         | 2.06390000%
76         | 313,995         | 3.13995000%
77         | 443,988         | 4.43988000%
78         | 587,217         | 5.87217000%
79         | 727,191         | 7.27191000%
80         | 842,462         | 8.42462000%
81         | 921,625         | 9.21625000%
82         | 949,065         | 9.49065000%
83         | 925,252         | 9.25252000%
84         | 852,177         | 8.52177000%
85         | 744,146         | 7.44146000%
86         | 616,126         | 6.16126000%
87         | 490,037         | 4.90037000%
88         | 368,314         | 3.68314000%
89         | 265,404         | 2.65404000%
90         | 182,725         | 1.82725000%
91         | 119,321         | 1.19321000%
92         | 75,755          | 0.75755000%
93         | 45,875          | 0.45875000%
94         | 26,593          | 0.26593000%
95         | 14,806          | 0.14806000%
96         | 8,135           | 0.08135000%
97         | 4,210           | 0.04210000%
98         | 2,086           | 0.02086000%
99         | 963             | 0.00963000%
100        | 491             | 0.00491000%
101        | 202             | 0.00202000%
102        | 91              | 0.00091000%
103        | 33              | 0.00033000%
104        | 14              | 0.00014000%
105        | 7               | 0.00007000%
106        | 7               | 0.00007000%
108        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
24         | 2               | 0.00002000%
25         | 14              | 0.00014000%
26         | 63              | 0.00063000%
27         | 181             | 0.00181000%
28         | 602             | 0.00602000%
29         | 1,714           | 0.01714000%
30         | 4,730           | 0.04730000%
31         | 11,760          | 0.11760000%
