==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,810
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
77         | 1               | 0.00001000%
78         | 8               | 0.00008000%
79         | 63              | 0.00063000%
80         | 447             | 0.00447000%
81         | 1,928           | 0.01928000%
82         | 6,816           | 0.06816000%
83         | 19,813          | 0.19813000%
84         | 49,166          | 0.49166000%
85         | 104,748         | 1.04748000%
86         | 198,869         | 1.98869000%
87         | 332,957         | 3.32957000%
88         | 500,064         | 5.00064000%
89         | 685,784         | 6.85784000%
90         | 857,209         | 8.57209000%
91         | 987,440         | 9.87440000%
92         | 1,051,741       | 10.51741000%
93         | 1,044,323       | 10.44323000%
94         | 968,374         | 9.68374000%
95         | 840,987         | 8.40987000%
96         | 689,879         | 6.89879000%
97         | 533,454         | 5.33454000%
98         | 392,838         | 3.92838000%
99         | 274,103         | 2.74103000%
100        | 182,888         | 1.82888000%
101        | 116,180         | 1.16180000%
102        | 70,397          | 0.70397000%
103        | 41,322          | 0.41322000%
104        | 23,251          | 0.23251000%
105        | 12,382          | 0.12382000%
106        | 6,336           | 0.06336000%
107        | 3,325           | 0.03325000%
108        | 1,563           | 0.01563000%
109        | 736             | 0.00736000%
110        | 335             | 0.00335000%
111        | 156             | 0.00156000%
112        | 77              | 0.00077000%
113        | 17              | 0.00017000%
114        | 19              | 0.00019000%
116        | 3               | 0.00003000%
120        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
45         | 1               | 0.00001000%
46         | 5               | 0.00005000%
47         | 33              | 0.00033000%
48         | 165             | 0.00165000%
49         | 680             | 0.00680000%
50         | 2,425           | 0.02425000%
51         | 7,282           | 0.07282000%
52         | 19,825          | 0.19825000%
53         | 47,525          | 0.47525000%
54         | 100,468         | 1.00468000%
55         | 188,272         | 1.88272000%
56         | 317,958         | 3.17958000%
57         | 486,832         | 4.86832000%
58         | 676,965         | 6.76965000%
59         | 861,547         | 8.61547000%
60         | 1,004,595       | 10.04595000%
61         | 1,086,597       | 10.86597000%
62         | 1,082,952       | 10.82952000%
63         | 1,005,253       | 10.05253000%
64         | 867,819         | 8.67819000%
65         | 701,172         | 7.01172000%
66         | 532,150         | 5.32150000%
67         | 379,664         | 3.79664000%
68         | 255,171         | 2.55171000%
69         | 162,614         | 1.62614000%
70         | 97,314          | 0.97314000%
71         | 55,135          | 0.55135000%
72         | 30,012          | 0.30012000%
73         | 15,556          | 0.15556000%
74         | 7,704           | 0.07704000%
75         | 3,554           | 0.03554000%
76         | 1,612           | 0.01612000%
77         | 687             | 0.00687000%
78         | 280             | 0.00280000%
79         | 112             | 0.00112000%
80         | 41              | 0.00041000%
81         | 15              | 0.00015000%
82         | 6               | 0.00006000%
83         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
15         | 1               | 0.00001000%
16         | 5               | 0.00005000%
17         | 22              | 0.00022000%
18         | 91              | 0.00091000%
19         | 397             | 0.00397000%
20         | 1,355           | 0.01355000%
21         | 4,289           | 0.04289000%
22         | 12,508          | 0.12508000%
23         | 32,571          | 0.32571000%
24         | 76,731          | 0.76731000%
25         | 161,614         | 1.61614000%
26         | 305,840         | 3.05840000%
27         | 516,586         | 5.16586000%
28         | 780,145         | 7.80145000%
29         | 1,055,475       | 10.55475000%
30         | 1,268,927       | 12.68927000%
31         | 1,361,014       | 13.61014000%
32         | 1,302,994       | 13.02994000%
33         | 1,103,762       | 11.03762000%
34         | 830,873         | 8.30873000%
35         | 555,382         | 5.55382000%
36         | 328,332         | 3.28332000%
37         | 171,541         | 1.71541000%
38         | 79,721          | 0.79721000%
39         | 32,788          | 0.32788000%
40         | 11,847          | 0.11847000%
41         | 3,788           | 0.03788000%
42         | 1,058           | 0.01058000%
43         | 276             | 0.00276000%
44         | 56              | 0.00056000%
45         | 9               | 0.00009000%
46         | 1               | 0.00001000%
47         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 4,226,258       | 42.26258000%
1          | 2,329,813       | 23.29813000%
2          | 1,632,286       | 16.32286000%
3          | 962,474         | 9.62474000%
4          | 493,899         | 4.93899000%
5          | 221,234         | 2.21234000%
6          | 88,499          | 0.88499000%
7          | 31,347          | 0.31347000%
8          | 10,185          | 0.10185000%
9          | 2,963           | 0.02963000%
10         | 803             | 0.00803000%
11         | 186             | 0.00186000%
12         | 46              | 0.00046000%
13         | 7               | 0.00007000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.1875          |  0.0520% |  2.4212% | 19.1502% | 42.2669% | 29.6029% |  6.2246% |  0.2807% |  0.0016% |  0.0000%
 >= 6 copies | 2.1350          |  2.0882% | 20.6988% | 44.3263% | 27.6195% |  5.0503% |  0.2159% |  0.0010% |  0.0000% |  0.0000%
 >= 7 copies | 1.2847          | 15.3265% | 46.9881% | 31.8056% |  5.6484% |  0.2302% |  0.0012% |  0.0000% |  0.0000% |  0.0000%
