==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,790
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
91         | 1               | 0.00001000%
92         | 4               | 0.00004000%
93         | 41              | 0.00041000%
94         | 191             | 0.00191000%
95         | 805             | 0.00805000%
96         | 2,704           | 0.02704000%
97         | 8,047           | 0.08047000%
98         | 20,561          | 0.20561000%
99         | 46,205          | 0.46205000%
100        | 92,950          | 0.92950000%
101        | 167,207         | 1.67207000%
102        | 273,722         | 2.73722000%
103        | 409,804         | 4.09804000%
104        | 563,374         | 5.63374000%
105        | 718,681         | 7.18681000%
106        | 849,822         | 8.49822000%
107        | 942,598         | 9.42598000%
108        | 979,288         | 9.79288000%
109        | 956,937         | 9.56937000%
110        | 880,835         | 8.80835000%
111        | 770,034         | 7.70034000%
112        | 640,518         | 6.40518000%
113        | 506,017         | 5.06017000%
114        | 381,891         | 3.81891000%
115        | 275,024         | 2.75024000%
116        | 190,516         | 1.90516000%
117        | 126,215         | 1.26215000%
118        | 80,633          | 0.80633000%
119        | 49,882          | 0.49882000%
120        | 29,488          | 0.29488000%
121        | 16,873          | 0.16873000%
122        | 9,189           | 0.09189000%
123        | 4,915           | 0.04915000%
124        | 2,549           | 0.02549000%
125        | 1,263           | 0.01263000%
126        | 643             | 0.00643000%
127        | 327             | 0.00327000%
128        | 143             | 0.00143000%
129        | 58              | 0.00058000%
130        | 29              | 0.00029000%
131        | 10              | 0.00010000%
132        | 2               | 0.00002000%
133        | 2               | 0.00002000%
134        | 1               | 0.00001000%
135        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
55         | 4               | 0.00004000%
56         | 22              | 0.00022000%
57         | 108             | 0.00108000%
58         | 385             | 0.00385000%
59         | 1,324           | 0.01324000%
60         | 3,878           | 0.03878000%
61         | 10,261          | 0.10261000%
62         | 24,836          | 0.24836000%
63         | 52,778          | 0.52778000%
64         | 102,203         | 1.02203000%
65         | 179,409         | 1.79409000%
66         | 291,674         | 2.91674000%
67         | 433,095         | 4.33095000%
68         | 593,038         | 5.93038000%
69         | 755,575         | 7.55575000%
70         | 891,693         | 8.91693000%
71         | 982,279         | 9.82279000%
72         | 1,011,064       | 10.11064000%
73         | 979,583         | 9.79583000%
74         | 889,272         | 8.89272000%
75         | 760,797         | 7.60797000%
76         | 613,599         | 6.13599000%
77         | 470,199         | 4.70199000%
78         | 341,729         | 3.41729000%
79         | 235,027         | 2.35027000%
80         | 153,874         | 1.53874000%
81         | 95,959          | 0.95959000%
82         | 57,407          | 0.57407000%
83         | 32,747          | 0.32747000%
84         | 18,042          | 0.18042000%
85         | 9,396           | 0.09396000%
86         | 4,680           | 0.04680000%
87         | 2,269           | 0.02269000%
88         | 1,000           | 0.01000000%
89         | 489             | 0.00489000%
90         | 180             | 0.00180000%
91         | 74              | 0.00074000%
92         | 33              | 0.00033000%
93         | 13              | 0.00013000%
94         | 3               | 0.00003000%
96         | 1               | 0.00001000%
97         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
19         | 1               | 0.00001000%
20         | 4               | 0.00004000%
21         | 11              | 0.00011000%
22         | 62              | 0.00062000%
23         | 275             | 0.00275000%
24         | 834             | 0.00834000%
25         | 2,383           | 0.02383000%
26         | 7,054           | 0.07054000%
27         | 17,866          | 0.17866000%
28         | 41,908          | 0.41908000%
29         | 89,723          | 0.89723000%
30         | 174,035         | 1.74035000%
31         | 307,338         | 3.07338000%
32         | 496,237         | 4.96237000%
33         | 723,094         | 7.23094000%
34         | 958,657         | 9.58657000%
35         | 1,153,705       | 11.53705000%
36         | 1,255,446       | 12.55446000%
37         | 1,234,659       | 12.34659000%
38         | 1,101,548       | 11.01548000%
39         | 883,737         | 8.83737000%
40         | 642,543         | 6.42543000%
41         | 421,592         | 4.21592000%
42         | 248,117         | 2.48117000%
43         | 132,197         | 1.32197000%
44         | 63,490          | 0.63490000%
45         | 27,565          | 0.27565000%
46         | 10,607          | 0.10607000%
47         | 3,725           | 0.03725000%
48         | 1,155           | 0.01155000%
49         | 334             | 0.00334000%
50         | 72              | 0.00072000%
51         | 22              | 0.00022000%
52         | 3               | 0.00003000%
53         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 1,579,955       | 15.79955000%
1          | 1,798,923       | 17.98923000%
2          | 1,908,998       | 19.08998000%
3          | 1,675,940       | 16.75940000%
4          | 1,261,254       | 12.61254000%
5          | 829,989         | 8.29989000%
6          | 485,450         | 4.85450000%
7          | 255,246         | 2.55246000%
8          | 120,895         | 1.20895000%
9          | 52,050          | 0.52050000%
10         | 20,426          | 0.20426000%
11         | 7,409           | 0.07409000%
12         | 2,472           | 0.02472000%
13         | 735             | 0.00735000%
14         | 197             | 0.00197000%
15         | 43              | 0.00043000%
16         | 14              | 0.00014000%
17         | 4               | 0.00004000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.9895          |  0.0007% |  0.1598% |  4.0189% | 24.0646% | 43.7506% | 24.5554% |  3.3727% |  0.0774% |  0.0000%
 >= 6 copies | 2.9781          |  0.1227% |  4.0790% | 24.9584% | 43.3923% | 23.6937% |  3.6584% |  0.0953% |  0.0003% |  0.0000%
 >= 7 copies | 2.0409          |  2.7295% | 23.5397% | 44.8655% | 24.7777% |  3.9509% |  0.1363% |  0.0004% |  0.0000% |  0.0000%
