==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,430
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
101        | 4               | 0.00004000%
102        | 20              | 0.00020000%
103        | 81              | 0.00081000%
104        | 352             | 0.00352000%
105        | 1,280           | 0.01280000%
106        | 3,883           | 0.03883000%
107        | 10,087          | 0.10087000%
108        | 24,152          | 0.24152000%
109        | 50,623          | 0.50623000%
110        | 96,242          | 0.96242000%
111        | 166,502         | 1.66502000%
112        | 264,838         | 2.64838000%
113        | 387,614         | 3.87614000%
114        | 528,388         | 5.28388000%
115        | 668,883         | 6.68883000%
116        | 794,763         | 7.94763000%
117        | 886,277         | 8.86277000%
118        | 934,325         | 9.34325000%
119        | 926,262         | 9.26262000%
120        | 871,146         | 8.71146000%
121        | 780,285         | 7.80285000%
122        | 666,290         | 6.66290000%
123        | 542,932         | 5.42932000%
124        | 423,346         | 4.23346000%
125        | 317,014         | 3.17014000%
126        | 227,745         | 2.27745000%
127        | 157,056         | 1.57056000%
128        | 104,211         | 1.04211000%
129        | 67,399          | 0.67399000%
130        | 41,683          | 0.41683000%
131        | 24,910          | 0.24910000%
132        | 14,178          | 0.14178000%
133        | 8,169           | 0.08169000%
134        | 4,410           | 0.04410000%
135        | 2,313           | 0.02313000%
136        | 1,185           | 0.01185000%
137        | 602             | 0.00602000%
138        | 305             | 0.00305000%
139        | 131             | 0.00131000%
140        | 71              | 0.00071000%
141        | 29              | 0.00029000%
142        | 8               | 0.00008000%
143        | 3               | 0.00003000%
144        | 2               | 0.00002000%
145        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
60         | 1               | 0.00001000%
61         | 4               | 0.00004000%
62         | 11              | 0.00011000%
63         | 85              | 0.00085000%
64         | 320             | 0.00320000%
65         | 1,038           | 0.01038000%
66         | 2,931           | 0.02931000%
67         | 7,638           | 0.07638000%
68         | 17,757          | 0.17757000%
69         | 38,202          | 0.38202000%
70         | 73,769          | 0.73769000%
71         | 132,055         | 1.32055000%
72         | 217,014         | 2.17014000%
73         | 331,102         | 3.31102000%
74         | 469,698         | 4.69698000%
75         | 617,612         | 6.17612000%
76         | 761,722         | 7.61722000%
77         | 876,141         | 8.76141000%
78         | 950,860         | 9.50860000%
79         | 968,066         | 9.68066000%
80         | 929,577         | 9.29577000%
81         | 841,924         | 8.41924000%
82         | 725,288         | 7.25288000%
83         | 591,948         | 5.91948000%
84         | 459,336         | 4.59336000%
85         | 338,309         | 3.38309000%
86         | 239,483         | 2.39483000%
87         | 159,947         | 1.59947000%
88         | 102,766         | 1.02766000%
89         | 63,188          | 0.63188000%
90         | 37,742          | 0.37742000%
91         | 21,161          | 0.21161000%
92         | 11,573          | 0.11573000%
93         | 6,003           | 0.06003000%
94         | 3,090           | 0.03090000%
95         | 1,426           | 0.01426000%
96         | 671             | 0.00671000%
97         | 318             | 0.00318000%
98         | 140             | 0.00140000%
99         | 54              | 0.00054000%
100        | 14              | 0.00014000%
101        | 9               | 0.00009000%
102        | 4               | 0.00004000%
103        | 2               | 0.00002000%
104        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
22         | 1               | 0.00001000%
23         | 5               | 0.00005000%
24         | 24              | 0.00024000%
25         | 87              | 0.00087000%
26         | 285             | 0.00285000%
