==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,840
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
122        | 7               | 0.00007000%
123        | 18              | 0.00018000%
124        | 88              | 0.00088000%
125        | 298             | 0.00298000%
126        | 925             | 0.00925000%
127        | 2,510           | 0.02510000%
128        | 6,377           | 0.06377000%
129        | 14,381          | 0.14381000%
130        | 29,374          | 0.29374000%
131        | 55,762          | 0.55762000%
132        | 97,424          | 0.97424000%
133        | 158,997         | 1.58997000%
134        | 240,385         | 2.40385000%
135        | 343,044         | 3.43044000%
136        | 457,186         | 4.57186000%
137        | 576,529         | 5.76529000%
138        | 687,649         | 6.87649000%
139        | 778,988         | 7.78988000%
140        | 838,296         | 8.38296000%
141        | 858,212         | 8.58212000%
142        | 839,371         | 8.39371000%
143        | 784,865         | 7.84865000%
144        | 702,455         | 7.02455000%
145        | 607,088         | 6.07088000%
146        | 501,389         | 5.01389000%
147        | 399,780         | 3.99780000%
148        | 307,999         | 3.07999000%
149        | 228,603         | 2.28603000%
150        | 163,895         | 1.63895000%
151        | 114,004         | 1.14004000%
152        | 76,429          | 0.76429000%
153        | 50,188          | 0.50188000%
154        | 31,459          | 0.31459000%
155        | 19,430          | 0.19430000%
156        | 11,544          | 0.11544000%
157        | 6,776           | 0.06776000%
158        | 3,771           | 0.03771000%
159        | 2,125           | 0.02125000%
160        | 1,165           | 0.01165000%
161        | 636             | 0.00636000%
162        | 277             | 0.00277000%
163        | 177             | 0.00177000%
164        | 72              | 0.00072000%
165        | 35              | 0.00035000%
166        | 8               | 0.00008000%
167        | 4               | 0.00004000%
168        | 3               | 0.00003000%
170        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
74         | 3               | 0.00003000%
75         | 15              | 0.00015000%
76         | 44              | 0.00044000%
77         | 135             | 0.00135000%
78         | 440             | 0.00440000%
79         | 1,186           | 0.01186000%
80         | 3,217           | 0.03217000%
81         | 7,375           | 0.07375000%
82         | 15,931          | 0.15931000%
83         | 31,681          | 0.31681000%
