==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,370
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
85         | 1               | 0.00001000%
86         | 3               | 0.00003000%
87         | 44              | 0.00044000%
88         | 288             | 0.00288000%
89         | 1,212           | 0.01212000%
90         | 4,027           | 0.04027000%
91         | 11,754          | 0.11754000%
92         | 29,865          | 0.29865000%
93         | 65,602          | 0.65602000%
94         | 129,185         | 1.29185000%
95         | 225,949         | 2.25949000%
96         | 357,923         | 3.57923000%
97         | 515,137         | 5.15137000%
98         | 684,404         | 6.84404000%
99         | 836,176         | 8.36176000%
100        | 949,616         | 9.49616000%
101        | 1,005,600       | 10.05600000%
102        | 999,468         | 9.99468000%
103        | 929,240         | 9.29240000%
104        | 816,436         | 8.16436000%
105        | 681,170         | 6.81170000%
106        | 537,477         | 5.37477000%
107        | 405,115         | 4.05115000%
108        | 289,735         | 2.89735000%
109        | 198,930         | 1.98930000%
110        | 130,959         | 1.30959000%
111        | 81,783          | 0.81783000%
112        | 49,695          | 0.49695000%
113        | 29,052          | 0.29052000%
114        | 16,217          | 0.16217000%
115        | 8,868           | 0.08868000%
116        | 4,613           | 0.04613000%
117        | 2,322           | 0.02322000%
118        | 1,126           | 0.01126000%
119        | 545             | 0.00545000%
120        | 254             | 0.00254000%
121        | 120             | 0.00120000%
122        | 58              | 0.00058000%
123        | 18              | 0.00018000%
124        | 7               | 0.00007000%
125        | 5               | 0.00005000%
128        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
51         | 4               | 0.00004000%
52         | 21              | 0.00021000%
53         | 106             | 0.00106000%
54         | 411             | 0.00411000%
55         | 1,418           | 0.01418000%
56         | 4,363           | 0.04363000%
57         | 11,994          | 0.11994000%
58         | 29,190          | 0.29190000%
59         | 62,822          | 0.62822000%
60         | 121,415         | 1.21415000%
61         | 213,432         | 2.13432000%
62         | 343,927         | 3.43927000%
63         | 502,339         | 5.02339000%
64         | 677,093         | 6.77093000%
65         | 841,413         | 8.41413000%
66         | 969,044         | 9.69044000%
67         | 1,037,542       | 10.37542000%
68         | 1,035,697       | 10.35697000%
69         | 965,843         | 9.65843000%
70         | 845,114         | 8.45114000%
71         | 695,238         | 6.95238000%
72         | 537,885         | 5.37885000%
73         | 393,885         | 3.93885000%
74         | 274,209         | 2.74209000%
75         | 179,356         | 1.79356000%
76         | 111,883         | 1.11883000%
77         | 66,082          | 0.66082000%
78         | 37,729          | 0.37729000%
79         | 20,499          | 0.20499000%
80         | 10,553          | 0.10553000%
81         | 5,132           | 0.05132000%
82         | 2,409           | 0.02409000%
83         | 1,129           | 0.01129000%
84         | 497             | 0.00497000%
85         | 193             | 0.00193000%
86         | 79              | 0.00079000%
87         | 33              | 0.00033000%
88         | 13              | 0.00013000%
89         | 5               | 0.00005000%
90         | 2               | 0.00002000%
92         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
18         | 2               | 0.00002000%
19         | 11              | 0.00011000%
20         | 47              | 0.00047000%
21         | 216             | 0.00216000%
22         | 728             | 0.00728000%
23         | 2,243           | 0.02243000%
24         | 6,704           | 0.06704000%
25         | 17,838          | 0.17838000%
26         | 43,111          | 0.43111000%
27         | 93,818          | 0.93818000%
28         | 185,846         | 1.85846000%
29         | 332,163         | 3.32163000%
30         | 536,936         | 5.36936000%
31         | 782,694         | 7.82694000%
32         | 1,032,614       | 10.32614000%
33         | 1,221,746       | 12.21746000%
34         | 1,301,645       | 13.01645000%
35         | 1,246,232       | 12.46232000%
36         | 1,074,734       | 10.74734000%
37         | 827,709         | 8.27709000%
38         | 573,732         | 5.73732000%
39         | 355,368         | 3.55368000%
40         | 196,797         | 1.96797000%
41         | 97,454          | 0.97454000%
42         | 43,600          | 0.43600000%
43         | 17,225          | 0.17225000%
44         | 6,156           | 0.06156000%
45         | 1,939           | 0.01939000%
46         | 529             | 0.00529000%
47         | 128             | 0.00128000%
48         | 31              | 0.00031000%
49         | 2               | 0.00002000%
50         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 2,564,810       | 25.64810000%
1          | 2,182,481       | 21.82481000%
2          | 1,940,093       | 19.40093000%
3          | 1,438,650       | 14.38650000%
4          | 917,153         | 9.17153000%
5          | 514,509         | 5.14509000%
6          | 257,147         | 2.57147000%
7          | 114,383         | 1.14383000%
8          | 45,965          | 0.45965000%
9          | 16,752          | 0.16752000%
10         | 5,695           | 0.05695000%
11         | 1,731           | 0.01731000%
12         | 472             | 0.00472000%
13         | 123             | 0.00123000%
