==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,500
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
102        | 4               | 0.00004000%
103        | 19              | 0.00019000%
104        | 73              | 0.00073000%
105        | 351             | 0.00351000%
106        | 1,168           | 0.01168000%
107        | 3,662           | 0.03662000%
108        | 9,494           | 0.09494000%
109        | 22,767          | 0.22767000%
110        | 47,851          | 0.47851000%
111        | 91,438          | 0.91438000%
112        | 158,669         | 1.58669000%
113        | 253,399         | 2.53399000%
114        | 372,975         | 3.72975000%
115        | 511,538         | 5.11538000%
116        | 650,556         | 6.50556000%
117        | 779,167         | 7.79167000%
118        | 873,414         | 8.73414000%
119        | 926,557         | 9.26557000%
120        | 925,650         | 9.25650000%
121        | 876,974         | 8.76974000%
122        | 791,351         | 7.91351000%
123        | 678,847         | 6.78847000%
124        | 557,976         | 5.57976000%
125        | 438,635         | 4.38635000%
126        | 330,859         | 3.30859000%
127        | 239,314         | 2.39314000%
128        | 166,217         | 1.66217000%
129        | 111,324         | 1.11324000%
130        | 72,359          | 0.72359000%
131        | 45,217          | 0.45217000%
132        | 27,148          | 0.27148000%
133        | 15,706          | 0.15706000%
134        | 9,039           | 0.09039000%
135        | 5,001           | 0.05001000%
136        | 2,596           | 0.02596000%
137        | 1,351           | 0.01351000%
138        | 683             | 0.00683000%
139        | 359             | 0.00359000%
140        | 157             | 0.00157000%
141        | 82              | 0.00082000%
142        | 36              | 0.00036000%
143        | 9               | 0.00009000%
144        | 3               | 0.00003000%
145        | 3               | 0.00003000%
146        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
60         | 1               | 0.00001000%
62         | 7               | 0.00007000%
63         | 28              | 0.00028000%
64         | 124             | 0.00124000%
65         | 462             | 0.00462000%
66         | 1,432           | 0.01432000%
67         | 4,086           | 0.04086000%
68         | 9,954           | 0.09954000%
69         | 22,523          | 0.22523000%
70         | 46,431          | 0.46431000%
71         | 87,812          | 0.87812000%
72         | 153,418         | 1.53418000%
73         | 245,199         | 2.45199000%
74         | 365,983         | 3.65983000%
75         | 507,217         | 5.07217000%
76         | 654,672         | 6.54672000%
77         | 792,255         | 7.92255000%
78         | 895,523         | 8.95523000%
79         | 955,338         | 9.55338000%
80         | 958,609         | 9.58609000%
81         | 907,938         | 9.07938000%
82         | 813,395         | 8.13395000%
83         | 691,722         | 6.91722000%
84         | 557,436         | 5.57436000%
85         | 428,490         | 4.28490000%
86         | 313,742         | 3.13742000%
87         | 218,434         | 2.18434000%
88         | 145,581         | 1.45581000%
89         | 92,325          | 0.92325000%
90         | 57,116          | 0.57116000%
91         | 33,603          | 0.33603000%
92         | 18,655          | 0.18655000%
93         | 10,259          | 0.10259000%
94         | 5,264           | 0.05264000%
95         | 2,644           | 0.02644000%
96         | 1,257           | 0.01257000%
97         | 589             | 0.00589000%
98         | 276             | 0.00276000%
99         | 133             | 0.00133000%
100        | 39              | 0.00039000%
101        | 15              | 0.00015000%
102        | 7               | 0.00007000%
103        | 3               | 0.00003000%
104        | 2               | 0.00002000%
105        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
23         | 4               | 0.00004000%
24         | 13              | 0.00013000%
25         | 55              | 0.00055000%
26         | 205             | 0.00205000%
27         | 598             | 0.00598000%
28         | 1,822           | 0.01822000%
29         | 5,009           | 0.05009000%
30         | 12,823          | 0.12823000%
31         | 29,913          | 0.29913000%
32         | 62,997          | 0.62997000%
33         | 123,636         | 1.23636000%
34         | 223,028         | 2.23028000%
35         | 366,802         | 3.66802000%
36         | 554,786         | 5.54786000%
37         | 767,800         | 7.67800000%
38         | 975,802         | 9.75802000%
39         | 1,133,168       | 11.33168000%
40         | 1,200,092       | 12.00092000%
41         | 1,163,841       | 11.63841000%
42         | 1,025,098       | 10.25098000%
43         | 829,101         | 8.29101000%
44         | 607,416         | 6.07416000%
45         | 408,163         | 4.08163000%
46         | 248,328         | 2.48328000%
47         | 137,346         | 1.37346000%
48         | 69,606          | 0.69606000%
49         | 31,825          | 0.31825000%
50         | 13,223          | 0.13223000%
51         | 5,003           | 0.05003000%
52         | 1,770           | 0.01770000%
53         | 540             | 0.00540000%
54         | 134             | 0.00134000%
55         | 44              | 0.00044000%
56         | 6               | 0.00006000%
57         | 2               | 0.00002000%
58         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 549,732         | 5.49732000%
1          | 964,487         | 9.64487000%
