==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,570
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
103        | 3               | 0.00003000%
104        | 20              | 0.00020000%
105        | 65              | 0.00065000%
106        | 322             | 0.00322000%
107        | 1,131           | 0.01131000%
108        | 3,431           | 0.03431000%
109        | 8,970           | 0.08970000%
110        | 21,276          | 0.21276000%
111        | 45,331          | 0.45331000%
112        | 86,482          | 0.86482000%
113        | 151,320         | 1.51320000%
114        | 242,719         | 2.42719000%
115        | 359,098         | 3.59098000%
116        | 493,949         | 4.93949000%
117        | 634,005         | 6.34005000%
118        | 762,344         | 7.62344000%
119        | 860,185         | 8.60185000%
120        | 918,620         | 9.18620000%
121        | 924,332         | 9.24332000%
122        | 881,848         | 8.81848000%
123        | 800,588         | 8.00588000%
124        | 691,904         | 6.91904000%
125        | 572,703         | 5.72703000%
126        | 453,454         | 4.53454000%
127        | 344,903         | 3.44903000%
128        | 250,897         | 2.50897000%
129        | 176,425         | 1.76425000%
130        | 118,588         | 1.18588000%
131        | 77,640          | 0.77640000%
132        | 48,778          | 0.48778000%
133        | 29,719          | 0.29719000%
134        | 17,410          | 0.17410000%
135        | 9,977           | 0.09977000%
136        | 5,546           | 0.05546000%
137        | 2,924           | 0.02924000%
138        | 1,542           | 0.01542000%
139        | 809             | 0.00809000%
140        | 405             | 0.00405000%
141        | 174             | 0.00174000%
142        | 98              | 0.00098000%
143        | 37              | 0.00037000%
144        | 19              | 0.00019000%
145        | 5               | 0.00005000%
146        | 3               | 0.00003000%
147        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
61         | 1               | 0.00001000%
62         | 2               | 0.00002000%
63         | 10              | 0.00010000%
64         | 49              | 0.00049000%
65         | 186             | 0.00186000%
66         | 674             | 0.00674000%
67         | 2,048           | 0.02048000%
68         | 5,431           | 0.05431000%
69         | 12,836          | 0.12836000%
70         | 28,178          | 0.28178000%
71         | 56,382          | 0.56382000%
72         | 103,810         | 1.03810000%
73         | 175,993         | 1.75993000%
74         | 275,401         | 2.75401000%
75         | 401,284         | 4.01284000%
76         | 544,576         | 5.44576000%
77         | 690,486         | 6.90486000%
