==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,090
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
95         | 1               | 0.00001000%
96         | 1               | 0.00001000%
97         | 20              | 0.00020000%
98         | 102             | 0.00102000%
99         | 385             | 0.00385000%
100        | 1,470           | 0.01470000%
101        | 4,512           | 0.04512000%
102        | 12,183          | 0.12183000%
103        | 28,919          | 0.28919000%
104        | 60,508          | 0.60508000%
105        | 113,864         | 1.13864000%
106        | 195,667         | 1.95667000%
107        | 308,151         | 3.08151000%
108        | 443,827         | 4.43827000%
109        | 593,047         | 5.93047000%
110        | 737,149         | 7.37149000%
111        | 857,767         | 8.57767000%
112        | 935,722         | 9.35722000%
113        | 957,527         | 9.57527000%
114        | 927,140         | 9.27140000%
115        | 849,270         | 8.49270000%
116        | 737,697         | 7.37697000%
117        | 614,513         | 6.14513000%
118        | 484,572         | 4.84572000%
119        | 365,918         | 3.65918000%
120        | 266,078         | 2.66078000%
121        | 184,376         | 1.84376000%
122        | 123,912         | 1.23912000%
123        | 79,683          | 0.79683000%
124        | 49,220          | 0.49220000%
125        | 29,619          | 0.29619000%
126        | 17,188          | 0.17188000%
127        | 9,397           | 0.09397000%
128        | 5,165           | 0.05165000%
129        | 2,730           | 0.02730000%
130        | 1,402           | 0.01402000%
131        | 656             | 0.00656000%
132        | 369             | 0.00369000%
133        | 157             | 0.00157000%
134        | 72              | 0.00072000%
135        | 29              | 0.00029000%
136        | 8               | 0.00008000%
137        | 4               | 0.00004000%
138        | 1               | 0.00001000%
139        | 1               | 0.00001000%
140        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
57         | 3               | 0.00003000%
58         | 4               | 0.00004000%
59         | 20              | 0.00020000%
60         | 119             | 0.00119000%
61         | 463             | 0.00463000%
62         | 1,458           | 0.01458000%
63         | 4,087           | 0.04087000%
64         | 10,779          | 0.10779000%
65         | 24,645          | 0.24645000%
66         | 51,337          | 0.51337000%
67         | 98,146          | 0.98146000%
68         | 171,891         | 1.71891000%
69         | 275,692         | 2.75692000%
70         | 409,973         | 4.09973000%
71         | 561,265         | 5.61265000%
72         | 716,769         | 7.16769000%
73         | 853,995         | 8.53995000%
74         | 948,802         | 9.48802000%
75         | 989,489         | 9.89489000%
76         | 971,967         | 9.71967000%
77         | 895,748         | 8.95748000%
78         | 780,581         | 7.80581000%
79         | 643,017         | 6.43017000%
80         | 502,724         | 5.02724000%
81         | 374,283         | 3.74283000%
82         | 263,663         | 2.63663000%
83         | 176,343         | 1.76343000%
84         | 113,854         | 1.13854000%
85         | 69,953          | 0.69953000%
86         | 40,993          | 0.40993000%
87         | 23,246          | 0.23246000%
88         | 12,311          | 0.12311000%
89         | 6,487           | 0.06487000%
90         | 3,151           | 0.03151000%
91         | 1,532           | 0.01532000%
92         | 694             | 0.00694000%
93         | 310             | 0.00310000%
94         | 126             | 0.00126000%
95         | 49              | 0.00049000%
96         | 20              | 0.00020000%
97         | 8               | 0.00008000%
98         | 1               | 0.00001000%
99         | 1               | 0.00001000%
101        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
21         | 4               | 0.00004000%
22         | 7               | 0.00007000%
23         | 44              | 0.00044000%
24         | 168             | 0.00168000%
25         | 533             | 0.00533000%
26         | 1,625           | 0.01625000%
27         | 4,639           | 0.04639000%
28         | 12,162          | 0.12162000%
29         | 29,189          | 0.29189000%
30         | 63,931          | 0.63931000%
31         | 126,748         | 1.26748000%
32         | 231,989         | 2.31989000%
33         | 387,352         | 3.87352000%
34         | 587,809         | 5.87809000%
35         | 815,132         | 8.15132000%
36         | 1,028,962       | 10.28962000%
37         | 1,183,791       | 11.83791000%
38         | 1,235,191       | 12.35191000%
39         | 1,172,846       | 11.72846000%
40         | 1,009,936       | 10.09936000%
41         | 786,712         | 7.86712000%
42         | 559,542         | 5.59542000%
43         | 357,278         | 3.57278000%
44         | 207,908         | 2.07908000%
45         | 109,072         | 1.09072000%
46         | 52,034          | 0.52034000%
47         | 22,581          | 0.22581000%
48         | 8,465           | 0.08465000%
49         | 3,003           | 0.03003000%
50         | 989             | 0.00989000%
51         | 277             | 0.00277000%
52         | 56              | 0.00056000%
53         | 21              | 0.00021000%
54         | 3               | 0.00003000%
55         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 1,050,973       | 10.50973000%
1          | 1,445,460       | 14.45460000%
2          | 1,743,137       | 17.43137000%
3          | 1,722,650       | 17.22650000%
4          | 1,452,431       | 14.52431000%
5          | 1,073,332       | 10.73332000%
6          | 700,941         | 7.00941000%
7          | 412,146         | 4.12146000%
8          | 217,820         | 2.17820000%
9          | 105,826         | 1.05826000%
10         | 46,184          | 0.46184000%
11         | 18,675          | 0.18675000%
12         | 6,877           | 0.06877000%
13         | 2,512           | 0.02512000%
14         | 731             | 0.00731000%
15         | 230             | 0.00230000%
16         | 52              | 0.00052000%
17         | 21              | 0.00021000%
18         | 2               | 0.00002000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 4.2022          |  0.0001% |  0.0614% |  2.2272% | 17.9886% | 42.8233% | 31.1306% |  5.5905% |  0.1782% |  0.0000%
