==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,670
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
133        | 2               | 0.00002000%
135        | 11              | 0.00011000%
136        | 50              | 0.00050000%
137        | 143             | 0.00143000%
138        | 532             | 0.00532000%
139        | 1,442           | 0.01442000%
140        | 3,465           | 0.03465000%
141        | 8,041           | 0.08041000%
142        | 16,858          | 0.16858000%
143        | 32,508          | 0.32508000%
144        | 58,580          | 0.58580000%
145        | 98,620          | 0.98620000%
146        | 156,182         | 1.56182000%
147        | 232,251         | 2.32251000%
148        | 324,072         | 3.24072000%
149        | 428,128         | 4.28128000%
150        | 537,383         | 5.37383000%
151        | 641,344         | 6.41344000%
152        | 728,242         | 7.28242000%
153        | 788,869         | 7.88869000%
154        | 817,458         | 8.17458000%
155        | 813,849         | 8.13849000%
156        | 775,062         | 7.75062000%
157        | 709,739         | 7.09739000%
158        | 624,509         | 6.24509000%
159        | 532,388         | 5.32388000%
160        | 435,835         | 4.35835000%
161        | 346,099         | 3.46099000%
162        | 265,893         | 2.65893000%
163        | 197,300         | 1.97300000%
164        | 142,096         | 1.42096000%
165        | 99,121          | 0.99121000%
166        | 67,677          | 0.67677000%
167        | 44,494          | 0.44494000%
168        | 28,597          | 0.28597000%
169        | 17,660          | 0.17660000%
170        | 10,833          | 0.10833000%
171        | 6,352           | 0.06352000%
172        | 3,737           | 0.03737000%
173        | 2,161           | 0.02161000%
174        | 1,130           | 0.01130000%
175        | 626             | 0.00626000%
176        | 325             | 0.00325000%
177        | 172             | 0.00172000%
178        | 90              | 0.00090000%
179        | 42              | 0.00042000%
180        | 16              | 0.00016000%
181        | 9               | 0.00009000%
182        | 4               | 0.00004000%
183        | 3               | 0.00003000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
81         | 1               | 0.00001000%
82         | 4               | 0.00004000%
83         | 10              | 0.00010000%
84         | 36              | 0.00036000%
85         | 147             | 0.00147000%
86         | 363             | 0.00363000%
87         | 1,098           | 0.01098000%
88         | 2,547           | 0.02547000%
89         | 5,765           | 0.05765000%
90         | 12,342          | 0.12342000%
91         | 24,012          | 0.24012000%
92         | 44,998          | 0.44998000%
93         | 77,733          | 0.77733000%
94         | 125,423         | 1.25423000%
95         | 193,455         | 1.93455000%
96         | 278,076         | 2.78076000%
97         | 381,863         | 3.81863000%
98         | 494,030         | 4.94030000%
99         | 607,892         | 6.07892000%
100        | 708,418         | 7.08418000%
101        | 789,072         | 7.89072000%
102        | 837,662         | 8.37662000%
103        | 849,157         | 8.49157000%
104        | 821,236         | 8.21236000%
105        | 759,190         | 7.59190000%
106        | 676,534         | 6.76534000%
107        | 575,350         | 5.75350000%
108        | 470,625         | 4.70625000%
109        | 371,306         | 3.71306000%
110        | 282,326         | 2.82326000%
111        | 204,922         | 2.04922000%
112        | 144,096         | 1.44096000%
113        | 97,314          | 0.97314000%
114        | 64,081          | 0.64081000%
115        | 40,704          | 0.40704000%
116        | 25,132          | 0.25132000%
117        | 14,736          | 0.14736000%
118        | 8,375           | 0.08375000%
119        | 4,763           | 0.04763000%
120        | 2,540           | 0.02540000%
121        | 1,365           | 0.01365000%
122        | 664             | 0.00664000%
123        | 338             | 0.00338000%
124        | 156             | 0.00156000%
125        | 81              | 0.00081000%
126        | 30              | 0.00030000%
127        | 21              | 0.00021000%
128        | 6               | 0.00006000%
129        | 4               | 0.00004000%
131        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
32         | 3               | 0.00003000%
33         | 5               | 0.00005000%
34         | 20              | 0.00020000%
