==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,100
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
125        | 3               | 0.00003000%
126        | 4               | 0.00004000%
127        | 19              | 0.00019000%
128        | 95              | 0.00095000%
129        | 345             | 0.00345000%
130        | 987             | 0.00987000%
131        | 2,698           | 0.02698000%
132        | 6,485           | 0.06485000%
133        | 14,183          | 0.14183000%
134        | 29,130          | 0.29130000%
135        | 54,424          | 0.54424000%
136        | 94,389          | 0.94389000%
137        | 152,461         | 1.52461000%
138        | 231,803         | 2.31803000%
139        | 329,916         | 3.29916000%
140        | 439,650         | 4.39650000%
141        | 554,769         | 5.54769000%
142        | 665,703         | 6.65703000%
143        | 756,122         | 7.56122000%
144        | 820,141         | 8.20141000%
145        | 843,723         | 8.43723000%
146        | 832,295         | 8.32295000%
147        | 786,863         | 7.86863000%
148        | 713,669         | 7.13669000%
149        | 620,914         | 6.20914000%
150        | 518,511         | 5.18511000%
151        | 419,430         | 4.19430000%
152        | 326,531         | 3.26531000%
153        | 245,761         | 2.45761000%
154        | 178,209         | 1.78209000%
155        | 125,902         | 1.25902000%
156        | 86,077          | 0.86077000%
157        | 56,966          | 0.56966000%
158        | 36,612          | 0.36612000%
159        | 22,881          | 0.22881000%
160        | 13,663          | 0.13663000%
161        | 8,228           | 0.08228000%
162        | 4,669           | 0.04669000%
163        | 2,686           | 0.02686000%
164        | 1,492           | 0.01492000%
165        | 777             | 0.00777000%
166        | 407             | 0.00407000%
167        | 227             | 0.00227000%
168        | 107             | 0.00107000%
169        | 43              | 0.00043000%
170        | 14              | 0.00014000%
171        | 9               | 0.00009000%
172        | 4               | 0.00004000%
174        | 3               | 0.00003000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
77         | 6               | 0.00006000%
78         | 20              | 0.00020000%
79         | 78              | 0.00078000%
80         | 250             | 0.00250000%
81         | 688             | 0.00688000%
82         | 1,887           | 0.01887000%
83         | 4,521           | 0.04521000%
84         | 10,101          | 0.10101000%
85         | 20,660          | 0.20660000%
86         | 39,534          | 0.39534000%
87         | 71,673          | 0.71673000%
88         | 119,903         | 1.19903000%
89         | 187,128         | 1.87128000%
90         | 276,605         | 2.76605000%
91         | 383,913         | 3.83913000%
92         | 503,242         | 5.03242000%
93         | 623,717         | 6.23717000%
94         | 733,402         | 7.33402000%
95         | 816,838         | 8.16838000%
96         | 864,385         | 8.64385000%
97         | 873,418         | 8.73418000%
98         | 839,260         | 8.39260000%
99         | 771,585         | 7.71585000%
100        | 677,517         | 6.77517000%
101        | 567,841         | 5.67841000%
102        | 457,799         | 4.57799000%
103        | 355,127         | 3.55127000%
104        | 263,769         | 2.63769000%
105        | 188,149         | 1.88149000%
106        | 128,483         | 1.28483000%
107        | 85,057          | 0.85057000%
108        | 54,751          | 0.54751000%
109        | 33,658          | 0.33658000%
110        | 20,164          | 0.20164000%
111        | 11,474          | 0.11474000%
112        | 6,456           | 0.06456000%
113        | 3,383           | 0.03383000%
114        | 1,825           | 0.01825000%
115        | 902             | 0.00902000%
116        | 438             | 0.00438000%
117        | 222             | 0.00222000%
118        | 96              | 0.00096000%
119        | 40              | 0.00040000%
120        | 17              | 0.00017000%
121        | 8               | 0.00008000%
122        | 4               | 0.00004000%
123        | 5               | 0.00005000%
124        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
30         | 5               | 0.00005000%
31         | 15              | 0.00015000%
32         | 49              | 0.00049000%
33         | 152             | 0.00152000%
34         | 418             | 0.00418000%
35         | 1,254           | 0.01254000%
36         | 3,029           | 0.03029000%
37         | 7,339           | 0.07339000%
38         | 16,829          | 0.16829000%
39         | 34,558          | 0.34558000%
40         | 67,456          | 0.67456000%
41         | 122,382         | 1.22382000%
42         | 208,268         | 2.08268000%
43         | 326,214         | 3.26214000%
44         | 479,590         | 4.79590000%
45         | 653,845         | 6.53845000%
46         | 830,425         | 8.30425000%
47         | 976,722         | 9.76722000%
48         | 1,072,431       | 10.72431000%
49         | 1,088,743       | 10.88743000%
50         | 1,026,076       | 10.26076000%
51         | 895,653         | 8.95653000%
52         | 725,960         | 7.25960000%
53         | 543,791         | 5.43791000%
54         | 377,692         | 3.77692000%
