==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,040
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
110        | 3               | 0.00003000%
111        | 12              | 0.00012000%
112        | 72              | 0.00072000%
113        | 326             | 0.00326000%
114        | 1,038           | 0.01038000%
115        | 3,006           | 0.03006000%
116        | 7,681           | 0.07681000%
117        | 17,730          | 0.17730000%
118        | 38,066          | 0.38066000%
119        | 72,119          | 0.72119000%
120        | 126,093         | 1.26093000%
121        | 203,950         | 2.03950000%
122        | 305,948         | 3.05948000%
123        | 428,394         | 4.28394000%
124        | 560,388         | 5.60388000%
125        | 686,051         | 6.86051000%
126        | 794,084         | 7.94084000%
127        | 866,396         | 8.66396000%
128        | 899,878         | 8.99878000%
129        | 884,545         | 8.84545000%
130        | 827,654         | 8.27654000%
131        | 740,406         | 7.40406000%
132        | 632,872         | 6.32872000%
133        | 518,348         | 5.18348000%
134        | 408,338         | 4.08338000%
135        | 308,408         | 3.08408000%
136        | 225,174         | 2.25174000%
137        | 157,572         | 1.57572000%
138        | 106,891         | 1.06891000%
139        | 70,172          | 0.70172000%
140        | 44,456          | 0.44456000%
141        | 27,162          | 0.27162000%
142        | 16,326          | 0.16326000%
143        | 9,288           | 0.09288000%
144        | 5,242           | 0.05242000%
145        | 2,834           | 0.02834000%
146        | 1,504           | 0.01504000%
147        | 807             | 0.00807000%
148        | 399             | 0.00399000%
149        | 209             | 0.00209000%
150        | 90              | 0.00090000%
151        | 35              | 0.00035000%
152        | 19              | 0.00019000%
153        | 12              | 0.00012000%
155        | 1               | 0.00001000%
157        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
66         | 1               | 0.00001000%
67         | 4               | 0.00004000%
68         | 20              | 0.00020000%
69         | 98              | 0.00098000%
70         | 360             | 0.00360000%
71         | 1,098           | 0.01098000%
72         | 2,904           | 0.02904000%
73         | 7,218           | 0.07218000%
74         | 16,389          | 0.16389000%
75         | 33,801          | 0.33801000%
76         | 64,842          | 0.64842000%
77         | 114,368         | 1.14368000%
78         | 187,748         | 1.87748000%
79         | 286,208         | 2.86208000%
80         | 407,501         | 4.07501000%
81         | 542,204         | 5.42204000%
82         | 679,689         | 6.79689000%
83         | 799,414         | 7.99414000%
84         | 885,825         | 8.85825000%
85         | 927,015         | 9.27015000%
86         | 921,153         | 9.21153000%
87         | 863,770         | 8.63770000%
88         | 772,858         | 7.72858000%
89         | 654,065         | 6.54065000%
90         | 530,880         | 5.30880000%
91         | 409,721         | 4.09721000%
92         | 302,575         | 3.02575000%
93         | 213,922         | 2.13922000%
94         | 143,628         | 1.43628000%
95         | 93,907          | 0.93907000%
96         | 58,399          | 0.58399000%
97         | 34,813          | 0.34813000%
98         | 20,395          | 0.20395000%
99         | 11,209          | 0.11209000%
100        | 6,017           | 0.06017000%
101        | 3,074           | 0.03074000%
102        | 1,535           | 0.01535000%
103        | 749             | 0.00749000%
104        | 348             | 0.00348000%
105        | 164             | 0.00164000%
106        | 61              | 0.00061000%
107        | 24              | 0.00024000%
108        | 15              | 0.00015000%
109        | 6               | 0.00006000%
110        | 1               | 0.00001000%
111        | 3               | 0.00003000%
112        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
25         | 4               | 0.00004000%
26         | 7               | 0.00007000%
27         | 34              | 0.00034000%
28         | 131             | 0.00131000%
29         | 373             | 0.00373000%
30         | 1,100           | 0.01100000%
31         | 3,079           | 0.03079000%
32         | 7,650           | 0.07650000%
33         | 18,293          | 0.18293000%
34         | 39,635          | 0.39635000%
35         | 79,752          | 0.79752000%
36         | 147,959         | 1.47959000%
37         | 253,899         | 2.53899000%
38         | 401,576         | 4.01576000%
39         | 585,050         | 5.85050000%
40         | 788,048         | 7.88048000%
41         | 972,683         | 9.72683000%
42         | 1,109,062       | 11.09062000%
43         | 1,161,498       | 11.61498000%
44         | 1,116,546       | 11.16546000%
45         | 984,842         | 9.84842000%
46         | 798,049         | 7.98049000%
47         | 593,707         | 5.93707000%
48         | 403,244         | 4.03244000%
49         | 252,464         | 2.52464000%
50         | 144,212         | 1.44212000%
51         | 75,434          | 0.75434000%
52         | 36,056          | 0.36056000%
53         | 15,785          | 0.15785000%
54         | 6,430           | 0.06430000%
55         | 2,304           | 0.02304000%
56         | 784             | 0.00784000%
57         | 226             | 0.00226000%
58         | 60              | 0.00060000%
59         | 20              | 0.00020000%
60         | 4               | 0.00004000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 198,278         | 1.98278000%
1          | 465,319         | 4.65319000%
2          | 819,693         | 8.19693000%
3          | 1,162,119       | 11.62119000%
4          | 1,388,523       | 13.88523000%
5          | 1,443,478       | 14.43478000%
6          | 1,330,455       | 13.30455000%
7          | 1,095,567       | 10.95567000%
8          | 816,991         | 8.16991000%
9          | 553,777         | 5.53777000%
10         | 342,984         | 3.42984000%
11         | 195,331         | 1.95331000%
12         | 101,792         | 1.01792000%
13         | 49,180          | 0.49180000%
14         | 22,094          | 0.22094000%
15         | 9,110           | 0.09110000%
16         | 3,440           | 0.03440000%
17         | 1,260           | 0.01260000%
18         | 414             | 0.00414000%
19         | 135             | 0.00135000%
20         | 41              | 0.00041000%
21         | 15              | 0.00015000%
22         | 4               | 0.00004000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 4.7750          |  0.0000% |  0.0025% |  0.2723% |  5.5923% | 29.9330% | 45.9802% | 16.9960% |  1.2237% |  0.0000%
 >= 6 copies | 3.9109          |  0.0009% |  0.1978% |  4.6416% | 26.1531% | 44.3340% | 22.2539% |  2.3830% |  0.0359% |  0.0000%
 >= 7 copies | 3.0147          |  0.1037% |  3.6772% | 23.7769% | 43.6110% | 24.8389% |  3.9028% |  0.0894% |  0.0001% |  0.0000%
