==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,740
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
77         | 10              | 0.00010000%
78         | 73              | 0.00073000%
79         | 485             | 0.00485000%
80         | 2,057           | 0.02057000%
81         | 7,187           | 0.07187000%
82         | 21,061          | 0.21061000%
83         | 52,702          | 0.52702000%
84         | 111,376         | 1.11376000%
85         | 209,029         | 2.09029000%
86         | 348,724         | 3.48724000%
87         | 521,140         | 5.21140000%
88         | 708,380         | 7.08380000%
89         | 879,154         | 8.79154000%
90         | 1,004,664       | 10.04664000%
91         | 1,061,178       | 10.61178000%
92         | 1,045,318       | 10.45318000%
93         | 959,137         | 9.59137000%
94         | 826,173         | 8.26173000%
95         | 670,332         | 6.70332000%
96         | 514,958         | 5.14958000%
97         | 374,063         | 3.74063000%
98         | 258,957         | 2.58957000%
99         | 170,927         | 1.70927000%
100        | 107,915         | 1.07915000%
101        | 64,719          | 0.64719000%
102        | 37,482          | 0.37482000%
103        | 20,788          | 0.20788000%
104        | 11,050          | 0.11050000%
105        | 5,638           | 0.05638000%
106        | 2,829           | 0.02829000%
107        | 1,362           | 0.01362000%
108        | 616             | 0.00616000%
109        | 287             | 0.00287000%
110        | 126             | 0.00126000%
111        | 66              | 0.00066000%
112        | 20              | 0.00020000%
113        | 14              | 0.00014000%
115        | 2               | 0.00002000%
119        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
45         | 4               | 0.00004000%
46         | 20              | 0.00020000%
47         | 91              | 0.00091000%
48         | 449             | 0.00449000%
49         | 1,582           | 0.01582000%
50         | 5,146           | 0.05146000%
51         | 14,873          | 0.14873000%
52         | 36,938          | 0.36938000%
53         | 81,959          | 0.81959000%
54         | 159,189         | 1.59189000%
55         | 277,244         | 2.77244000%
56         | 439,232         | 4.39232000%
57         | 627,502         | 6.27502000%
58         | 818,965         | 8.18965000%
59         | 980,423         | 9.80423000%
60         | 1,077,793       | 10.77793000%
61         | 1,099,381       | 10.99381000%
62         | 1,035,900       | 10.35900000%
63         | 909,839         | 9.09839000%
64         | 746,386         | 7.46386000%
65         | 572,814         | 5.72814000%
66         | 413,052         | 4.13052000%
67         | 281,376         | 2.81376000%
68         | 180,321         | 1.80321000%
69         | 108,956         | 1.08956000%
70         | 62,552          | 0.62552000%
71         | 34,211          | 0.34211000%
72         | 17,687          | 0.17687000%
73         | 8,690           | 0.08690000%
74         | 4,215           | 0.04215000%
75         | 1,874           | 0.01874000%
76         | 799             | 0.00799000%
77         | 330             | 0.00330000%
78         | 127             | 0.00127000%
79         | 51              | 0.00051000%
80         | 15              | 0.00015000%
81         | 12              | 0.00012000%
82         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
15         | 1               | 0.00001000%
16         | 10              | 0.00010000%
17         | 31              | 0.00031000%
18         | 153             | 0.00153000%
19         | 567             | 0.00567000%
20         | 1,977           | 0.01977000%
21         | 6,137           | 0.06137000%
22         | 17,280          | 0.17280000%
23         | 44,039          | 0.44039000%
24         | 100,200         | 1.00200000%
25         | 204,579         | 2.04579000%
26         | 373,842         | 3.73842000%
27         | 607,975         | 6.07975000%
28         | 886,593         | 8.86593000%
29         | 1,150,766       | 11.50766000%
30         | 1,328,630       | 13.28630000%
31         | 1,365,813       | 13.65813000%
32         | 1,246,829       | 12.46829000%
33         | 1,008,931       | 10.08931000%
34         | 723,584         | 7.23584000%
35         | 458,938         | 4.58938000%
36         | 257,218         | 2.57218000%
37         | 127,554         | 1.27554000%
38         | 56,237          | 0.56237000%
39         | 21,701          | 0.21701000%
40         | 7,393           | 0.07393000%
41         | 2,256           | 0.02256000%
42         | 592             | 0.00592000%
43         | 144             | 0.00144000%
44         | 27              | 0.00027000%
45         | 2               | 0.00002000%
47         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 4,451,107       | 44.51107000%
1          | 2,313,107       | 23.13107000%
2          | 1,572,851       | 15.72851000%
3          | 903,475         | 9.03475000%
4          | 449,331         | 4.49331000%
5          | 196,341         | 1.96341000%
6          | 76,096          | 0.76096000%
7          | 26,237          | 0.26237000%
8          | 8,292           | 0.08292000%
9          | 2,387           | 0.02387000%
10         | 597             | 0.00597000%
11         | 142             | 0.00142000%
12         | 34              | 0.00034000%
13         | 3               | 0.00003000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.1243          |  0.0690% |  2.8674% | 20.8800% | 42.7657% | 27.8050% |  5.3920% |  0.2198% |  0.0012% |  0.0000%
 >= 6 copies | 2.0733          |  2.4731% | 22.5596% | 44.7566% | 25.7474% |  4.2977% |  0.1650% |  0.0006% |  0.0000% |  0.0000%
 >= 7 copies | 1.2341          | 16.8830% | 48.0397% | 30.0428% |  4.8562% |  0.1776% |  0.0008% |  0.0000% |  0.0000% |  0.0000%
