==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,530
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
88         | 1               | 0.00001000%
89         | 26              | 0.00026000%
90         | 147             | 0.00147000%
91         | 698             | 0.00698000%
92         | 2,462           | 0.02462000%
93         | 7,635           | 0.07635000%
94         | 20,222          | 0.20222000%
95         | 46,131          | 0.46131000%
96         | 95,009          | 0.95009000%
97         | 173,218         | 1.73218000%
98         | 284,905         | 2.84905000%
99         | 428,699         | 4.28699000%
100        | 589,596         | 5.89596000%
101        | 749,252         | 7.49252000%
102        | 883,535         | 8.83535000%
103        | 969,810         | 9.69810000%
104        | 998,753         | 9.98753000%
105        | 964,416         | 9.64416000%
106        | 876,650         | 8.76650000%
107        | 755,936         | 7.55936000%
108        | 617,757         | 6.17757000%
109        | 481,228         | 4.81228000%
110        | 355,857         | 3.55857000%
111        | 252,015         | 2.52015000%
112        | 171,483         | 1.71483000%
113        | 110,505         | 1.10505000%
114        | 69,836          | 0.69836000%
115        | 41,905          | 0.41905000%
116        | 24,003          | 0.24003000%
117        | 13,480          | 0.13480000%
118        | 7,370           | 0.07370000%
119        | 3,753           | 0.03753000%
120        | 1,941           | 0.01941000%
121        | 932             | 0.00932000%
122        | 454             | 0.00454000%
123        | 215             | 0.00215000%
124        | 92              | 0.00092000%
125        | 44              | 0.00044000%
126        | 18              | 0.00018000%
127        | 8               | 0.00008000%
128        | 2               | 0.00002000%
130        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
53         | 10              | 0.00010000%
54         | 48              | 0.00048000%
55         | 200             | 0.00200000%
56         | 719             | 0.00719000%
57         | 2,420           | 0.02420000%
58         | 6,820           | 0.06820000%
59         | 17,705          | 0.17705000%
60         | 39,780          | 0.39780000%
61         | 81,355          | 0.81355000%
62         | 150,166         | 1.50166000%
63         | 253,687         | 2.53687000%
64         | 392,800         | 3.92800000%
65         | 554,729         | 5.54729000%
66         | 723,424         | 7.23424000%
67         | 876,804         | 8.76804000%
68         | 984,855         | 9.84855000%
69         | 1,030,853       | 10.30853000%
70         | 1,010,739       | 10.10739000%
71         | 926,974         | 9.26974000%
72         | 798,533         | 7.98533000%
73         | 648,777         | 6.48777000%
74         | 496,608         | 4.96608000%
75         | 361,065         | 3.61065000%
76         | 248,740         | 2.48740000%
77         | 161,909         | 1.61909000%
78         | 100,473         | 1.00473000%
79         | 59,768          | 0.59768000%
80         | 33,678          | 0.33678000%
81         | 18,374          | 0.18374000%
82         | 9,426           | 0.09426000%
83         | 4,600           | 0.04600000%
