==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,030
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
95         | 1               | 0.00001000%
96         | 16              | 0.00016000%
97         | 74              | 0.00074000%
98         | 341             | 0.00341000%
99         | 1,311           | 0.01311000%
100        | 4,069           | 0.04069000%
101        | 11,290          | 0.11290000%
102        | 27,008          | 0.27008000%
103        | 57,448          | 0.57448000%
104        | 109,866         | 1.09866000%
105        | 189,837         | 1.89837000%
106        | 301,214         | 3.01214000%
107        | 437,583         | 4.37583000%
108        | 587,477         | 5.87477000%
109        | 733,575         | 7.33575000%
110        | 856,147         | 8.56147000%
111        | 936,710         | 9.36710000%
112        | 963,694         | 9.63694000%
113        | 931,868         | 9.31868000%
114        | 855,367         | 8.55367000%
115        | 743,805         | 7.43805000%
116        | 619,622         | 6.19622000%
117        | 489,118         | 4.89118000%
118        | 369,075         | 3.69075000%
119        | 267,581         | 2.67581000%
120        | 185,842         | 1.85842000%
121        | 124,441         | 1.24441000%
122        | 79,739          | 0.79739000%
123        | 49,464          | 0.49464000%
124        | 29,445          | 0.29445000%
125        | 17,062          | 0.17062000%
126        | 9,489           | 0.09489000%
127        | 5,105           | 0.05105000%
128        | 2,683           | 0.02683000%
129        | 1,355           | 0.01355000%
130        | 674             | 0.00674000%
131        | 340             | 0.00340000%
132        | 148             | 0.00148000%
133        | 67              | 0.00067000%
134        | 37              | 0.00037000%
135        | 6               | 0.00006000%
136        | 3               | 0.00003000%
137        | 1               | 0.00001000%
138        | 1               | 0.00001000%
139        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
56         | 1               | 0.00001000%
57         | 2               | 0.00002000%
58         | 15              | 0.00015000%
59         | 63              | 0.00063000%
60         | 252             | 0.00252000%
61         | 922             | 0.00922000%
62         | 2,702           | 0.02702000%
63         | 7,289           | 0.07289000%
64         | 17,876          | 0.17876000%
65         | 38,913          | 0.38913000%
66         | 77,285          | 0.77285000%
67         | 139,373         | 1.39373000%
68         | 233,882         | 2.33882000%
69         | 356,664         | 3.56664000%
70         | 504,627         | 5.04627000%
71         | 663,133         | 6.63133000%
72         | 810,160         | 8.10160000%
73         | 924,035         | 9.24035000%
74         | 985,705         | 9.85705000%
75         | 989,765         | 9.89765000%
76         | 931,700         | 9.31700000%
77         | 827,426         | 8.27426000%
78         | 694,185         | 6.94185000%
79         | 551,963         | 5.51963000%
80         | 417,272         | 4.17272000%
81         | 299,396         | 2.99396000%
82         | 203,155         | 2.03155000%
83         | 132,453         | 1.32453000%
84         | 82,345          | 0.82345000%
85         | 48,883          | 0.48883000%
86         | 27,881          | 0.27881000%
87         | 15,327          | 0.15327000%
88         | 7,980           | 0.07980000%
89         | 3,932           | 0.03932000%
90         | 1,887           | 0.01887000%
91         | 882             | 0.00882000%
92         | 411             | 0.00411000%
93         | 147             | 0.00147000%
94         | 68              | 0.00068000%
95         | 32              | 0.00032000%
96         | 6               | 0.00006000%
97         | 2               | 0.00002000%
98         | 2               | 0.00002000%
101        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
21         | 4               | 0.00004000%
22         | 11              | 0.00011000%
23         | 57              | 0.00057000%
24         | 240             | 0.00240000%
25         | 728             | 0.00728000%
26         | 2,186           | 0.02186000%
27         | 6,171           | 0.06171000%
28         | 15,754          | 0.15754000%
29         | 37,181          | 0.37181000%
30         | 78,713          | 0.78713000%
31         | 153,186         | 1.53186000%
32         | 273,913         | 2.73913000%
33         | 445,517         | 4.45517000%
34         | 659,431         | 6.59431000%
35         | 887,642         | 8.87642000%
36         | 1,091,932       | 10.91932000%
37         | 1,217,713       | 12.17713000%
38         | 1,232,362       | 12.32362000%
39         | 1,133,905       | 11.33905000%
40         | 943,745         | 9.43745000%
41         | 712,041         | 7.12041000%
42         | 487,658         | 4.87658000%
43         | 301,758         | 3.01758000%
44         | 168,841         | 1.68841000%
45         | 85,098          | 0.85098000%
46         | 39,353          | 0.39353000%
47         | 16,105          | 0.16105000%
48         | 5,867           | 0.05867000%
49         | 2,061           | 0.02061000%
50         | 624             | 0.00624000%
51         | 149             | 0.00149000%
52         | 40              | 0.00040000%
53         | 13              | 0.00013000%
55         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 1,144,959       | 11.44959000%
1          | 1,518,447       | 15.18447000%
2          | 1,785,343       | 17.85343000%
3          | 1,722,191       | 17.22191000%
4          | 1,420,544       | 14.20544000%
5          | 1,025,898       | 10.25898000%
6          | 655,046         | 6.55046000%
7          | 376,400         | 3.76400000%
8          | 195,116         | 1.95116000%
9          | 92,448          | 0.92448000%
10         | 39,549          | 0.39549000%
11         | 15,641          | 0.15641000%
12         | 5,638           | 0.05638000%
13         | 1,973           | 0.01973000%
14         | 580             | 0.00580000%
15         | 166             | 0.00166000%
16         | 47              | 0.00047000%
17         | 12              | 0.00012000%
18         | 2               | 0.00002000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 4.1609          |  0.0002% |  0.0746% |  2.5139% | 19.1366% | 43.1902% | 29.8435% |  5.0892% |  0.1519% |  0.0000%
 >= 6 copies | 3.1729          |  0.0541% |  2.4569% | 19.4059% | 42.6034% | 29.4048% |  5.8614% |  0.2129% |  0.0007% |  0.0000%
