==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,370
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
115        | 5               | 0.00005000%
116        | 26              | 0.00026000%
117        | 76              | 0.00076000%
118        | 328             | 0.00328000%
119        | 1,043           | 0.01043000%
120        | 3,037           | 0.03037000%
121        | 7,355           | 0.07355000%
122        | 16,955          | 0.16955000%
123        | 35,445          | 0.35445000%
124        | 66,703          | 0.66703000%
125        | 116,542         | 1.16542000%
126        | 187,734         | 1.87734000%
127        | 282,671         | 2.82671000%
128        | 396,885         | 3.96885000%
129        | 521,348         | 5.21348000%
130        | 646,459         | 6.46459000%
131        | 752,907         | 7.52907000%
132        | 834,715         | 8.34715000%
133        | 877,553         | 8.77553000%
134        | 877,927         | 8.77927000%
135        | 831,042         | 8.31042000%
136        | 758,624         | 7.58624000%
137        | 660,386         | 6.60386000%
138        | 551,358         | 5.51358000%
139        | 442,773         | 4.42773000%
140        | 341,685         | 3.41685000%
141        | 255,047         | 2.55047000%
142        | 182,443         | 1.82443000%
143        | 126,428         | 1.26428000%
144        | 84,976          | 0.84976000%
145        | 55,684          | 0.55684000%
146        | 34,672          | 0.34672000%
147        | 20,877          | 0.20877000%
148        | 12,556          | 0.12556000%
149        | 7,142           | 0.07142000%
150        | 4,071           | 0.04071000%
151        | 2,148           | 0.02148000%
152        | 1,170           | 0.01170000%
153        | 603             | 0.00603000%
154        | 334             | 0.00334000%
155        | 146             | 0.00146000%
156        | 71              | 0.00071000%
157        | 32              | 0.00032000%
158        | 13              | 0.00013000%
159        | 2               | 0.00002000%
160        | 2               | 0.00002000%
163        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
69         | 2               | 0.00002000%
70         | 6               | 0.00006000%
71         | 16              | 0.00016000%
72         | 81              | 0.00081000%
73         | 268             | 0.00268000%
74         | 860             | 0.00860000%
75         | 2,279           | 0.02279000%
76         | 5,720           | 0.05720000%
77         | 12,862          | 0.12862000%
78         | 26,958          | 0.26958000%
79         | 51,753          | 0.51753000%
80         | 92,893          | 0.92893000%
81         | 154,858         | 1.54858000%
82         | 239,744         | 2.39744000%
83         | 348,094         | 3.48094000%
84         | 473,520         | 4.73520000%
85         | 605,524         | 6.05524000%
86         | 731,277         | 7.31277000%
87         | 831,863         | 8.31863000%
88         | 893,848         | 8.93848000%
89         | 913,396         | 9.13396000%
90         | 882,060         | 8.82060000%
91         | 812,634         | 8.12634000%
92         | 710,062         | 7.10062000%
93         | 594,932         | 5.94932000%
94         | 475,327         | 4.75327000%
95         | 363,620         | 3.63620000%
96         | 265,638         | 2.65638000%
97         | 186,251         | 1.86251000%
98         | 124,647         | 1.24647000%
99         | 80,669          | 0.80669000%
100        | 50,575          | 0.50575000%
101        | 30,129          | 0.30129000%
102        | 17,596          | 0.17596000%
103        | 9,664           | 0.09664000%
104        | 5,117           | 0.05117000%
105        | 2,737           | 0.02737000%
106        | 1,299           | 0.01299000%
107        | 641             | 0.00641000%
108        | 325             | 0.00325000%
109        | 149             | 0.00149000%
110        | 56              | 0.00056000%
111        | 29              | 0.00029000%
112        | 13              | 0.00013000%
113        | 1               | 0.00001000%
114        | 2               | 0.00002000%
115        | 4               | 0.00004000%
116        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
26         | 1               | 0.00001000%
27         | 5               | 0.00005000%
28         | 17              | 0.00017000%
29         | 74              | 0.00074000%
30         | 213             | 0.00213000%
31         | 640             | 0.00640000%
32         | 1,812           | 0.01812000%
33         | 4,541           | 0.04541000%
34         | 11,363          | 0.11363000%
35         | 25,218          | 0.25218000%
36         | 51,804          | 0.51804000%
37         | 100,567         | 1.00567000%
38         | 178,764         | 1.78764000%
39         | 293,943         | 2.93943000%
40         | 449,854         | 4.49854000%
41         | 633,856         | 6.33856000%
42         | 826,990         | 8.26990000%
43         | 997,424         | 9.97424000%
44         | 1,109,472       | 11.09472000%
45         | 1,136,752       | 11.36752000%
46         | 1,072,426       | 10.72426000%
