==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,710
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
104        | 1               | 0.00001000%
105        | 4               | 0.00004000%
106        | 15              | 0.00015000%
107        | 59              | 0.00059000%
108        | 287             | 0.00287000%
109        | 968             | 0.00968000%
110        | 3,027           | 0.03027000%
111        | 7,929           | 0.07929000%
112        | 18,848          | 0.18848000%
113        | 40,184          | 0.40184000%
114        | 78,105          | 0.78105000%
115        | 137,542         | 1.37542000%
116        | 221,442         | 2.21442000%
117        | 331,855         | 3.31855000%
118        | 462,000         | 4.62000000%
119        | 600,056         | 6.00056000%
120        | 729,444         | 7.29444000%
121        | 832,173         | 8.32173000%
122        | 900,360         | 9.00360000%
123        | 918,952         | 9.18952000%
124        | 889,616         | 8.89616000%
125        | 817,854         | 8.17854000%
126        | 717,814         | 7.17814000%
127        | 602,632         | 6.02632000%
128        | 482,134         | 4.82134000%
129        | 372,874         | 3.72874000%
130        | 274,640         | 2.74640000%
131        | 196,790         | 1.96790000%
132        | 134,039         | 1.34039000%
133        | 88,848          | 0.88848000%
134        | 56,527          | 0.56527000%
135        | 35,193          | 0.35193000%
136        | 21,074          | 0.21074000%
137        | 12,231          | 0.12231000%
138        | 6,792           | 0.06792000%
139        | 3,736           | 0.03736000%
140        | 1,934           | 0.01934000%
141        | 1,044           | 0.01044000%
142        | 498             | 0.00498000%
143        | 257             | 0.00257000%
144        | 130             | 0.00130000%
145        | 51              | 0.00051000%
146        | 27              | 0.00027000%
147        | 8               | 0.00008000%
148        | 2               | 0.00002000%
149        | 3               | 0.00003000%
151        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
61         | 1               | 0.00001000%
64         | 8               | 0.00008000%
65         | 24              | 0.00024000%
66         | 116             | 0.00116000%
67         | 443             | 0.00443000%
68         | 1,411           | 0.01411000%
69         | 3,810           | 0.03810000%
70         | 9,289           | 0.09289000%
71         | 20,651          | 0.20651000%
72         | 42,930          | 0.42930000%
73         | 80,210          | 0.80210000%
74         | 140,929         | 1.40929000%
75         | 226,659         | 2.26659000%
76         | 339,928         | 3.39928000%
77         | 473,102         | 4.73102000%
78         | 618,536         | 6.18536000%
79         | 754,619         | 7.54619000%
80         | 864,501         | 8.64501000%
81         | 932,520         | 9.32520000%
82         | 949,868         | 9.49868000%
83         | 914,240         | 9.14240000%
84         | 832,896         | 8.32896000%
85         | 718,049         | 7.18049000%
86         | 588,736         | 5.88736000%
87         | 462,584         | 4.62584000%
88         | 344,117         | 3.44117000%
89         | 246,169         | 2.46169000%
90         | 166,427         | 1.66427000%
91         | 108,189         | 1.08189000%
92         | 68,065          | 0.68065000%
93         | 40,772          | 0.40772000%
94         | 23,440          | 0.23440000%
95         | 12,853          | 0.12853000%
96         | 7,031           | 0.07031000%
97         | 3,617           | 0.03617000%
98         | 1,760           | 0.01760000%
99         | 804             | 0.00804000%
100        | 395             | 0.00395000%
101        | 173             | 0.00173000%
102        | 78              | 0.00078000%
103        | 26              | 0.00026000%
104        | 13              | 0.00013000%
105        | 6               | 0.00006000%
106        | 4               | 0.00004000%
108        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
24         | 2               | 0.00002000%
25         | 14              | 0.00014000%
26         | 74              | 0.00074000%
27         | 207             | 0.00207000%
28         | 647             | 0.00647000%
29         | 1,923           | 0.01923000%
30         | 5,109           | 0.05109000%
31         | 12,828          | 0.12828000%
32         | 29,580          | 0.29580000%
33         | 61,582          | 0.61582000%
34         | 120,080         | 1.20080000%
35         | 215,110         | 2.15110000%
36         | 353,129         | 3.53129000%
37         | 534,613         | 5.34613000%
38         | 740,457         | 7.40457000%
39         | 944,205         | 9.44205000%
40         | 1,102,592       | 11.02592000%
41         | 1,182,417       | 11.82417000%
42         | 1,159,559       | 11.59559000%
43         | 1,037,346       | 10.37346000%
44         | 850,899         | 8.50899000%
45         | 637,447         | 6.37447000%
46         | 436,153         | 4.36153000%
47         | 273,196         | 2.73196000%
48         | 155,349         | 1.55349000%
49         | 80,782          | 0.80782000%
50         | 38,224          | 0.38224000%
51         | 16,607          | 0.16607000%
52         | 6,519           | 0.06519000%
53         | 2,300           | 0.02300000%
54         | 756             | 0.00756000%
55         | 220             | 0.00220000%
56         | 54              | 0.00054000%
57         | 15              | 0.00015000%
58         | 4               | 0.00004000%
59         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 378,727         | 3.78727000%
1          | 746,596         | 7.46596000%
2          | 1,156,446       | 11.56446000%
3          | 1,447,308       | 14.47308000%
