==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,820
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
122        | 10              | 0.00010000%
123        | 24              | 0.00024000%
124        | 126             | 0.00126000%
125        | 450             | 0.00450000%
126        | 1,271           | 0.01271000%
127        | 3,361           | 0.03361000%
128        | 8,260           | 0.08260000%
129        | 18,090          | 0.18090000%
130        | 36,112          | 0.36112000%
131        | 66,712          | 0.66712000%
132        | 114,457         | 1.14457000%
133        | 182,000         | 1.82000000%
134        | 271,614         | 2.71614000%
135        | 378,297         | 3.78297000%
136        | 495,384         | 4.95384000%
137        | 614,483         | 6.14483000%
138        | 719,789         | 7.19789000%
139        | 802,356         | 8.02356000%
140        | 849,501         | 8.49501000%
141        | 859,056         | 8.59056000%
142        | 825,006         | 8.25006000%
143        | 761,875         | 7.61875000%
144        | 673,432         | 6.73432000%
145        | 573,197         | 5.73197000%
146        | 468,105         | 4.68105000%
147        | 369,284         | 3.69284000%
148        | 280,644         | 2.80644000%
149        | 205,496         | 2.05496000%
150        | 145,612         | 1.45612000%
151        | 100,857         | 1.00857000%
152        | 66,846          | 0.66846000%
153        | 43,138          | 0.43138000%
154        | 26,843          | 0.26843000%
155        | 16,364          | 0.16364000%
156        | 9,547           | 0.09547000%
157        | 5,675           | 0.05675000%
158        | 3,117           | 0.03117000%
159        | 1,712           | 0.01712000%
160        | 949             | 0.00949000%
161        | 484             | 0.00484000%
162        | 244             | 0.00244000%
163        | 127             | 0.00127000%
164        | 52              | 0.00052000%
165        | 25              | 0.00025000%
166        | 11              | 0.00011000%
167        | 3               | 0.00003000%
170        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
74         | 7               | 0.00007000%
75         | 13              | 0.00013000%
76         | 60              | 0.00060000%
77         | 176             | 0.00176000%
78         | 532             | 0.00532000%
79         | 1,479           | 0.01479000%
80         | 3,827           | 0.03827000%
81         | 8,653           | 0.08653000%
82         | 18,390          | 0.18390000%
83         | 36,097          | 0.36097000%
84         | 66,209          | 0.66209000%
85         | 112,995         | 1.12995000%
86         | 180,734         | 1.80734000%
87         | 269,253         | 2.69253000%
88         | 377,996         | 3.77996000%
89         | 501,154         | 5.01154000%
90         | 627,178         | 6.27178000%
91         | 740,286         | 7.40286000%
92         | 827,748         | 8.27748000%
93         | 877,644         | 8.77644000%
94         | 886,763         | 8.86763000%
95         | 852,168         | 8.52168000%
96         | 779,455         | 7.79455000%
97         | 682,603         | 6.82603000%
98         | 571,482         | 5.71482000%
99         | 456,561         | 4.56561000%
100        | 350,941         | 3.50941000%
101        | 259,217         | 2.59217000%
102        | 182,357         | 1.82357000%
103        | 123,596         | 1.23596000%
104        | 81,275          | 0.81275000%
105        | 51,430          | 0.51430000%
106        | 31,273          | 0.31273000%
107        | 18,440          | 0.18440000%
108        | 10,367          | 0.10367000%
109        | 5,611           | 0.05611000%
110        | 3,040           | 0.03040000%
111        | 1,558           | 0.01558000%
112        | 790             | 0.00790000%
113        | 348             | 0.00348000%
114        | 146             | 0.00146000%
115        | 86              | 0.00086000%
116        | 32              | 0.00032000%
117        | 14              | 0.00014000%
118        | 8               | 0.00008000%
119        | 5               | 0.00005000%
120        | 2               | 0.00002000%
121        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
28         | 1               | 0.00001000%
29         | 7               | 0.00007000%
30         | 16              | 0.00016000%
31         | 66              | 0.00066000%
32         | 211             | 0.00211000%
33         | 594             | 0.00594000%
34         | 1,627           | 0.01627000%
35         | 4,069           | 0.04069000%
36         | 9,927           | 0.09927000%
37         | 21,682          | 0.21682000%
38         | 45,116          | 0.45116000%
39         | 86,540          | 0.86540000%
40         | 153,336         | 1.53336000%
41         | 255,429         | 2.55429000%
42         | 392,612         | 3.92612000%
43         | 563,322         | 5.63322000%
44         | 744,952         | 7.44952000%
45         | 916,988         | 9.16988000%
46         | 1,048,578       | 10.48578000%
47         | 1,106,988       | 11.06988000%
48         | 1,083,409       | 10.83409000%
49         | 978,314         | 9.78314000%
50         | 819,498         | 8.19498000%
51         | 633,595         | 6.33595000%
52         | 452,436         | 4.52436000%
53         | 299,239         | 2.99239000%
54         | 181,740         | 1.81740000%
55         | 102,905         | 1.02905000%
56         | 52,974          | 0.52974000%
57         | 25,508          | 0.25508000%
58         | 11,328          | 0.11328000%
59         | 4,530           | 0.04530000%
60         | 1,627           | 0.01627000%
61         | 567             | 0.00567000%
62         | 184             | 0.00184000%
63         | 68              | 0.00068000%
64         | 14              | 0.00014000%
65         | 3               | 0.00003000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 32,165          | 0.32165000%
1          | 108,798         | 1.08798000%
2          | 257,344         | 2.57344000%
3          | 477,353         | 4.77353000%
4          | 744,333         | 7.44333000%
5          | 1,006,018       | 10.06018000%
6          | 1,198,957       | 11.98957000%
7          | 1,281,578       | 12.81578000%
8          | 1,236,623       | 12.36623000%
9          | 1,086,061       | 10.86061000%
10         | 874,538         | 8.74538000%
11         | 646,541         | 6.46541000%
12         | 441,362         | 4.41362000%
13         | 277,892         | 2.77892000%
14         | 162,560         | 1.62560000%
15         | 87,620          | 0.87620000%
16         | 44,363          | 0.44363000%
17         | 20,788          | 0.20788000%
18         | 9,098           | 0.09098000%
19         | 3,784           | 0.03784000%
20         | 1,458           | 0.01458000%
21         | 510             | 0.00510000%
22         | 178             | 0.00178000%
23         | 63              | 0.00063000%
24         | 9               | 0.00009000%
25         | 6               | 0.00006000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 5.1454          |  0.0000% |  0.0002% |  0.0389% |  1.7477% | 17.7980% | 47.9515% | 28.9741% |  3.4895% |  0.0001%
 >= 6 copies | 4.3828          |  0.0000% |  0.0200% |  1.1172% | 12.7618% | 40.7619% | 37.5882% |  7.5064% |  0.2444% |  0.0000%
 >= 7 copies | 3.5613          |  0.0073% |  0.7119% |  9.9249% | 35.9778% | 39.9560% | 12.7248% |  0.6932% |  0.0039% |  0.0000%
