==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,640
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
119        | 7               | 0.00007000%
120        | 18              | 0.00018000%
121        | 73              | 0.00073000%
122        | 324             | 0.00324000%
123        | 976             | 0.00976000%
124        | 2,573           | 0.02573000%
125        | 6,738           | 0.06738000%
126        | 15,072          | 0.15072000%
127        | 31,324          | 0.31324000%
128        | 59,339          | 0.59339000%
129        | 104,074         | 1.04074000%
130        | 169,007         | 1.69007000%
131        | 255,512         | 2.55512000%
132        | 362,580         | 3.62580000%
133        | 482,423         | 4.82423000%
134        | 602,319         | 6.02319000%
135        | 713,851         | 7.13851000%
136        | 801,688         | 8.01688000%
137        | 854,522         | 8.54522000%
138        | 867,139         | 8.67139000%
139        | 839,179         | 8.39179000%
140        | 775,889         | 7.75889000%
141        | 688,311         | 6.88311000%
142        | 587,054         | 5.87054000%
143        | 479,136         | 4.79136000%
144        | 377,281         | 3.77281000%
145        | 287,406         | 2.87406000%
146        | 209,801         | 2.09801000%
147        | 148,143         | 1.48143000%
148        | 102,052         | 1.02052000%
149        | 67,751          | 0.67751000%
150        | 43,525          | 0.43525000%
151        | 26,984          | 0.26984000%
152        | 16,208          | 0.16208000%
153        | 9,642           | 0.09642000%
154        | 5,524           | 0.05524000%
155        | 3,099           | 0.03099000%
156        | 1,643           | 0.01643000%
157        | 925             | 0.00925000%
158        | 466             | 0.00466000%
159        | 217             | 0.00217000%
160        | 115             | 0.00115000%
161        | 49              | 0.00049000%
162        | 26              | 0.00026000%
163        | 8               | 0.00008000%
164        | 2               | 0.00002000%
165        | 3               | 0.00003000%
167        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
72         | 3               | 0.00003000%
73         | 11              | 0.00011000%
74         | 38              | 0.00038000%
75         | 129             | 0.00129000%
76         | 402             | 0.00402000%
77         | 1,216           | 0.01216000%
78         | 3,080           | 0.03080000%
79         | 7,380           | 0.07380000%
80         | 16,027          | 0.16027000%
81         | 32,253          | 0.32253000%
82         | 60,213          | 0.60213000%
83         | 104,967         | 1.04967000%
84         | 169,999         | 1.69999000%
85         | 257,983         | 2.57983000%
86         | 366,323         | 3.66323000%
87         | 490,785         | 4.90785000%
88         | 618,801         | 6.18801000%
89         | 737,267         | 7.37267000%
90         | 829,912         | 8.29912000%
91         | 884,034         | 8.84034000%
92         | 896,614         | 8.96614000%
93         | 864,375         | 8.64375000%
94         | 792,936         | 7.92936000%
95         | 692,629         | 6.92629000%
96         | 580,660         | 5.80660000%
97         | 463,784         | 4.63784000%
98         | 356,144         | 3.56144000%
99         | 262,171         | 2.62171000%
100        | 183,495         | 1.83495000%
101        | 124,263         | 1.24263000%
102        | 80,892          | 0.80892000%
103        | 51,061          | 0.51061000%
104        | 30,849          | 0.30849000%
105        | 18,071          | 0.18071000%
106        | 10,061          | 0.10061000%
107        | 5,476           | 0.05476000%
108        | 2,941           | 0.02941000%
109        | 1,421           | 0.01421000%
110        | 719             | 0.00719000%
111        | 341             | 0.00341000%
112        | 140             | 0.00140000%
113        | 79              | 0.00079000%
114        | 26              | 0.00026000%
115        | 13              | 0.00013000%
116        | 8               | 0.00008000%
117        | 4               | 0.00004000%
118        | 3               | 0.00003000%
119        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
28         | 3               | 0.00003000%
29         | 17              | 0.00017000%
30         | 63              | 0.00063000%
31         | 161             | 0.00161000%
32         | 506             | 0.00506000%
33         | 1,399           | 0.01399000%
34         | 3,554           | 0.03554000%
35         | 8,760           | 0.08760000%
36         | 20,055          | 0.20055000%
37         | 41,288          | 0.41288000%
38         | 81,024          | 0.81024000%
