==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,010
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
94         | 1               | 0.00001000%
95         | 2               | 0.00002000%
96         | 22              | 0.00022000%
97         | 146             | 0.00146000%
98         | 510             | 0.00510000%
99         | 1,870           | 0.01870000%
100        | 5,612           | 0.05612000%
101        | 14,933          | 0.14933000%
102        | 34,591          | 0.34591000%
103        | 70,848          | 0.70848000%
104        | 131,616         | 1.31616000%
105        | 221,697         | 2.21697000%
106        | 341,930         | 3.41930000%
107        | 484,520         | 4.84520000%
108        | 636,296         | 6.36296000%
109        | 776,194         | 7.76194000%
110        | 888,526         | 8.88526000%
111        | 953,367         | 9.53367000%
112        | 960,713         | 9.60713000%
113        | 913,039         | 9.13039000%
114        | 823,192         | 8.23192000%
115        | 704,617         | 7.04617000%
116        | 578,492         | 5.78492000%
117        | 448,493         | 4.48493000%
118        | 333,997         | 3.33997000%
119        | 238,241         | 2.38241000%
120        | 163,646         | 1.63646000%
121        | 107,935         | 1.07935000%
122        | 68,628          | 0.68628000%
123        | 41,513          | 0.41513000%
124        | 24,748          | 0.24748000%
125        | 14,009          | 0.14009000%
126        | 7,706           | 0.07706000%
127        | 4,119           | 0.04119000%
128        | 2,135           | 0.02135000%
129        | 1,099           | 0.01099000%
130        | 528             | 0.00528000%
131        | 273             | 0.00273000%
132        | 106             | 0.00106000%
133        | 62              | 0.00062000%
134        | 19              | 0.00019000%
135        | 4               | 0.00004000%
136        | 2               | 0.00002000%
137        | 1               | 0.00001000%
138        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
56         | 2               | 0.00002000%
57         | 3               | 0.00003000%
58         | 17              | 0.00017000%
59         | 84              | 0.00084000%
60         | 344             | 0.00344000%
61         | 1,106           | 0.01106000%
62         | 3,390           | 0.03390000%
63         | 8,790           | 0.08790000%
64         | 20,934          | 0.20934000%
65         | 45,132          | 0.45132000%
66         | 87,526          | 0.87526000%
67         | 156,153         | 1.56153000%
68         | 256,835         | 2.56835000%
69         | 386,576         | 3.86576000%
70         | 538,084         | 5.38084000%
71         | 696,637         | 6.96637000%
72         | 839,136         | 8.39136000%
73         | 941,973         | 9.41973000%
74         | 993,599         | 9.93599000%
75         | 984,141         | 9.84141000%
76         | 913,134         | 9.13134000%
77         | 801,817         | 8.01817000%
78         | 663,942         | 6.63942000%
79         | 521,909         | 5.21909000%
80         | 390,290         | 3.90290000%
81         | 275,829         | 2.75829000%
82         | 185,510         | 1.85510000%
83         | 119,597         | 1.19597000%
84         | 73,617          | 0.73617000%
85         | 43,146          | 0.43146000%
86         | 24,439          | 0.24439000%
87         | 13,272          | 0.13272000%
88         | 6,851           | 0.06851000%
89         | 3,314           | 0.03314000%
90         | 1,594           | 0.01594000%
91         | 740             | 0.00740000%
92         | 329             | 0.00329000%
93         | 117             | 0.00117000%
94         | 56              | 0.00056000%
95         | 25              | 0.00025000%
96         | 6               | 0.00006000%
97         | 2               | 0.00002000%
98         | 1               | 0.00001000%
100        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
20         | 1               | 0.00001000%
21         | 6               | 0.00006000%
22         | 10              | 0.00010000%
23         | 67              | 0.00067000%
24         | 279             | 0.00279000%
25         | 794             | 0.00794000%
26         | 2,426           | 0.02426000%
27         | 6,744           | 0.06744000%
28         | 17,245          | 0.17245000%
29         | 39,979          | 0.39979000%
30         | 84,462          | 0.84462000%
31         | 163,085         | 1.63085000%
32         | 289,276         | 2.89276000%
33         | 465,776         | 4.65776000%
34         | 683,896         | 6.83896000%
35         | 912,262         | 9.12262000%
36         | 1,109,873       | 11.09873000%
37         | 1,227,611       | 12.27611000%
38         | 1,229,152       | 12.29152000%
39         | 1,117,479       | 11.17479000%
40         | 920,408         | 9.20408000%
41         | 687,589         | 6.87589000%
42         | 464,546         | 4.64546000%
43         | 283,980         | 2.83980000%
