==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,550
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
102        | 1               | 0.00001000%
103        | 7               | 0.00007000%
104        | 28              | 0.00028000%
105        | 105             | 0.00105000%
106        | 500             | 0.00500000%
107        | 1,556           | 0.01556000%
108        | 4,681           | 0.04681000%
109        | 11,840          | 0.11840000%
110        | 26,998          | 0.26998000%
111        | 56,177          | 0.56177000%
112        | 103,752         | 1.03752000%
113        | 177,076         | 1.77076000%
114        | 276,612         | 2.76612000%
115        | 400,202         | 4.00202000%
116        | 540,751         | 5.40751000%
117        | 676,534         | 6.76534000%
118        | 798,092         | 7.98092000%
119        | 886,424         | 8.86424000%
120        | 926,354         | 9.26354000%
121        | 916,284         | 9.16284000%
122        | 860,516         | 8.60516000%
123        | 768,801         | 7.68801000%
124        | 655,622         | 6.55622000%
125        | 533,011         | 5.33011000%
126        | 416,965         | 4.16965000%
127        | 312,771         | 3.12771000%
128        | 223,653         | 2.23653000%
129        | 155,795         | 1.55795000%
130        | 103,505         | 1.03505000%
131        | 66,819          | 0.66819000%
132        | 41,648          | 0.41648000%
133        | 24,845          | 0.24845000%
134        | 14,585          | 0.14585000%
135        | 8,194           | 0.08194000%
136        | 4,484           | 0.04484000%
137        | 2,398           | 0.02398000%
138        | 1,201           | 0.01201000%
139        | 667             | 0.00667000%
140        | 283             | 0.00283000%
141        | 136             | 0.00136000%
142        | 80              | 0.00080000%
143        | 26              | 0.00026000%
144        | 14              | 0.00014000%
145        | 3               | 0.00003000%
146        | 4               | 0.00004000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
60         | 1               | 0.00001000%
62         | 2               | 0.00002000%
63         | 16              | 0.00016000%
64         | 62              | 0.00062000%
65         | 258             | 0.00258000%
66         | 837             | 0.00837000%
67         | 2,482           | 0.02482000%
68         | 6,561           | 0.06561000%
69         | 15,097          | 0.15097000%
70         | 32,754          | 0.32754000%
71         | 64,284          | 0.64284000%
72         | 116,056         | 1.16056000%
73         | 194,254         | 1.94254000%
74         | 299,811         | 2.99811000%
75         | 430,936         | 4.30936000%
76         | 576,115         | 5.76115000%
77         | 720,156         | 7.20156000%
78         | 841,662         | 8.41662000%
79         | 928,242         | 9.28242000%
80         | 960,370         | 9.60370000%
81         | 938,978         | 9.38978000%
82         | 867,360         | 8.67360000%
83         | 757,398         | 7.57398000%
84         | 628,113         | 6.28113000%
85         | 496,220         | 4.96220000%
86         | 374,810         | 3.74810000%
87         | 267,690         | 2.67690000%
88         | 183,446         | 1.83446000%
89         | 119,753         | 1.19753000%
90         | 75,016          | 0.75016000%
91         | 45,262          | 0.45262000%
92         | 26,202          | 0.26202000%
93         | 14,463          | 0.14463000%
94         | 7,682           | 0.07682000%
95         | 3,959           | 0.03959000%
96         | 2,006           | 0.02006000%
97         | 938             | 0.00938000%
98         | 435             | 0.00435000%
99         | 171             | 0.00171000%
100        | 91              | 0.00091000%
101        | 32              | 0.00032000%
102        | 9               | 0.00009000%
103        | 3               | 0.00003000%
104        | 6               | 0.00006000%
106        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
23         | 2               | 0.00002000%
24         | 13              | 0.00013000%
25         | 44              | 0.00044000%
26         | 150             | 0.00150000%
27         | 479             | 0.00479000%
28         | 1,425           | 0.01425000%
29         | 3,970           | 0.03970000%
30         | 10,323          | 0.10323000%
31         | 24,568          | 0.24568000%
32         | 52,992          | 0.52992000%
33         | 105,423         | 1.05423000%
34         | 193,409         | 1.93409000%
35         | 325,701         | 3.25701000%
36         | 502,653         | 5.02653000%
37         | 709,663         | 7.09663000%
38         | 921,073         | 9.21073000%
39         | 1,095,318       | 10.95318000%
40         | 1,188,393       | 11.88393000%
41         | 1,180,653       | 11.80653000%
42         | 1,067,874       | 10.67874000%
43         | 883,761         | 8.83761000%
44         | 667,111         | 6.67111000%
45         | 459,499         | 4.59499000%
46         | 287,628         | 2.87628000%
47         | 164,454         | 1.64454000%
48         | 85,486          | 0.85486000%
49         | 40,348          | 0.40348000%
50         | 17,275          | 0.17275000%
51         | 6,783           | 0.06783000%
52         | 2,452           | 0.02452000%
53         | 790             | 0.00790000%
54         | 206             | 0.00206000%
55         | 62              | 0.00062000%
56         | 13              | 0.00013000%
57         | 5               | 0.00005000%
58         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 504,384         | 5.04384000%
1          | 909,932         | 9.09932000%
2          | 1,323,934       | 13.23934000%
3          | 1,560,078       | 15.60078000%
4          | 1,564,403       | 15.64403000%
5          | 1,367,245       | 13.67245000%
6          | 1,060,256       | 10.60256000%
7          | 736,035         | 7.36035000%
8          | 460,607         | 4.60607000%
9          | 263,482         | 2.63482000%
10         | 136,936         | 1.36936000%
11         | 65,503          | 0.65503000%
12         | 29,006          | 0.29006000%
13         | 11,580          | 0.11580000%
14         | 4,393           | 0.04393000%
15         | 1,524           | 0.01524000%
16         | 488             | 0.00488000%
17         | 146             | 0.00146000%
18         | 57              | 0.00057000%
19         | 8               | 0.00008000%
20         | 3               | 0.00003000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 4.4978          |  0.0000% |  0.0134% |  0.8434% | 10.6493% | 37.7355% | 39.8627% | 10.3897% |  0.5059% |  0.0000%
 >= 6 copies | 3.5700          |  0.0073% |  0.7241% |  9.9415% | 35.7199% | 39.6838% | 13.0530% |  0.8629% |  0.0073% |  0.0000%
