==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,230
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
97         | 1               | 0.00001000%
98         | 4               | 0.00004000%
99         | 20              | 0.00020000%
100        | 90              | 0.00090000%
101        | 364             | 0.00364000%
102        | 1,295           | 0.01295000%
103        | 3,919           | 0.03919000%
104        | 10,750          | 0.10750000%
105        | 25,452          | 0.25452000%
106        | 53,934          | 0.53934000%
107        | 102,493         | 1.02493000%
108        | 177,933         | 1.77933000%
109        | 282,759         | 2.82759000%
110        | 411,331         | 4.11331000%
111        | 556,788         | 5.56788000%
112        | 701,382         | 7.01382000%
113        | 825,207         | 8.25207000%
114        | 912,728         | 9.12728000%
115        | 948,032         | 9.48032000%
116        | 930,769         | 9.30769000%
117        | 865,969         | 8.65969000%
118        | 762,206         | 7.62206000%
119        | 644,229         | 6.44229000%
120        | 516,279         | 5.16279000%
121        | 396,843         | 3.96843000%
122        | 291,902         | 2.91902000%
123        | 206,068         | 2.06068000%
124        | 140,121         | 1.40121000%
125        | 92,265          | 0.92265000%
126        | 57,789          | 0.57789000%
127        | 35,366          | 0.35366000%
128        | 20,413          | 0.20413000%
129        | 11,857          | 0.11857000%
130        | 6,404           | 0.06404000%
131        | 3,526           | 0.03526000%
132        | 1,772           | 0.01772000%
133        | 905             | 0.00905000%
134        | 438             | 0.00438000%
135        | 230             | 0.00230000%
136        | 96              | 0.00096000%
137        | 44              | 0.00044000%
138        | 18              | 0.00018000%
139        | 3               | 0.00003000%
140        | 4               | 0.00004000%
141        | 1               | 0.00001000%
142        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
58         | 1               | 0.00001000%
59         | 4               | 0.00004000%
60         | 8               | 0.00008000%
61         | 74              | 0.00074000%
62         | 271             | 0.00271000%
63         | 1,006           | 0.01006000%
64         | 2,790           | 0.02790000%
65         | 7,566           | 0.07566000%
66         | 17,976          | 0.17976000%
67         | 38,251          | 0.38251000%
68         | 75,397          | 0.75397000%
69         | 135,687         | 1.35687000%
70         | 225,146         | 2.25146000%
71         | 343,051         | 3.43051000%
72         | 487,723         | 4.87723000%
73         | 639,678         | 6.39678000%
74         | 786,788         | 7.86788000%
75         | 898,524         | 8.98524000%
76         | 967,668         | 9.67668000%
77         | 979,079         | 9.79079000%
78         | 932,186         | 9.32186000%
79         | 835,638         | 8.35638000%
80         | 710,374         | 7.10374000%
81         | 572,715         | 5.72715000%
82         | 438,425         | 4.38425000%
83         | 319,160         | 3.19160000%
84         | 220,846         | 2.20846000%
85         | 146,018         | 1.46018000%
86         | 92,318          | 0.92318000%
87         | 56,153          | 0.56153000%
88         | 32,388          | 0.32388000%
89         | 18,012          | 0.18012000%
90         | 9,733           | 0.09733000%
91         | 4,860           | 0.04860000%
92         | 2,448           | 0.02448000%
93         | 1,126           | 0.01126000%
94         | 517             | 0.00517000%
95         | 237             | 0.00237000%
96         | 102             | 0.00102000%
97         | 37              | 0.00037000%
98         | 11              | 0.00011000%
99         | 4               | 0.00004000%
100        | 3               | 0.00003000%
102        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
21         | 1               | 0.00001000%
22         | 6               | 0.00006000%
23         | 16              | 0.00016000%
24         | 76              | 0.00076000%
25         | 251             | 0.00251000%
26         | 819             | 0.00819000%
27         | 2,356           | 0.02356000%
28         | 6,508           | 0.06508000%
29         | 16,484          | 0.16484000%
30         | 38,004          | 0.38004000%
31         | 79,738          | 0.79738000%
32         | 153,489         | 1.53489000%
33         | 271,264         | 2.71264000%
34         | 438,170         | 4.38170000%
35         | 645,505         | 6.45505000%
36         | 869,139         | 8.69139000%
37         | 1,068,058       | 10.68058000%
38         | 1,196,242       | 11.96242000%
39         | 1,218,141       | 12.18141000%
40         | 1,131,132       | 11.31132000%
41         | 953,219         | 9.53219000%
42         | 729,140         | 7.29140000%
43         | 506,935         | 5.06935000%
44         | 321,383         | 3.21383000%
45         | 183,491         | 1.83491000%
46         | 95,317          | 0.95317000%
47         | 44,983          | 0.44983000%
48         | 19,228          | 0.19228000%
49         | 7,230           | 0.07230000%
50         | 2,562           | 0.02562000%
51         | 834             | 0.00834000%
52         | 202             | 0.00202000%
53         | 60              | 0.00060000%
54         | 15              | 0.00015000%
55         | 1               | 0.00001000%
56         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 852,353         | 8.52353000%
1          | 1,278,053       | 12.78053000%
2          | 1,631,287       | 16.31287000%
