==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,160
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
82         | 1               | 0.00001000%
83         | 7               | 0.00007000%
84         | 56              | 0.00056000%
85         | 332             | 0.00332000%
86         | 1,425           | 0.01425000%
87         | 4,921           | 0.04921000%
88         | 14,294          | 0.14294000%
89         | 35,829          | 0.35829000%
90         | 78,440          | 0.78440000%
91         | 152,130         | 1.52130000%
92         | 261,539         | 2.61539000%
93         | 407,215         | 4.07215000%
94         | 575,296         | 5.75296000%
95         | 748,280         | 7.48280000%
96         | 894,888         | 8.94888000%
97         | 992,329         | 9.92329000%
98         | 1,028,246       | 10.28246000%
99         | 994,417         | 9.94417000%
100        | 904,606         | 9.04606000%
101        | 774,449         | 7.74449000%
102        | 628,140         | 6.28140000%
103        | 484,019         | 4.84019000%
104        | 353,429         | 3.53429000%
105        | 247,375         | 2.47375000%
106        | 165,289         | 1.65289000%
107        | 105,141         | 1.05141000%
108        | 64,397          | 0.64397000%
109        | 38,015          | 0.38015000%
110        | 21,591          | 0.21591000%
111        | 11,648          | 0.11648000%
112        | 6,197           | 0.06197000%
113        | 3,189           | 0.03189000%
114        | 1,487           | 0.01487000%
115        | 752             | 0.00752000%
116        | 338             | 0.00338000%
117        | 175             | 0.00175000%
118        | 74              | 0.00074000%
119        | 29              | 0.00029000%
120        | 9               | 0.00009000%
121        | 5               | 0.00005000%
125        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
48         | 1               | 0.00001000%
49         | 1               | 0.00001000%
50         | 26              | 0.00026000%
51         | 116             | 0.00116000%
52         | 416             | 0.00416000%
53         | 1,423           | 0.01423000%
54         | 4,602           | 0.04602000%
55         | 12,835          | 0.12835000%
56         | 31,553          | 0.31553000%
57         | 68,917          | 0.68917000%
58         | 132,591         | 1.32591000%
59         | 232,833         | 2.32833000%
60         | 373,063         | 3.73063000%
61         | 541,376         | 5.41376000%
62         | 721,830         | 7.21830000%
63         | 886,600         | 8.86600000%
64         | 1,007,230       | 10.07230000%
65         | 1,061,782       | 10.61782000%
66         | 1,040,905       | 10.40905000%
67         | 952,710         | 9.52710000%
68         | 815,816         | 8.15816000%
69         | 656,770         | 6.56770000%
70         | 498,177         | 4.98177000%
71         | 355,801         | 3.55801000%
72         | 240,643         | 2.40643000%
73         | 154,308         | 1.54308000%
74         | 93,460          | 0.93460000%
75         | 54,109          | 0.54109000%
76         | 29,736          | 0.29736000%
77         | 15,790          | 0.15790000%
78         | 7,817           | 0.07817000%
79         | 3,783           | 0.03783000%
80         | 1,702           | 0.01702000%
81         | 750             | 0.00750000%
82         | 312             | 0.00312000%
83         | 125             | 0.00125000%
84         | 66              | 0.00066000%
85         | 13              | 0.00013000%
86         | 9               | 0.00009000%
87         | 2               | 0.00002000%
88         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
17         | 1               | 0.00001000%
18         | 9               | 0.00009000%
19         | 46              | 0.00046000%
20         | 192             | 0.00192000%
21         | 687             | 0.00687000%
22         | 2,153           | 0.02153000%
23         | 6,514           | 0.06514000%
24         | 17,662          | 0.17662000%
25         | 43,563          | 0.43563000%
26         | 95,919          | 0.95919000%
27         | 191,923         | 1.91923000%
28         | 344,970         | 3.44970000%
29         | 560,240         | 5.60240000%
30         | 815,374         | 8.15374000%
31         | 1,069,907       | 10.69907000%
32         | 1,256,633       | 12.56633000%
33         | 1,324,658       | 13.24658000%
34         | 1,249,968       | 12.49968000%
35         | 1,055,346       | 10.55346000%
36         | 796,610         | 7.96610000%
37         | 535,769         | 5.35769000%
38         | 322,313         | 3.22313000%
39         | 172,592         | 1.72592000%
40         | 82,118          | 0.82118000%
41         | 35,329          | 0.35329000%
42         | 13,116          | 0.13116000%
43         | 4,576           | 0.04576000%
44         | 1,342           | 0.01342000%
45         | 380             | 0.00380000%
46         | 76              | 0.00076000%
47         | 10              | 0.00010000%
48         | 3               | 0.00003000%
49         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 3,151,826       | 31.51826000%
1          | 2,293,676       | 22.93676000%
2          | 1,864,723       | 18.64723000%
3          | 1,269,142       | 12.69142000%
4          | 746,380         | 7.46380000%
5          | 385,117         | 3.85117000%
6          | 176,929         | 1.76929000%
7          | 72,590          | 0.72590000%
8          | 26,715          | 0.26715000%
9          | 9,037           | 0.09037000%
10         | 2,849           | 0.02849000%
11         | 765             | 0.00765000%
12         | 188             | 0.00188000%
13         | 47              | 0.00047000%
14         | 16              | 0.00016000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.4926          |  0.0125% |  0.9846% | 11.7719% | 37.3769% | 37.5000% | 11.5297% |  0.8164% |  0.0079% |  0.0000%
 >= 6 copies | 2.4422          |  0.8379% | 12.6224% | 39.5579% | 36.1742% | 10.0831% |  0.7180% |  0.0065% |  0.0000% |  0.0000%
 >= 7 copies | 1.5464          |  8.9795% | 39.8248% | 39.5594% | 10.8618% |  0.7657% |  0.0088% |  0.0000% |  0.0000% |  0.0000%
