==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,260
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
113        | 1               | 0.00001000%
114        | 12              | 0.00012000%
115        | 52              | 0.00052000%
116        | 197             | 0.00197000%
117        | 734             | 0.00734000%
118        | 2,126           | 0.02126000%
119        | 5,635           | 0.05635000%
120        | 13,159          | 0.13159000%
121        | 28,645          | 0.28645000%
122        | 56,187          | 0.56187000%
123        | 100,022         | 1.00022000%
124        | 165,831         | 1.65831000%
125        | 255,315         | 2.55315000%
126        | 366,484         | 3.66484000%
127        | 491,268         | 4.91268000%
128        | 618,062         | 6.18062000%
129        | 733,990         | 7.33990000%
130        | 823,483         | 8.23483000%
131        | 877,393         | 8.77393000%
132        | 885,400         | 8.85400000%
133        | 851,403         | 8.51403000%
134        | 782,580         | 7.82580000%
135        | 687,161         | 6.87161000%
136        | 577,675         | 5.77675000%
137        | 467,165         | 4.67165000%
138        | 362,696         | 3.62696000%
139        | 272,165         | 2.72165000%
140        | 196,005         | 1.96005000%
141        | 135,942         | 1.35942000%
142        | 91,705          | 0.91705000%
143        | 60,170          | 0.60170000%
144        | 37,697          | 0.37697000%
145        | 22,855          | 0.22855000%
146        | 13,670          | 0.13670000%
147        | 7,707           | 0.07707000%
148        | 4,411           | 0.04411000%
149        | 2,371           | 0.02371000%
150        | 1,291           | 0.01291000%
151        | 690             | 0.00690000%
152        | 349             | 0.00349000%
153        | 157             | 0.00157000%
154        | 77              | 0.00077000%
155        | 39              | 0.00039000%
156        | 9               | 0.00009000%
157        | 9               | 0.00009000%
158        | 2               | 0.00002000%
159        | 2               | 0.00002000%
160        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
68         | 1               | 0.00001000%
69         | 4               | 0.00004000%
70         | 20              | 0.00020000%
71         | 90              | 0.00090000%
72         | 299             | 0.00299000%
73         | 918             | 0.00918000%
74         | 2,471           | 0.02471000%
75         | 6,227           | 0.06227000%
76         | 13,993          | 0.13993000%
77         | 29,085          | 0.29085000%
78         | 55,737          | 0.55737000%
79         | 99,615          | 0.99615000%
80         | 164,948         | 1.64948000%
81         | 254,462         | 2.54462000%
82         | 367,289         | 3.67289000%
83         | 495,277         | 4.95277000%
84         | 630,702         | 6.30702000%
85         | 753,558         | 7.53558000%
86         | 851,643         | 8.51643000%
87         | 904,968         | 9.04968000%
88         | 917,243         | 9.17243000%
89         | 877,739         | 8.77739000%
90         | 800,675         | 8.00675000%
91         | 692,812         | 6.92812000%
92         | 573,462         | 5.73462000%
93         | 454,531         | 4.54531000%
94         | 342,925         | 3.42925000%
95         | 247,869         | 2.47869000%
96         | 171,347         | 1.71347000%
97         | 113,982         | 1.13982000%
98         | 72,543          | 0.72543000%
99         | 44,892          | 0.44892000%
100        | 26,451          | 0.26451000%
101        | 15,273          | 0.15273000%
102        | 8,194           | 0.08194000%
103        | 4,409           | 0.04409000%
104        | 2,254           | 0.02254000%
105        | 1,122           | 0.01122000%
106        | 516             | 0.00516000%
107        | 261             | 0.00261000%
108        | 106             | 0.00106000%
109        | 48              | 0.00048000%
110        | 20              | 0.00020000%
111        | 9               | 0.00009000%
112        | 5               | 0.00005000%
113        | 3               | 0.00003000%
114        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
25         | 1               | 0.00001000%
26         | 2               | 0.00002000%
27         | 10              | 0.00010000%
28         | 35              | 0.00035000%
29         | 123             | 0.00123000%
30         | 373             | 0.00373000%
31         | 1,128           | 0.01128000%
32         | 2,909           | 0.02909000%
33         | 7,404           | 0.07404000%
34         | 17,553          | 0.17553000%
35         | 37,326          | 0.37326000%
36         | 75,080          | 0.75080000%
37         | 139,361         | 1.39361000%
38         | 239,244         | 2.39244000%
39         | 377,980         | 3.77980000%
40         | 553,537         | 5.53537000%
41         | 749,674         | 7.49674000%
42         | 936,482         | 9.36482000%
43         | 1,078,030       | 10.78030000%
44         | 1,143,991       | 11.43991000%
45         | 1,116,706       | 11.16706000%
46         | 1,003,288       | 10.03288000%
47         | 830,121         | 8.30121000%
48         | 630,267         | 6.30267000%
49         | 441,186         | 4.41186000%
50         | 283,053         | 2.83053000%
51         | 166,773         | 1.66773000%
52         | 89,903          | 0.89903000%
53         | 44,611          | 0.44611000%
54         | 20,475          | 0.20475000%
55         | 8,520           | 0.08520000%
56         | 3,169           | 0.03169000%
57         | 1,141           | 0.01141000%
58         | 396             | 0.00396000%
59         | 108             | 0.00108000%
60         | 32              | 0.00032000%
61         | 8               | 0.00008000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 123,471         | 1.23471000%
1          | 324,345         | 3.24345000%
2          | 621,838         | 6.21838000%
3          | 952,725         | 9.52725000%
4          | 1,230,028       | 12.30028000%
5          | 1,379,087       | 13.79087000%
6          | 1,368,807       | 13.68807000%
7          | 1,216,021       | 12.16021000%
8          | 976,242         | 9.76242000%
9          | 713,600         | 7.13600000%
10         | 477,805         | 4.77805000%
11         | 292,292         | 2.92292000%
12         | 165,350         | 1.65350000%
13         | 86,199          | 0.86199000%
14         | 41,114          | 0.41114000%
15         | 18,790          | 0.18790000%
16         | 7,711           | 0.07711000%
17         | 2,952           | 0.02952000%
18         | 1,088           | 0.01088000%
19         | 367             | 0.00367000%
20         | 110             | 0.00110000%
21         | 44              | 0.00044000%
22         | 12              | 0.00012000%
23         | 2               | 0.00002000%

==================================================
Duplication Statistics
==================================================
