==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,700
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
104        | 1               | 0.00001000%
105        | 5               | 0.00005000%
106        | 17              | 0.00017000%
107        | 81              | 0.00081000%
108        | 345             | 0.00345000%
109        | 1,165           | 0.01165000%
110        | 3,559           | 0.03559000%
111        | 9,071           | 0.09071000%
112        | 21,422          | 0.21422000%
113        | 44,721          | 0.44721000%
114        | 85,645          | 0.85645000%
115        | 149,123         | 1.49123000%
116        | 237,327         | 2.37327000%
117        | 351,100         | 3.51100000%
118        | 484,188         | 4.84188000%
119        | 622,045         | 6.22045000%
120        | 747,884         | 7.47884000%
121        | 846,394         | 8.46394000%
122        | 908,133         | 9.08133000%
123        | 917,212         | 9.17212000%
124        | 881,093         | 8.81093000%
125        | 803,751         | 8.03751000%
126        | 700,382         | 7.00382000%
127        | 583,145         | 5.83145000%
128        | 464,106         | 4.64106000%
129        | 355,735         | 3.55735000%
130        | 260,651         | 2.60651000%
131        | 185,414         | 1.85414000%
132        | 125,167         | 1.25167000%
133        | 83,030          | 0.83030000%
134        | 52,352          | 0.52352000%
135        | 32,290          | 0.32290000%
136        | 19,307          | 0.19307000%
137        | 11,123          | 0.11123000%
138        | 6,119           | 0.06119000%
139        | 3,359           | 0.03359000%
140        | 1,735           | 0.01735000%
141        | 934             | 0.00934000%
142        | 444             | 0.00444000%
143        | 231             | 0.00231000%
144        | 118             | 0.00118000%
145        | 40              | 0.00040000%
146        | 22              | 0.00022000%
147        | 8               | 0.00008000%
148        | 2               | 0.00002000%
149        | 3               | 0.00003000%
151        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
61         | 1               | 0.00001000%
63         | 1               | 0.00001000%
64         | 7               | 0.00007000%
65         | 28              | 0.00028000%
66         | 132             | 0.00132000%
67         | 508             | 0.00508000%
68         | 1,548           | 0.01548000%
69         | 4,183           | 0.04183000%
70         | 10,137          | 0.10137000%
71         | 22,239          | 0.22239000%
72         | 45,986          | 0.45986000%
73         | 85,312          | 0.85312000%
74         | 148,474         | 1.48474000%
75         | 237,159         | 2.37159000%
76         | 353,146         | 3.53146000%
77         | 488,024         | 4.88024000%
78         | 634,363         | 6.34363000%
79         | 767,828         | 7.67828000%
80         | 874,953         | 8.74953000%
81         | 937,202         | 9.37202000%
82         | 949,400         | 9.49400000%
83         | 908,043         | 9.08043000%
84         | 821,667         | 8.21667000%
85         | 705,309         | 7.05309000%
86         | 574,798         | 5.74798000%
87         | 449,040         | 4.49040000%
88         | 332,540         | 3.32540000%
89         | 236,450         | 2.36450000%
90         | 158,898         | 1.58898000%
91         | 103,160         | 1.03160000%
92         | 64,097          | 0.64097000%
93         | 38,509          | 0.38509000%
94         | 22,001          | 0.22001000%
95         | 12,039          | 0.12039000%
96         | 6,512           | 0.06512000%
97         | 3,297           | 0.03297000%
98         | 1,626           | 0.01626000%
99         | 754             | 0.00754000%
100        | 363             | 0.00363000%
101        | 155             | 0.00155000%
102        | 67              | 0.00067000%
103        | 21              | 0.00021000%
104        | 12              | 0.00012000%
105        | 7               | 0.00007000%
106        | 3               | 0.00003000%
107        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
24         | 2               | 0.00002000%
25         | 15              | 0.00015000%
26         | 78              | 0.00078000%
27         | 216             | 0.00216000%
28         | 688             | 0.00688000%
29         | 1,984           | 0.01984000%
30         | 5,377           | 0.05377000%
31         | 13,382          | 0.13382000%
32         | 30,706          | 0.30706000%
33         | 63,779          | 0.63779000%
34         | 123,749         | 1.23749000%
35         | 221,293         | 2.21293000%
36         | 361,082         | 3.61082000%
37         | 545,239         | 5.45239000%
38         | 751,552         | 7.51552000%
39         | 955,147         | 9.55147000%
40         | 1,109,884       | 11.09884000%
41         | 1,184,347       | 11.84347000%
42         | 1,155,833       | 11.55833000%
43         | 1,029,529       | 10.29529000%
44         | 839,214         | 8.39214000%
45         | 626,295         | 6.26295000%
46         | 426,145         | 4.26145000%
47         | 265,331         | 2.65331000%
48         | 149,949         | 1.49949000%
49         | 77,684          | 0.77684000%
50         | 36,485          | 0.36485000%
51         | 15,721          | 0.15721000%
52         | 6,153           | 0.06153000%
53         | 2,170           | 0.02170000%
54         | 698             | 0.00698000%
55         | 202             | 0.00202000%
56         | 52              | 0.00052000%
57         | 14              | 0.00014000%
58         | 4               | 0.00004000%
59         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 385,853         | 3.85853000%
1          | 756,164         | 7.56164000%
2          | 1,167,223       | 11.67223000%
