==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,980
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
109        | 5               | 0.00005000%
110        | 12              | 0.00012000%
111        | 68              | 0.00068000%
112        | 264             | 0.00264000%
113        | 934             | 0.00934000%
114        | 2,754           | 0.02754000%
115        | 7,116           | 0.07116000%
116        | 16,727          | 0.16727000%
117        | 35,926          | 0.35926000%
118        | 68,979          | 0.68979000%
119        | 122,486         | 1.22486000%
120        | 198,941         | 1.98941000%
121        | 300,382         | 3.00382000%
122        | 422,330         | 4.22330000%
123        | 555,073         | 5.55073000%
124        | 682,618         | 6.82618000%
125        | 792,029         | 7.92029000%
126        | 868,624         | 8.68624000%
127        | 903,061         | 9.03061000%
128        | 888,442         | 8.88442000%
129        | 834,169         | 8.34169000%
130        | 744,968         | 7.44968000%
131        | 637,868         | 6.37868000%
132        | 523,426         | 5.23426000%
133        | 410,859         | 4.10859000%
134        | 310,346         | 3.10346000%
135        | 226,707         | 2.26707000%
136        | 158,967         | 1.58967000%
137        | 107,243         | 1.07243000%
138        | 70,273          | 0.70273000%
139        | 44,586          | 0.44586000%
140        | 27,370          | 0.27370000%
141        | 16,019          | 0.16019000%
142        | 9,358           | 0.09358000%
143        | 5,188           | 0.05188000%
144        | 2,799           | 0.02799000%
145        | 1,559           | 0.01559000%
146        | 765             | 0.00765000%
147        | 397             | 0.00397000%
148        | 210             | 0.00210000%
149        | 87              | 0.00087000%
150        | 40              | 0.00040000%
151        | 15              | 0.00015000%
152        | 6               | 0.00006000%
153        | 2               | 0.00002000%
154        | 1               | 0.00001000%
157        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
65         | 1               | 0.00001000%
66         | 3               | 0.00003000%
67         | 11              | 0.00011000%
68         | 54              | 0.00054000%
69         | 211             | 0.00211000%
70         | 705             | 0.00705000%
71         | 1,967           | 0.01967000%
72         | 5,119           | 0.05119000%
73         | 11,854          | 0.11854000%
74         | 25,753          | 0.25753000%
75         | 50,715          | 0.50715000%
76         | 92,768          | 0.92768000%
77         | 156,889         | 1.56889000%
78         | 246,486         | 2.46486000%
79         | 360,653         | 3.60653000%
80         | 491,840         | 4.91840000%
81         | 631,759         | 6.31759000%
