==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,020
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
80         | 1               | 0.00001000%
81         | 6               | 0.00006000%
82         | 56              | 0.00056000%
83         | 393             | 0.00393000%
84         | 1,612           | 0.01612000%
85         | 5,616           | 0.05616000%
86         | 16,407          | 0.16407000%
87         | 40,716          | 0.40716000%
88         | 87,835          | 0.87835000%
89         | 169,605         | 1.69605000%
90         | 288,623         | 2.88623000%
91         | 441,983         | 4.41983000%
92         | 618,407         | 6.18407000%
93         | 790,994         | 7.90994000%
94         | 932,412         | 9.32412000%
95         | 1,018,905       | 10.18905000%
96         | 1,039,040       | 10.39040000%
97         | 987,388         | 9.87388000%
98         | 880,604         | 8.80604000%
99         | 743,012         | 7.43012000%
100        | 591,256         | 5.91256000%
101        | 447,843         | 4.47843000%
102        | 320,357         | 3.20357000%
103        | 220,837         | 2.20837000%
104        | 143,880         | 1.43880000%
105        | 90,500          | 0.90500000%
106        | 54,240          | 0.54240000%
107        | 31,450          | 0.31450000%
108        | 17,386          | 0.17386000%
109        | 9,198           | 0.09198000%
110        | 4,891           | 0.04891000%
111        | 2,388           | 0.02388000%
112        | 1,181           | 0.01181000%
113        | 525             | 0.00525000%
114        | 241             | 0.00241000%
115        | 132             | 0.00132000%
116        | 49              | 0.00049000%
117        | 20              | 0.00020000%
118        | 5               | 0.00005000%
119        | 5               | 0.00005000%
123        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
47         | 1               | 0.00001000%
48         | 8               | 0.00008000%
49         | 37              | 0.00037000%
50         | 177             | 0.00177000%
51         | 633             | 0.00633000%
52         | 2,216           | 0.02216000%
53         | 6,898           | 0.06898000%
54         | 18,427          | 0.18427000%
55         | 43,688          | 0.43688000%
56         | 92,040          | 0.92040000%
57         | 172,049         | 1.72049000%
58         | 291,469         | 2.91469000%
59         | 449,839         | 4.49839000%
60         | 631,148         | 6.31148000%
61         | 811,874         | 8.11874000%
62         | 961,788         | 9.61788000%
63         | 1,055,014       | 10.55014000%
64         | 1,072,242       | 10.72242000%
65         | 1,015,089       | 10.15089000%
66         | 894,801         | 8.94801000%
67         | 741,412         | 7.41412000%
68         | 574,743         | 5.74743000%
69         | 420,850         | 4.20850000%
70         | 290,515         | 2.90515000%
71         | 189,147         | 1.89147000%
72         | 117,528         | 1.17528000%
73         | 68,483          | 0.68483000%
74         | 37,995          | 0.37995000%
75         | 20,518          | 0.20518000%
76         | 10,242          | 0.10242000%
77         | 5,091           | 0.05091000%
78         | 2,323           | 0.02323000%
79         | 990             | 0.00990000%
80         | 414             | 0.00414000%
81         | 203             | 0.00203000%
82         | 63              | 0.00063000%
83         | 34              | 0.00034000%
84         | 6               | 0.00006000%
85         | 3               | 0.00003000%
86         | 1               | 0.00001000%
87         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
16         | 1               | 0.00001000%
17         | 6               | 0.00006000%
18         | 23              | 0.00023000%
19         | 116             | 0.00116000%
20         | 430             | 0.00430000%
21         | 1,449           | 0.01449000%
22         | 4,371           | 0.04371000%
23         | 12,783          | 0.12783000%
24         | 32,702          | 0.32702000%
25         | 75,392          | 0.75392000%
26         | 156,815         | 1.56815000%
27         | 294,459         | 2.94459000%
28         | 495,747         | 4.95747000%
29         | 747,782         | 7.47782000%
30         | 1,015,482       | 10.15482000%
31         | 1,231,615       | 12.31615000%
32         | 1,334,372       | 13.34372000%
33         | 1,296,273       | 12.96273000%
34         | 1,120,662       | 11.20662000%
35         | 865,248         | 8.65248000%
36         | 593,668         | 5.93668000%
37         | 364,067         | 3.64067000%
38         | 197,041         | 1.97041000%
39         | 94,979          | 0.94979000%
40         | 41,356          | 0.41356000%
41         | 15,664          | 0.15664000%
42         | 5,346           | 0.05346000%
43         | 1,607           | 0.01607000%
44         | 424             | 0.00424000%
45         | 102             | 0.00102000%
46         | 16              | 0.00016000%
47         | 1               | 0.00001000%
48         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 3,569,636       | 35.69636000%
1          | 2,331,139       | 23.31139000%
2          | 1,784,925       | 17.84925000%
3          | 1,148,302       | 11.48302000%
4          | 639,332         | 6.39332000%
5          | 312,222         | 3.12222000%
6          | 135,389         | 1.35389000%
7          | 52,577          | 0.52577000%
8          | 18,350          | 0.18350000%
9          | 5,771           | 0.05771000%
10         | 1,754           | 0.01754000%
11         | 459             | 0.00459000%
12         | 107             | 0.00107000%
13         | 30              | 0.00030000%
14         | 7               | 0.00007000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.3728          |  0.0220% |  1.4285% | 14.4486% | 39.7377% | 34.6299% |  9.1837% |  0.5455% |  0.0041% |  0.0000%
 >= 6 copies | 2.3194          |  1.2247% | 15.5788% | 41.9509% | 32.9862% |  7.7979% |  0.4581% |  0.0034% |  0.0000% |  0.0000%
 >= 7 copies | 1.4401          | 11.2338% | 43.0177% | 36.7461% |  8.5124% |  0.4856% |  0.0044% |  0.0000% |  0.0000% |  0.0000%
