==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,120
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
68         | 9               | 0.00009000%
69         | 101             | 0.00101000%
70         | 617             | 0.00617000%
71         | 2,961           | 0.02961000%
72         | 10,894          | 0.10894000%
73         | 32,894          | 0.32894000%
74         | 80,816          | 0.80816000%
75         | 169,129         | 1.69129000%
76         | 307,645         | 3.07645000%
77         | 491,018         | 4.91018000%
78         | 700,735         | 7.00735000%
79         | 900,618         | 9.00618000%
80         | 1,050,760       | 10.50760000%
81         | 1,122,235       | 11.22235000%
82         | 1,105,068       | 11.05068000%
83         | 1,010,391       | 10.10391000%
84         | 857,026         | 8.57026000%
85         | 684,484         | 6.84484000%
86         | 511,767         | 5.11767000%
87         | 360,003         | 3.60003000%
88         | 241,646         | 2.41646000%
89         | 153,224         | 1.53224000%
90         | 92,546          | 0.92546000%
91         | 53,776          | 0.53776000%
92         | 29,134          | 0.29134000%
93         | 15,498          | 0.15498000%
94         | 7,842           | 0.07842000%
95         | 3,815           | 0.03815000%
96         | 1,885           | 0.01885000%
97         | 817             | 0.00817000%
98         | 373             | 0.00373000%
99         | 174             | 0.00174000%
100        | 63              | 0.00063000%
101        | 21              | 0.00021000%
102        | 12              | 0.00012000%
103        | 1               | 0.00001000%
104        | 1               | 0.00001000%
105        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
39         | 1               | 0.00001000%
40         | 10              | 0.00010000%
41         | 57              | 0.00057000%
42         | 354             | 0.00354000%
43         | 1,456           | 0.01456000%
44         | 5,457           | 0.05457000%
45         | 16,685          | 0.16685000%
46         | 43,515          | 0.43515000%
47         | 98,903          | 0.98903000%
48         | 196,330         | 1.96330000%
49         | 344,931         | 3.44931000%
50         | 539,711         | 5.39711000%
51         | 757,375         | 7.57375000%
52         | 960,332         | 9.60332000%
53         | 1,105,378       | 11.05378000%
54         | 1,165,978       | 11.65978000%
55         | 1,124,073       | 11.24073000%
56         | 1,003,070       | 10.03070000%
57         | 826,497         | 8.26497000%
58         | 631,225         | 6.31225000%
59         | 451,910         | 4.51910000%
60         | 302,017         | 3.02017000%
61         | 189,429         | 1.89429000%
62         | 111,257         | 1.11257000%
63         | 61,929          | 0.61929000%
64         | 32,556          | 0.32556000%
65         | 16,149          | 0.16149000%
66         | 7,473           | 0.07473000%
67         | 3,438           | 0.03438000%
68         | 1,554           | 0.01554000%
69         | 593             | 0.00593000%
70         | 227             | 0.00227000%
71         | 80              | 0.00080000%
72         | 34              | 0.00034000%
73         | 10              | 0.00010000%
74         | 5               | 0.00005000%
75         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
12         | 1               | 0.00001000%
13         | 5               | 0.00005000%
14         | 13              | 0.00013000%
15         | 77              | 0.00077000%
16         | 404             | 0.00404000%
17         | 1,453           | 0.01453000%
18         | 5,154           | 0.05154000%
19         | 15,427          | 0.15427000%
20         | 42,477          | 0.42477000%
21         | 101,999         | 1.01999000%
22         | 217,656         | 2.17656000%
23         | 407,901         | 4.07901000%
24         | 677,903         | 6.77903000%
25         | 991,847         | 9.91847000%
26         | 1,271,407       | 12.71407000%
27         | 1,435,705       | 14.35705000%
28         | 1,419,109       | 14.19109000%
29         | 1,227,024       | 12.27024000%
30         | 928,701         | 9.28701000%
31         | 610,446         | 6.10446000%
32         | 351,366         | 3.51366000%
33         | 175,133         | 1.75133000%
34         | 76,390          | 0.76390000%
35         | 29,193          | 0.29193000%
36         | 9,598           | 0.09598000%
37         | 2,754           | 0.02754000%
38         | 671             | 0.00671000%
39         | 160             | 0.00160000%
40         | 20              | 0.00020000%
41         | 6               | 0.00006000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 6,424,076       | 64.24076000%
1          | 1,882,895       | 18.82895000%
2          | 992,633         | 9.92633000%
3          | 445,251         | 4.45251000%
4          | 172,229         | 1.72229000%
5          | 59,091          | 0.59091000%
6          | 17,639          | 0.17639000%
7          | 4,663           | 0.04663000%
8          | 1,182           | 0.01182000%
9          | 271             | 0.00271000%
10         | 58              | 0.00058000%
11         | 9               | 0.00009000%
12         | 3               | 0.00003000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 2.5375          |  0.6155% | 10.6375% | 37.3573% | 38.2396% | 12.0905% |  1.0445% |  0.0150% |  0.0000% |  0.0000%
 >= 6 copies | 1.5348          |  9.1253% | 40.2664% | 39.3413% | 10.5439% |  0.7146% |  0.0084% |  0.0000% |  0.0000% |  0.0000%
 >= 7 copies | 0.8207          | 34.5352% | 49.8321% | 14.6679% |  0.9552% |  0.0095% |  0.0000% |  0.0000% |  0.0000% |  0.0000%
