==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,740
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
90         | 1               | 0.00001000%
91         | 2               | 0.00002000%
92         | 24              | 0.00024000%
93         | 124             | 0.00124000%
94         | 582             | 0.00582000%
95         | 2,015           | 0.02015000%
96         | 6,166           | 0.06166000%
97         | 16,730          | 0.16730000%
98         | 38,670          | 0.38670000%
99         | 80,461          | 0.80461000%
100        | 148,183         | 1.48183000%
101        | 248,334         | 2.48334000%
102        | 379,013         | 3.79013000%
103        | 531,696         | 5.31696000%
104        | 689,196         | 6.89196000%
105        | 830,552         | 8.30552000%
106        | 930,605         | 9.30605000%
107        | 979,994         | 9.79994000%
108        | 969,150         | 9.69150000%
109        | 902,330         | 9.02330000%
110        | 794,823         | 7.94823000%
111        | 667,681         | 6.67681000%
112        | 532,211         | 5.32211000%
113        | 404,946         | 4.04946000%
114        | 292,565         | 2.92565000%
115        | 204,221         | 2.04221000%
116        | 136,286         | 1.36286000%
117        | 87,441          | 0.87441000%
118        | 54,468          | 0.54468000%
119        | 31,849          | 0.31849000%
120        | 18,571          | 0.18571000%
121        | 10,117          | 0.10117000%
122        | 5,445           | 0.05445000%
123        | 2,784           | 0.02784000%
124        | 1,422           | 0.01422000%
125        | 705             | 0.00705000%
126        | 353             | 0.00353000%
127        | 171             | 0.00171000%
128        | 56              | 0.00056000%
129        | 37              | 0.00037000%
130        | 10              | 0.00010000%
131        | 6               | 0.00006000%
132        | 1               | 0.00001000%
133        | 2               | 0.00002000%
134        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
55         | 12              | 0.00012000%
56         | 40              | 0.00040000%
57         | 207             | 0.00207000%
58         | 670             | 0.00670000%
59         | 2,278           | 0.02278000%
60         | 6,439           | 0.06439000%
61         | 16,198          | 0.16198000%
62         | 36,588          | 0.36588000%
63         | 74,561          | 0.74561000%
64         | 137,744         | 1.37744000%
65         | 233,632         | 2.33632000%
66         | 362,248         | 3.62248000%
67         | 517,360         | 5.17360000%
68         | 680,785         | 6.80785000%
69         | 835,178         | 8.35178000%
70         | 950,078         | 9.50078000%
71         | 1,009,385       | 10.09385000%
72         | 1,005,541       | 10.05541000%
73         | 940,266         | 9.40266000%
74         | 826,644         | 8.26644000%
75         | 682,602         | 6.82602000%
76         | 535,137         | 5.35137000%
77         | 398,313         | 3.98313000%
78         | 280,007         | 2.80007000%
79         | 186,662         | 1.86662000%
80         | 119,113         | 1.19113000%
81         | 72,350          | 0.72350000%
82         | 42,049          | 0.42049000%
83         | 23,609          | 0.23609000%
84         | 12,320          | 0.12320000%
85         | 6,377           | 0.06377000%
86         | 3,050           | 0.03050000%
87         | 1,430           | 0.01430000%
88         | 670             | 0.00670000%
89         | 272             | 0.00272000%
90         | 108             | 0.00108000%
91         | 46              | 0.00046000%
92         | 23              | 0.00023000%
93         | 6               | 0.00006000%
96         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
