==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,310
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
114        | 4               | 0.00004000%
115        | 19              | 0.00019000%
116        | 59              | 0.00059000%
117        | 290             | 0.00290000%
118        | 929             | 0.00929000%
119        | 2,767           | 0.02767000%
120        | 6,922           | 0.06922000%
121        | 15,824          | 0.15824000%
122        | 33,793          | 0.33793000%
123        | 64,302          | 0.64302000%
124        | 112,545         | 1.12545000%
125        | 183,301         | 1.83301000%
126        | 276,644         | 2.76644000%
127        | 391,162         | 3.91162000%
128        | 517,392         | 5.17392000%
129        | 641,691         | 6.41691000%
130        | 751,975         | 7.51975000%
131        | 835,075         | 8.35075000%
132        | 880,236         | 8.80236000%
133        | 880,249         | 8.80249000%
134        | 837,325         | 8.37325000%
135        | 763,997         | 7.63997000%
136        | 664,622         | 6.64622000%
137        | 556,033         | 5.56033000%
138        | 446,001         | 4.46001000%
139        | 344,282         | 3.44282000%
140        | 256,933         | 2.56933000%
141        | 183,910         | 1.83910000%
142        | 127,134         | 1.27134000%
143        | 85,236          | 0.85236000%
144        | 55,580          | 0.55580000%
145        | 34,646          | 0.34646000%
146        | 20,977          | 0.20977000%
147        | 12,552          | 0.12552000%
148        | 7,062           | 0.07062000%
149        | 4,062           | 0.04062000%
150        | 2,125           | 0.02125000%
151        | 1,152           | 0.01152000%
152        | 628             | 0.00628000%
153        | 289             | 0.00289000%
154        | 150             | 0.00150000%
155        | 73              | 0.00073000%
156        | 32              | 0.00032000%
157        | 14              | 0.00014000%
158        | 3               | 0.00003000%
159        | 1               | 0.00001000%
160        | 1               | 0.00001000%
161        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
68         | 1               | 0.00001000%
69         | 2               | 0.00002000%
70         | 10              | 0.00010000%
71         | 47              | 0.00047000%
72         | 164             | 0.00164000%
73         | 557             | 0.00557000%
74         | 1,499           | 0.01499000%
75         | 3,954           | 0.03954000%
76         | 9,459           | 0.09459000%
77         | 20,310          | 0.20310000%
78         | 40,386          | 0.40386000%
79         | 75,077          | 0.75077000%
80         | 128,471         | 1.28471000%
81         | 204,997         | 2.04997000%
82         | 305,248         | 3.05248000%
83         | 426,093         | 4.26093000%
84         | 558,941         | 5.58941000%
85         | 688,697         | 6.88697000%
86         | 802,023         | 8.02023000%
87         | 879,627         | 8.79627000%
88         | 914,730         | 9.14730000%
89         | 900,550         | 9.00550000%
90         | 845,385         | 8.45385000%
91         | 750,831         | 7.50831000%
92         | 637,582         | 6.37582000%
93         | 517,834         | 5.17834000%
94         | 401,561         | 4.01561000%
95         | 297,412         | 2.97412000%
96         | 211,202         | 2.11202000%
97         | 143,443         | 1.43443000%
98         | 93,731          | 0.93731000%
99         | 59,032          | 0.59032000%
100        | 35,518          | 0.35518000%
101        | 21,112          | 0.21112000%
102        | 11,714          | 0.11714000%
103        | 6,213           | 0.06213000%
104        | 3,415           | 0.03415000%
105        | 1,669           | 0.01669000%
