==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,480
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
131        | 3               | 0.00003000%
132        | 8               | 0.00008000%
133        | 43              | 0.00043000%
134        | 121             | 0.00121000%
135        | 439             | 0.00439000%
136        | 1,300           | 0.01300000%
137        | 3,223           | 0.03223000%
138        | 7,409           | 0.07409000%
139        | 16,081          | 0.16081000%
140        | 31,497          | 0.31497000%
141        | 57,394          | 0.57394000%
142        | 97,126          | 0.97126000%
143        | 154,971         | 1.54971000%
144        | 232,185         | 2.32185000%
145        | 325,769         | 3.25769000%
146        | 431,810         | 4.31810000%
147        | 542,586         | 5.42586000%
148        | 648,932         | 6.48932000%
149        | 737,499         | 7.37499000%
150        | 798,629         | 7.98629000%
151        | 827,068         | 8.27068000%
152        | 819,565         | 8.19565000%
153        | 779,042         | 7.79042000%
154        | 710,726         | 7.10726000%
155        | 624,727         | 6.24727000%
156        | 527,800         | 5.27800000%
157        | 430,510         | 4.30510000%
158        | 340,236         | 3.40236000%
159        | 258,638         | 2.58638000%
160        | 191,563         | 1.91563000%
161        | 136,830         | 1.36830000%
162        | 94,654          | 0.94654000%
163        | 63,723          | 0.63723000%
164        | 41,946          | 0.41946000%
165        | 26,635          | 0.26635000%
166        | 16,297          | 0.16297000%
167        | 9,859           | 0.09859000%
168        | 5,777           | 0.05777000%
169        | 3,318           | 0.03318000%
170        | 1,965           | 0.01965000%
171        | 1,008           | 0.01008000%
172        | 526             | 0.00526000%
173        | 295             | 0.00295000%
174        | 136             | 0.00136000%
175        | 71              | 0.00071000%
176        | 34              | 0.00034000%
177        | 11              | 0.00011000%
178        | 7               | 0.00007000%
179        | 5               | 0.00005000%
180        | 2               | 0.00002000%
181        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
79         | 1               | 0.00001000%
80         | 2               | 0.00002000%
81         | 7               | 0.00007000%
82         | 32              | 0.00032000%
83         | 117             | 0.00117000%
84         | 353             | 0.00353000%
85         | 891             | 0.00891000%
86         | 2,398           | 0.02398000%
87         | 5,393           | 0.05393000%
88         | 11,375          | 0.11375000%
89         | 23,011          | 0.23011000%
90         | 43,315          | 0.43315000%
91         | 75,379          | 0.75379000%
92         | 123,903         | 1.23903000%
93         | 190,978         | 1.90978000%
94         | 278,110         | 2.78110000%
95         | 382,617         | 3.82617000%
96         | 496,910         | 4.96910000%
97         | 612,316         | 6.12316000%
98         | 717,146         | 7.17146000%
99         | 798,279         | 7.98279000%
100        | 846,283         | 8.46283000%
101        | 856,857         | 8.56857000%
102        | 827,347         | 8.27347000%
103        | 763,787         | 7.63787000%
104        | 676,472         | 6.76472000%
105        | 573,362         | 5.73362000%
106        | 466,812         | 4.66812000%
107        | 366,195         | 3.66195000%
108        | 275,546         | 2.75546000%
109        | 199,702         | 1.99702000%
110        | 138,882         | 1.38882000%
111        | 93,574          | 0.93574000%
112        | 60,875          | 0.60875000%
113        | 38,398          | 0.38398000%
114        | 23,260          | 0.23260000%
115        | 13,598          | 0.13598000%
116        | 7,647           | 0.07647000%
117        | 4,239           | 0.04239000%
118        | 2,310           | 0.02310000%
119        | 1,223           | 0.01223000%
120        | 555             | 0.00555000%
121        | 285             | 0.00285000%
122        | 138             | 0.00138000%
123        | 68              | 0.00068000%
124        | 28              | 0.00028000%
125        | 13              | 0.00013000%
126        | 8               | 0.00008000%
127        | 2               | 0.00002000%
130        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
31         | 1               | 0.00001000%
32         | 8               | 0.00008000%
33         | 16              | 0.00016000%
34         | 72              | 0.00072000%
35         | 200             | 0.00200000%
36         | 582             | 0.00582000%
37         | 1,474           | 0.01474000%
38         | 3,650           | 0.03650000%
39         | 8,573           | 0.08573000%
40         | 18,782          | 0.18782000%
41         | 37,865          | 0.37865000%
42         | 72,150          | 0.72150000%
43         | 128,490         | 1.28490000%
44         | 214,297         | 2.14297000%
45         | 331,145         | 3.31145000%
46         | 479,652         | 4.79652000%
47         | 648,124         | 6.48124000%
