==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,630
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
118        | 1               | 0.00001000%
119        | 6               | 0.00006000%
120        | 26              | 0.00026000%
121        | 94              | 0.00094000%
122        | 375             | 0.00375000%
123        | 1,129           | 0.01129000%
124        | 3,043           | 0.03043000%
125        | 7,596           | 0.07596000%
126        | 17,020          | 0.17020000%
127        | 34,772          | 0.34772000%
128        | 65,054          | 0.65054000%
129        | 112,858         | 1.12858000%
130        | 181,050         | 1.81050000%
131        | 271,535         | 2.71535000%
132        | 380,764         | 3.80764000%
133        | 501,712         | 5.01712000%
134        | 621,646         | 6.21646000%
135        | 729,588         | 7.29588000%
136        | 812,726         | 8.12726000%
137        | 860,861         | 8.60861000%
138        | 865,373         | 8.65373000%
139        | 832,424         | 8.32424000%
140        | 763,355         | 7.63355000%
141        | 672,390         | 6.72390000%
142        | 569,908         | 5.69908000%
143        | 462,109         | 4.62109000%
144        | 362,034         | 3.62034000%
145        | 273,890         | 2.73890000%
146        | 198,603         | 1.98603000%
147        | 139,451         | 1.39451000%
148        | 95,747          | 0.95747000%
149        | 63,191          | 0.63191000%
150        | 40,251          | 0.40251000%
151        | 24,799          | 0.24799000%
152        | 14,831          | 0.14831000%
153        | 8,818           | 0.08818000%
154        | 5,098           | 0.05098000%
155        | 2,765           | 0.02765000%
156        | 1,475           | 0.01475000%
157        | 836             | 0.00836000%
158        | 428             | 0.00428000%
159        | 182             | 0.00182000%
160        | 105             | 0.00105000%
161        | 45              | 0.00045000%
162        | 26              | 0.00026000%
163        | 4               | 0.00004000%
164        | 3               | 0.00003000%
165        | 1               | 0.00001000%
167        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
72         | 4               | 0.00004000%
73         | 11              | 0.00011000%
74         | 48              | 0.00048000%
75         | 138             | 0.00138000%
76         | 443             | 0.00443000%
77         | 1,341           | 0.01341000%
78         | 3,386           | 0.03386000%
79         | 7,949           | 0.07949000%
80         | 17,259          | 0.17259000%
81         | 34,492          | 0.34492000%
82         | 63,877          | 0.63877000%
83         | 110,674         | 1.10674000%
84         | 178,336         | 1.78336000%
85         | 268,479         | 2.68479000%
86         | 378,717         | 3.78717000%
87         | 504,148         | 5.04148000%
88         | 632,429         | 6.32429000%
89         | 749,078         | 7.49078000%
90         | 837,951         | 8.37951000%
91         | 888,227         | 8.88227000%
92         | 895,684         | 8.95684000%
93         | 858,862         | 8.58862000%
94         | 783,267         | 7.83267000%
95         | 681,681         | 6.81681000%
96         | 567,679         | 5.67679000%
97         | 451,842         | 4.51842000%
98         | 345,336         | 3.45336000%
99         | 252,620         | 2.52620000%
100        | 176,176         | 1.76176000%
101        | 118,689         | 1.18689000%
102        | 77,171          | 0.77171000%
103        | 48,256          | 0.48256000%
104        | 28,976          | 0.28976000%
105        | 17,005          | 0.17005000%
106        | 9,384           | 0.09384000%
107        | 5,145           | 0.05145000%
108        | 2,674           | 0.02674000%
109        | 1,350           | 0.01350000%
110        | 658             | 0.00658000%
111        | 304             | 0.00304000%
112        | 130             | 0.00130000%
113        | 69              | 0.00069000%
114        | 27              | 0.00027000%
115        | 13              | 0.00013000%
116        | 7               | 0.00007000%
117        | 5               | 0.00005000%
118        | 2               | 0.00002000%
119        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
28         | 3               | 0.00003000%
29         | 18              | 0.00018000%
30         | 64              | 0.00064000%
31         | 170             | 0.00170000%
32         | 531             | 0.00531000%
33         | 1,470           | 0.01470000%
34         | 3,708           | 0.03708000%
35         | 9,114           | 0.09114000%
36         | 20,902          | 0.20902000%
37         | 42,697          | 0.42697000%
38         | 83,532          | 0.83532000%
39         | 150,138         | 1.50138000%
40         | 252,285         | 2.52285000%
41         | 390,631         | 3.90631000%
42         | 562,531         | 5.62531000%
43         | 750,441         | 7.50441000%
44         | 926,721         | 9.26721000%
45         | 1,060,467       | 10.60467000%
46         | 1,119,151       | 11.19151000%
47         | 1,093,367       | 10.93367000%
48         | 984,440         | 9.84440000%
49         | 819,506         | 8.19506000%
50         | 629,347         | 6.29347000%
51         | 445,841         | 4.45841000%
52         | 291,038         | 2.91038000%
53         | 175,281         | 1.75281000%
54         | 97,229          | 0.97229000%
55         | 49,643          | 0.49643000%
56         | 23,514          | 0.23514000%
57         | 10,090          | 0.10090000%
58         | 4,031           | 0.04031000%
59         | 1,409           | 0.01409000%
60         | 479             | 0.00479000%
61         | 149             | 0.00149000%
62         | 49              | 0.00049000%
63         | 13              | 0.00013000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 51,926          | 0.51926000%
1          | 162,433         | 1.62433000%
2          | 356,273         | 3.56273000%
3          | 621,642         | 6.21642000%
4          | 911,785         | 9.11785000%
5          | 1,154,777       | 11.54777000%
6          | 1,296,569       | 12.96569000%
7          | 1,304,395       | 13.04395000%
8          | 1,180,127       | 11.80127000%
9          | 978,453         | 9.78453000%
10         | 738,069         | 7.38069000%
11         | 514,641         | 5.14641000%
12         | 329,340         | 3.29340000%
13         | 194,826         | 1.94826000%
14         | 106,214         | 1.06214000%
15         | 54,202          | 0.54202000%
16         | 25,592          | 0.25592000%
17         | 11,351          | 0.11351000%
18         | 4,676           | 0.04676000%
19         | 1,766           | 0.01766000%
20         | 637             | 0.00637000%
21         | 221             | 0.00221000%
22         | 60              | 0.00060000%
23         | 20              | 0.00020000%
24         | 4               | 0.00004000%
25         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
