==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,000
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
94         | 1               | 0.00001000%
95         | 4               | 0.00004000%
96         | 26              | 0.00026000%
97         | 171             | 0.00171000%
98         | 625             | 0.00625000%
99         | 2,269           | 0.02269000%
100        | 6,533           | 0.06533000%
101        | 17,223          | 0.17223000%
102        | 38,731          | 0.38731000%
103        | 78,569          | 0.78569000%
104        | 143,671         | 1.43671000%
105        | 238,921         | 2.38921000%
106        | 362,989         | 3.62989000%
107        | 508,388         | 5.08388000%
108        | 660,395         | 6.60395000%
109        | 797,118         | 7.97118000%
110        | 902,629         | 9.02629000%
111        | 959,609         | 9.59609000%
112        | 956,902         | 9.56902000%
113        | 901,848         | 9.01848000%
114        | 805,641         | 8.05641000%
115        | 685,081         | 6.85081000%
116        | 557,334         | 5.57334000%
117        | 428,995         | 4.28995000%
118        | 317,165         | 3.17165000%
119        | 224,229         | 2.24229000%
120        | 153,189         | 1.53189000%
121        | 100,467         | 1.00467000%
122        | 63,486          | 0.63486000%
123        | 38,155          | 0.38155000%
124        | 22,514          | 0.22514000%
125        | 12,724          | 0.12724000%
126        | 6,955           | 0.06955000%
127        | 3,694           | 0.03694000%
128        | 1,897           | 0.01897000%
129        | 967             | 0.00967000%
130        | 475             | 0.00475000%
131        | 241             | 0.00241000%
132        | 91              | 0.00091000%
133        | 57              | 0.00057000%
134        | 12              | 0.00012000%
135        | 4               | 0.00004000%
136        | 2               | 0.00002000%
137        | 1               | 0.00001000%
138        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
56         | 2               | 0.00002000%
57         | 3               | 0.00003000%
58         | 20              | 0.00020000%
59         | 101             | 0.00101000%
60         | 397             | 0.00397000%
61         | 1,234           | 0.01234000%
62         | 3,730           | 0.03730000%
63         | 9,607           | 0.09607000%
64         | 22,797          | 0.22797000%
65         | 48,411          | 0.48411000%
66         | 93,297          | 0.93297000%
67         | 164,884         | 1.64884000%
68         | 268,770         | 2.68770000%
69         | 401,941         | 4.01941000%
70         | 554,672         | 5.54672000%
71         | 713,957         | 7.13957000%
72         | 852,109         | 8.52109000%
73         | 951,504         | 9.51504000%
74         | 995,920         | 9.95920000%
75         | 979,764         | 9.79764000%
76         | 903,266         | 9.03266000%
77         | 788,383         | 7.88383000%
78         | 648,810         | 6.48810000%
79         | 507,057         | 5.07057000%
80         | 376,725         | 3.76725000%
81         | 264,713         | 2.64713000%
82         | 177,052         | 1.77052000%
83         | 113,570         | 1.13570000%
84         | 69,474          | 0.69474000%
85         | 40,671          | 0.40671000%
86         | 22,825          | 0.22825000%
87         | 12,338          | 0.12338000%
88         | 6,307           | 0.06307000%
89         | 3,067           | 0.03067000%
90         | 1,462           | 0.01462000%
91         | 682             | 0.00682000%
92         | 287             | 0.00287000%
93         | 107             | 0.00107000%
94         | 55              | 0.00055000%
95         | 20              | 0.00020000%
96         | 5               | 0.00005000%
97         | 3               | 0.00003000%
100        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
20         | 1               | 0.00001000%
21         | 6               | 0.00006000%
22         | 10              | 0.00010000%
23         | 72              | 0.00072000%
24         | 297             | 0.00297000%
25         | 838             | 0.00838000%
26         | 2,560           | 0.02560000%
27         | 7,062           | 0.07062000%
28         | 17,959          | 0.17959000%
29         | 41,632          | 0.41632000%
30         | 87,260          | 0.87260000%
31         | 168,332         | 1.68332000%
32         | 297,068         | 2.97068000%
33         | 476,088         | 4.76088000%
34         | 696,299         | 6.96299000%
35         | 924,418         | 9.24418000%
36         | 1,119,471       | 11.19471000%
37         | 1,230,805       | 12.30805000%
38         | 1,227,440       | 12.27440000%
39         | 1,109,036       | 11.09036000%
40         | 908,761         | 9.08761000%
41         | 674,784         | 6.74784000%
42         | 453,309         | 4.53309000%
43         | 275,563         | 2.75563000%
44         | 151,228         | 1.51228000%
