==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,330
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
71         | 8               | 0.00008000%
72         | 74              | 0.00074000%
73         | 543             | 0.00543000%
74         | 2,457           | 0.02457000%
75         | 8,901           | 0.08901000%
76         | 26,957          | 0.26957000%
77         | 67,084          | 0.67084000%
78         | 142,131         | 1.42131000%
79         | 263,295         | 2.63295000%
80         | 428,483         | 4.28483000%
81         | 625,735         | 6.25735000%
82         | 824,339         | 8.24339000%
83         | 987,733         | 9.87733000%
84         | 1,083,968       | 10.83968000%
85         | 1,098,780       | 10.98780000%
86         | 1,036,585       | 10.36585000%
87         | 906,643         | 9.06643000%
88         | 745,502         | 7.45502000%
89         | 576,408         | 5.76408000%
90         | 418,945         | 4.18945000%
91         | 289,767         | 2.89767000%
92         | 190,971         | 1.90971000%
93         | 118,775         | 1.18775000%
94         | 70,671          | 0.70671000%
95         | 40,663          | 0.40663000%
96         | 21,877          | 0.21877000%
97         | 11,535          | 0.11535000%
98         | 5,878           | 0.05878000%
99         | 2,858           | 0.02858000%
100        | 1,364           | 0.01364000%
101        | 613             | 0.00613000%
102        | 259             | 0.00259000%
103        | 127             | 0.00127000%
104        | 35              | 0.00035000%
105        | 25              | 0.00025000%
106        | 7               | 0.00007000%
107        | 2               | 0.00002000%
108        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
41         | 4               | 0.00004000%
42         | 8               | 0.00008000%
43         | 65              | 0.00065000%
44         | 361             | 0.00361000%
45         | 1,479           | 0.01479000%
46         | 5,221           | 0.05221000%
47         | 15,453          | 0.15453000%
48         | 40,218          | 0.40218000%
49         | 90,600          | 0.90600000%
50         | 178,403         | 1.78403000%
51         | 315,129         | 3.15129000%
52         | 496,119         | 4.96119000%
53         | 704,523         | 7.04523000%
54         | 905,831         | 9.05831000%
55         | 1,058,881       | 10.58881000%
56         | 1,136,341       | 11.36341000%
57         | 1,120,443       | 11.20443000%
58         | 1,024,176       | 10.24176000%
59         | 864,858         | 8.64858000%
60         | 679,630         | 6.79630000%
61         | 499,150         | 4.99150000%
62         | 344,303         | 3.44303000%
63         | 222,717         | 2.22717000%
64         | 135,178         | 1.35178000%
65         | 77,739          | 0.77739000%
66         | 42,086          | 0.42086000%
67         | 21,767          | 0.21767000%
68         | 10,669          | 0.10669000%
69         | 4,900           | 0.04900000%
70         | 2,226           | 0.02226000%
71         | 923             | 0.00923000%
72         | 364             | 0.00364000%
73         | 149             | 0.00149000%
74         | 56              | 0.00056000%
75         | 21              | 0.00021000%
76         | 5               | 0.00005000%
77         | 4               | 0.00004000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
12         | 1               | 0.00001000%
14         | 4               | 0.00004000%
15         | 17              | 0.00017000%
16         | 95              | 0.00095000%
17         | 465             | 0.00465000%
18         | 1,620           | 0.01620000%
19         | 5,411           | 0.05411000%
20         | 15,881          | 0.15881000%
21         | 42,363          | 0.42363000%
22         | 100,725         | 1.00725000%
23         | 210,636         | 2.10636000%
24         | 392,114         | 3.92114000%
25         | 648,093         | 6.48093000%
26         | 950,326         | 9.50326000%
27         | 1,224,826       | 12.24826000%
28         | 1,397,317       | 13.97317000%
29         | 1,403,643       | 14.03643000%
30         | 1,240,012       | 12.40012000%
31         | 964,997         | 9.64997000%
32         | 655,103         | 6.55103000%
33         | 391,910         | 3.91910000%
34         | 204,439         | 2.04439000%
35         | 93,889          | 0.93889000%
36         | 37,481          | 0.37481000%
37         | 13,209          | 0.13209000%
38         | 4,030           | 0.04030000%
39         | 1,090           | 0.01090000%
40         | 249             | 0.00249000%
41         | 47              | 0.00047000%
42         | 5               | 0.00005000%
43         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 5,773,609       | 57.73609000%
1          | 2,076,084       | 20.76084000%
2          | 1,191,356       | 11.91356000%
3          | 581,808         | 5.81808000%
4          | 244,747         | 2.44747000%
5          | 91,098          | 0.91098000%
6          | 29,475          | 0.29475000%
7          | 8,735           | 0.08735000%
8          | 2,386           | 0.02386000%
9          | 549             | 0.00549000%
10         | 122             | 0.00122000%
11         | 29              | 0.00029000%
12         | 1               | 0.00001000%
13         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 2.7407          |  0.3041% |  7.0919% | 31.9372% | 41.6214% | 17.0348% |  1.9683% |  0.0423% |  0.0000% |  0.0000%
 >= 6 copies | 1.7146          |  6.0991% | 34.3755% | 42.9611% | 15.1178% |  1.4206% |  0.0259% |  0.0000% |  0.0000% |  0.0000%
 >= 7 copies | 0.9530          | 27.8595% | 50.8143% | 19.5271% |  1.7687% |  0.0304% |  0.0000% |  0.0000% |  0.0000% |  0.0000%
