==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,040
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
124        | 1               | 0.00001000%
125        | 4               | 0.00004000%
126        | 25              | 0.00025000%
127        | 90              | 0.00090000%
128        | 287             | 0.00287000%
129        | 947             | 0.00947000%
130        | 2,423           | 0.02423000%
131        | 6,053           | 0.06053000%
132        | 13,454          | 0.13454000%
133        | 27,661          | 0.27661000%
134        | 52,429          | 0.52429000%
135        | 91,488          | 0.91488000%
136        | 148,571         | 1.48571000%
137        | 226,381         | 2.26381000%
138        | 324,728         | 3.24728000%
139        | 435,296         | 4.35296000%
140        | 551,133         | 5.51133000%
141        | 662,278         | 6.62278000%
142        | 755,596         | 7.55596000%
143        | 820,376         | 8.20376000%
144        | 847,127         | 8.47127000%
145        | 836,141         | 8.36141000%
146        | 791,692         | 7.91692000%
147        | 716,732         | 7.16732000%
148        | 625,627         | 6.25627000%
149        | 522,832         | 5.22832000%
150        | 422,600         | 4.22600000%
151        | 329,340         | 3.29340000%
152        | 247,292         | 2.47292000%
153        | 179,500         | 1.79500000%
154        | 126,244         | 1.26244000%
155        | 86,567          | 0.86567000%
156        | 57,527          | 0.57527000%
157        | 36,380          | 0.36380000%
158        | 22,907          | 0.22907000%
159        | 13,713          | 0.13713000%
160        | 8,219           | 0.08219000%
161        | 4,616           | 0.04616000%
162        | 2,601           | 0.02601000%
163        | 1,483           | 0.01483000%
164        | 824             | 0.00824000%
165        | 405             | 0.00405000%
166        | 241             | 0.00241000%
167        | 94              | 0.00094000%
168        | 42              | 0.00042000%
169        | 18              | 0.00018000%
170        | 8               | 0.00008000%
171        | 5               | 0.00005000%
173        | 1               | 0.00001000%
174        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
76         | 4               | 0.00004000%
77         | 11              | 0.00011000%
78         | 47              | 0.00047000%
79         | 151             | 0.00151000%
80         | 484             | 0.00484000%
81         | 1,197           | 0.01197000%
82         | 3,258           | 0.03258000%
83         | 7,365           | 0.07365000%
84         | 15,653          | 0.15653000%
85         | 31,210          | 0.31210000%
86         | 57,223          | 0.57223000%
87         | 98,862          | 0.98862000%
88         | 159,664         | 1.59664000%
89         | 240,869         | 2.40869000%
90         | 341,903         | 3.41903000%
91         | 459,469         | 4.59469000%
92         | 581,731         | 5.81731000%
93         | 698,006         | 6.98006000%
94         | 792,585         | 7.92585000%
95         | 855,854         | 8.55854000%
96         | 876,089         | 8.76089000%
97         | 859,383         | 8.59383000%
98         | 800,573         | 8.00573000%
99         | 714,823         | 7.14823000%
100        | 608,121         | 6.08121000%
101        | 497,920         | 4.97920000%
102        | 389,527         | 3.89527000%
103        | 293,970         | 2.93970000%
104        | 212,175         | 2.12175000%
105        | 146,660         | 1.46660000%
106        | 97,885          | 0.97885000%
107        | 63,726          | 0.63726000%
108        | 39,518          | 0.39518000%
109        | 24,070          | 0.24070000%
110        | 13,763          | 0.13763000%
111        | 7,639           | 0.07639000%
112        | 4,149           | 0.04149000%
113        | 2,293           | 0.02293000%
114        | 1,138           | 0.01138000%
115        | 555             | 0.00555000%
116        | 265             | 0.00265000%
117        | 107             | 0.00107000%
118        | 59              | 0.00059000%
119        | 23              | 0.00023000%
120        | 9               | 0.00009000%
121        | 8               | 0.00008000%
122        | 3               | 0.00003000%
123        | 2               | 0.00002000%
124        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
29         | 1               | 0.00001000%
30         | 5               | 0.00005000%
31         | 23              | 0.00023000%
32         | 67              | 0.00067000%
33         | 208             | 0.00208000%
34         | 587             | 0.00587000%
35         | 1,648           | 0.01648000%
36         | 3,834           | 0.03834000%
37         | 9,422           | 0.09422000%
38         | 20,819          | 0.20819000%
39         | 42,458          | 0.42458000%
40         | 81,377          | 0.81377000%
41         | 144,764         | 1.44764000%
42         | 240,516         | 2.40516000%
43         | 370,666         | 3.70666000%
44         | 533,736         | 5.33736000%
45         | 712,292         | 7.12292000%
46         | 883,504         | 8.83504000%
47         | 1,017,259       | 10.17259000%
48         | 1,090,453       | 10.90453000%
49         | 1,079,735       | 10.79735000%
50         | 993,470         | 9.93470000%
51         | 845,352         | 8.45352000%
52         | 667,585         | 6.67585000%
53         | 485,652         | 4.85652000%
54         | 329,950         | 3.29950000%
55         | 206,047         | 2.06047000%
56         | 119,061         | 1.19061000%
57         | 63,897          | 0.63897000%
58         | 31,567          | 0.31567000%
59         | 14,356          | 0.14356000%
60         | 6,133           | 0.06133000%
