==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,130
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
68         | 5               | 0.00005000%
69         | 67              | 0.00067000%
70         | 514             | 0.00514000%
71         | 2,410           | 0.02410000%
72         | 9,027           | 0.09027000%
73         | 28,214          | 0.28214000%
74         | 70,928          | 0.70928000%
75         | 152,608         | 1.52608000%
76         | 282,991         | 2.82991000%
77         | 459,108         | 4.59108000%
78         | 666,838         | 6.66838000%
79         | 870,744         | 8.70744000%
80         | 1,030,271       | 10.30271000%
81         | 1,115,388       | 11.15388000%
82         | 1,112,936       | 11.12936000%
83         | 1,029,039       | 10.29039000%
84         | 883,589         | 8.83589000%
85         | 713,028         | 7.13028000%
86         | 538,060         | 5.38060000%
87         | 382,712         | 3.82712000%
88         | 258,746         | 2.58746000%
89         | 165,749         | 1.65749000%
90         | 101,381         | 1.01381000%
91         | 59,006          | 0.59006000%
92         | 32,357          | 0.32357000%
93         | 17,359          | 0.17359000%
94         | 8,769           | 0.08769000%
95         | 4,338           | 0.04338000%
96         | 2,119           | 0.02119000%
97         | 960             | 0.00960000%
98         | 424             | 0.00424000%
99         | 201             | 0.00201000%
100        | 70              | 0.00070000%
101        | 27              | 0.00027000%
102        | 14              | 0.00014000%
103        | 1               | 0.00001000%
104        | 1               | 0.00001000%
105        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
39         | 1               | 0.00001000%
40         | 10              | 0.00010000%
41         | 45              | 0.00045000%
42         | 306             | 0.00306000%
43         | 1,286           | 0.01286000%
44         | 4,869           | 0.04869000%
45         | 15,055          | 0.15055000%
46         | 39,728          | 0.39728000%
47         | 91,735          | 0.91735000%
48         | 184,072         | 1.84072000%
49         | 327,155         | 3.27155000%
50         | 517,395         | 5.17395000%
51         | 734,018         | 7.34018000%
52         | 940,362         | 9.40362000%
53         | 1,092,817       | 10.92817000%
54         | 1,162,819       | 11.62819000%
55         | 1,131,819       | 11.31819000%
56         | 1,018,589       | 10.18589000%
57         | 846,347         | 8.46347000%
58         | 651,990         | 6.51990000%
59         | 470,689         | 4.70689000%
60         | 316,721         | 3.16721000%
61         | 199,864         | 1.99864000%
62         | 118,494         | 1.18494000%
63         | 66,357          | 0.66357000%
64         | 35,154          | 0.35154000%
65         | 17,532          | 0.17532000%
66         | 8,268           | 0.08268000%
67         | 3,755           | 0.03755000%
68         | 1,678           | 0.01678000%
69         | 662             | 0.00662000%
70         | 261             | 0.00261000%
71         | 93              | 0.00093000%
72         | 38              | 0.00038000%
73         | 9               | 0.00009000%
74         | 5               | 0.00005000%
75         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
12         | 1               | 0.00001000%
13         | 5               | 0.00005000%
14         | 13              | 0.00013000%
15         | 72              | 0.00072000%
16         | 386             | 0.00386000%
17         | 1,365           | 0.01365000%
18         | 4,877           | 0.04877000%
19         | 14,713          | 0.14713000%
20         | 40,510          | 0.40510000%
21         | 97,934          | 0.97934000%
22         | 210,380         | 2.10380000%
23         | 396,160         | 3.96160000%
24         | 662,235         | 6.62235000%
25         | 974,885         | 9.74885000%
26         | 1,258,254       | 12.58254000%
27         | 1,429,509       | 14.29509000%
28         | 1,423,385       | 14.23385000%
29         | 1,240,446       | 12.40446000%
30         | 945,534         | 9.45534000%
31         | 626,377         | 6.26377000%
32         | 364,131         | 3.64131000%
33         | 183,034         | 1.83034000%
34         | 80,481          | 0.80481000%
35         | 31,035          | 0.31035000%
36         | 10,338          | 0.10338000%
37         | 2,993           | 0.02993000%
38         | 746             | 0.00746000%
39         | 169             | 0.00169000%
40         | 26              | 0.00026000%
41         | 6               | 0.00006000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 6,393,729       | 63.93729000%
1          | 1,893,242       | 18.93242000%
2          | 1,001,741       | 10.01741000%
3          | 451,145         | 4.51145000%
4          | 175,302         | 1.75302000%
5          | 60,293          | 0.60293000%
6          | 18,179          | 0.18179000%
7          | 4,793           | 0.04793000%
8          | 1,214           | 0.01214000%
9          | 285             | 0.00285000%
10         | 64              | 0.00064000%
11         | 10              | 0.00010000%
12         | 3               | 0.00003000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 2.5472          |  0.5958% | 10.4473% | 37.1109% | 38.4423% | 12.3090% |  1.0787% |  0.0159% |  0.0000% |  0.0000%
 >= 6 copies | 1.5433          |  8.9607% | 40.0036% | 39.5421% | 10.7444% |  0.7404% |  0.0089% |  0.0000% |  0.0000% |  0.0000%
 >= 7 copies | 0.8269          | 34.2015% | 49.9168% | 14.8868% |  0.9847% |  0.0101% |  0.0000% |  0.0000% |  0.0000% |  0.0000%
