==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,630
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
89         | 1               | 0.00001000%
90         | 10              | 0.00010000%
91         | 71              | 0.00071000%
92         | 342             | 0.00342000%
93         | 1,349           | 0.01349000%
94         | 4,345           | 0.04345000%
95         | 12,349          | 0.12349000%
96         | 30,180          | 0.30180000%
97         | 65,188          | 0.65188000%
98         | 125,403         | 1.25403000%
99         | 217,412         | 2.17412000%
100        | 342,635         | 3.42635000%
101        | 493,053         | 4.93053000%
102        | 652,508         | 6.52508000%
103        | 805,092         | 8.05092000%
104        | 916,781         | 9.16781000%
105        | 982,341         | 9.82341000%
106        | 983,974         | 9.83974000%
107        | 930,032         | 9.30032000%
108        | 826,918         | 8.26918000%
109        | 700,542         | 7.00542000%
110        | 563,524         | 5.63524000%
111        | 431,164         | 4.31164000%
112        | 314,906         | 3.14906000%
113        | 220,116         | 2.20116000%
114        | 147,238         | 1.47238000%
115        | 95,309          | 0.95309000%
116        | 58,720          | 0.58720000%
117        | 35,126          | 0.35126000%
118        | 20,082          | 0.20082000%
119        | 11,290          | 0.11290000%
120        | 5,913           | 0.05913000%
121        | 3,116           | 0.03116000%
122        | 1,572           | 0.01572000%
123        | 708             | 0.00708000%
124        | 382             | 0.00382000%
125        | 175             | 0.00175000%
126        | 78              | 0.00078000%
127        | 39              | 0.00039000%
128        | 6               | 0.00006000%
129        | 7               | 0.00007000%
130        | 1               | 0.00001000%
131        | 1               | 0.00001000%
132        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
54         | 10              | 0.00010000%
55         | 43              | 0.00043000%
56         | 229             | 0.00229000%
57         | 746             | 0.00746000%
58         | 2,458           | 0.02458000%
59         | 6,922           | 0.06922000%
60         | 17,565          | 0.17565000%
61         | 39,929          | 0.39929000%
62         | 80,391          | 0.80391000%
63         | 148,423         | 1.48423000%
64         | 249,484         | 2.49484000%
65         | 385,712         | 3.85712000%
66         | 543,603         | 5.43603000%
67         | 710,668         | 7.10668000%
68         | 863,709         | 8.63709000%
69         | 972,424         | 9.72424000%
70         | 1,021,396       | 10.21396000%
71         | 1,005,988       | 10.05988000%
72         | 928,961         | 9.28961000%
73         | 805,383         | 8.05383000%
74         | 658,950         | 6.58950000%
75         | 508,604         | 5.08604000%
76         | 372,533         | 3.72533000%
77         | 258,777         | 2.58777000%
78         | 169,751         | 1.69751000%
79         | 106,687         | 1.06687000%
80         | 64,023          | 0.64023000%
81         | 36,302          | 0.36302000%
82         | 20,120          | 0.20120000%
83         | 10,560          | 0.10560000%
84         | 5,182           | 0.05182000%
85         | 2,439           | 0.02439000%
86         | 1,157           | 0.01157000%
87         | 514             | 0.00514000%
88         | 209             | 0.00209000%
89         | 90              | 0.00090000%
90         | 36              | 0.00036000%
91         | 16              | 0.00016000%
92         | 4               | 0.00004000%
94         | 1               | 0.00001000%
95         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
19         | 3               | 0.00003000%
20         | 11              | 0.00011000%
21         | 37              | 0.00037000%
22         | 175             | 0.00175000%
23         | 605             | 0.00605000%
