==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,560
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
88         | 1               | 0.00001000%
89         | 10              | 0.00010000%
90         | 71              | 0.00071000%
91         | 355             | 0.00355000%
92         | 1,476           | 0.01476000%
93         | 4,549           | 0.04549000%
94         | 13,230          | 0.13230000%
95         | 31,941          | 0.31941000%
96         | 69,072          | 0.69072000%
97         | 132,519         | 1.32519000%
98         | 228,384         | 2.28384000%
99         | 357,280         | 3.57280000%
100        | 511,177         | 5.11177000%
101        | 673,369         | 6.73369000%
102        | 823,551         | 8.23551000%
103        | 933,222         | 9.33222000%
104        | 990,924         | 9.90924000%
105        | 984,762         | 9.84762000%
106        | 923,423         | 9.23423000%
107        | 815,257         | 8.15257000%
108        | 685,272         | 6.85272000%
109        | 546,364         | 5.46364000%
110        | 413,907         | 4.13907000%
111        | 300,092         | 3.00092000%
112        | 208,870         | 2.08870000%
113        | 137,634         | 1.37634000%
114        | 88,126          | 0.88126000%
115        | 54,398          | 0.54398000%
116        | 31,927          | 0.31927000%
117        | 18,082          | 0.18082000%
118        | 10,128          | 0.10128000%
119        | 5,344           | 0.05344000%
120        | 2,718           | 0.02718000%
121        | 1,340           | 0.01340000%
122        | 638             | 0.00638000%
123        | 321             | 0.00321000%
124        | 145             | 0.00145000%
125        | 74              | 0.00074000%
126        | 30              | 0.00030000%
127        | 9               | 0.00009000%
128        | 6               | 0.00006000%
129        | 1               | 0.00001000%
131        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
53         | 5               | 0.00005000%
54         | 32              | 0.00032000%
55         | 141             | 0.00141000%
56         | 504             | 0.00504000%
57         | 1,702           | 0.01702000%
58         | 5,057           | 0.05057000%
59         | 13,516          | 0.13516000%
60         | 31,578          | 0.31578000%
61         | 66,336          | 0.66336000%
62         | 125,861         | 1.25861000%
63         | 217,819         | 2.17819000%
64         | 345,441         | 3.45441000%
65         | 501,474         | 5.01474000%
66         | 670,445         | 6.70445000%
67         | 829,673         | 8.29673000%
68         | 955,580         | 9.55580000%
69         | 1,020,241       | 10.20241000%
70         | 1,021,689       | 10.21689000%
71         | 957,165         | 9.57165000%
72         | 842,745         | 8.42745000%
73         | 697,082         | 6.97082000%
74         | 545,354         | 5.45354000%
75         | 402,828         | 4.02828000%
76         | 283,237         | 2.83237000%
77         | 187,223         | 1.87223000%
78         | 118,689         | 1.18689000%
79         | 71,782          | 0.71782000%
80         | 41,046          | 0.41046000%
81         | 22,666          | 0.22666000%
82         | 11,994          | 0.11994000%
