==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,310
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
99         | 4               | 0.00004000%
100        | 15              | 0.00015000%
101        | 65              | 0.00065000%
102        | 274             | 0.00274000%
103        | 1,024           | 0.01024000%
104        | 3,176           | 0.03176000%
105        | 8,673           | 0.08673000%
106        | 20,993          | 0.20993000%
107        | 45,767          | 0.45767000%
108        | 88,820          | 0.88820000%
109        | 156,114         | 1.56114000%
110        | 252,550         | 2.52550000%
111        | 375,106         | 3.75106000%
112        | 516,194         | 5.16194000%
113        | 660,815         | 6.60815000%
114        | 790,115         | 7.90115000%
115        | 887,230         | 8.87230000%
116        | 938,793         | 9.38793000%
117        | 936,365         | 9.36365000%
118        | 884,368         | 8.84368000%
119        | 791,554         | 7.91554000%
120        | 677,399         | 6.77399000%
121        | 552,132         | 5.52132000%
122        | 430,509         | 4.30509000%
123        | 321,676         | 3.21676000%
124        | 230,616         | 2.30616000%
125        | 158,814         | 1.58814000%
126        | 105,728         | 1.05728000%
127        | 67,474          | 0.67474000%
128        | 41,863          | 0.41863000%
129        | 24,656          | 0.24656000%
130        | 14,282          | 0.14282000%
131        | 8,032           | 0.08032000%
132        | 4,296           | 0.04296000%
133        | 2,236           | 0.02236000%
134        | 1,189           | 0.01189000%
135        | 563             | 0.00563000%
136        | 294             | 0.00294000%
137        | 132             | 0.00132000%
138        | 50              | 0.00050000%
139        | 30              | 0.00030000%
140        | 7               | 0.00007000%
141        | 4               | 0.00004000%
142        | 2               | 0.00002000%
143        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
58         | 1               | 0.00001000%
60         | 4               | 0.00004000%
61         | 19              | 0.00019000%
62         | 105             | 0.00105000%
63         | 372             | 0.00372000%
64         | 1,244           | 0.01244000%
65         | 3,436           | 0.03436000%
66         | 9,127           | 0.09127000%
67         | 20,941          | 0.20941000%
68         | 44,149          | 0.44149000%
69         | 84,668          | 0.84668000%
70         | 148,789         | 1.48789000%
71         | 243,352         | 2.43352000%
72         | 364,673         | 3.64673000%
73         | 509,824         | 5.09824000%
74         | 662,357         | 6.62357000%
75         | 801,954         | 8.01954000%
76         | 908,007         | 9.08007000%
77         | 968,092         | 9.68092000%
78         | 970,458         | 9.70458000%
79         | 915,745         | 9.15745000%
80         | 816,811         | 8.16811000%
81         | 689,141         | 6.89141000%
82         | 553,055         | 5.53055000%
83         | 421,785         | 4.21785000%
84         | 305,577         | 3.05577000%
85         | 210,798         | 2.10798000%
86         | 138,756         | 1.38756000%
87         | 87,732          | 0.87732000%
88         | 53,237          | 0.53237000%
89         | 30,717          | 0.30717000%
90         | 17,091          | 0.17091000%
91         | 9,152           | 0.09152000%
92         | 4,644           | 0.04644000%
93         | 2,217           | 0.02217000%
94         | 1,108           | 0.01108000%
95         | 483             | 0.00483000%
96         | 235             | 0.00235000%
