==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,790
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
105        | 1               | 0.00001000%
106        | 3               | 0.00003000%
107        | 12              | 0.00012000%
108        | 42              | 0.00042000%
109        | 204             | 0.00204000%
110        | 756             | 0.00756000%
111        | 2,458           | 0.02458000%
112        | 6,521           | 0.06521000%
113        | 15,592          | 0.15592000%
114        | 33,879          | 0.33879000%
115        | 67,403          | 0.67403000%
116        | 120,402         | 1.20402000%
117        | 197,455         | 1.97455000%
118        | 300,084         | 3.00084000%
119        | 425,284         | 4.25284000%
120        | 562,063         | 5.62063000%
121        | 692,106         | 6.92106000%
122        | 803,285         | 8.03285000%
123        | 881,342         | 8.81342000%
124        | 913,670         | 9.13670000%
125        | 898,930         | 8.98930000%
126        | 837,479         | 8.37479000%
127        | 746,521         | 7.46521000%
128        | 635,111         | 6.35111000%
129        | 515,680         | 5.15680000%
130        | 403,512         | 4.03512000%
131        | 302,692         | 3.02692000%
132        | 219,043         | 2.19043000%
133        | 151,726         | 1.51726000%
134        | 101,417         | 1.01417000%
135        | 66,030          | 0.66030000%
136        | 41,412          | 0.41412000%
137        | 25,183          | 0.25183000%
138        | 14,688          | 0.14688000%
139        | 8,353           | 0.08353000%
140        | 4,604           | 0.04604000%
141        | 2,458           | 0.02458000%
142        | 1,314           | 0.01314000%
143        | 663             | 0.00663000%
144        | 329             | 0.00329000%
145        | 159             | 0.00159000%
146        | 80              | 0.00080000%
147        | 37              | 0.00037000%
148        | 9               | 0.00009000%
149        | 2               | 0.00002000%
150        | 4               | 0.00004000%
151        | 1               | 0.00001000%
152        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
63         | 1               | 0.00001000%
65         | 8               | 0.00008000%
66         | 39              | 0.00039000%
67         | 161             | 0.00161000%
68         | 598             | 0.00598000%
69         | 1,698           | 0.01698000%
70         | 4,607           | 0.04607000%
71         | 11,007          | 0.11007000%
72         | 24,068          | 0.24068000%
73         | 48,404          | 0.48404000%
74         | 89,918          | 0.89918000%
75         | 153,564         | 1.53564000%
76         | 243,991         | 2.43991000%
77         | 360,624         | 3.60624000%
78         | 494,356         | 4.94356000%
79         | 638,602         | 6.38602000%
80         | 769,104         | 7.69104000%
81         | 874,485         | 8.74485000%
82         | 933,487         | 9.33487000%
83         | 943,476         | 9.43476000%
84         | 900,697         | 9.00697000%
85         | 813,719         | 8.13719000%
86         | 698,370         | 6.98370000%
87         | 571,606         | 5.71606000%
88         | 445,159         | 4.45159000%
89         | 329,984         | 3.29984000%
90         | 235,910         | 2.35910000%
91         | 158,535         | 1.58535000%
92         | 103,076         | 1.03076000%
93         | 64,474          | 0.64474000%
94         | 38,512          | 0.38512000%
95         | 22,326          | 0.22326000%
96         | 12,359          | 0.12359000%
97         | 6,629           | 0.06629000%
98         | 3,313           | 0.03313000%
99         | 1,692           | 0.01692000%
100        | 786             | 0.00786000%
101        | 380             | 0.00380000%
102        | 163             | 0.00163000%
103        | 63              | 0.00063000%
104        | 25              | 0.00025000%
105        | 9               | 0.00009000%
106        | 10              | 0.00010000%
107        | 4               | 0.00004000%
108        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
24         | 2               | 0.00002000%
25         | 10              | 0.00010000%
26         | 28              | 0.00028000%
27         | 162             | 0.00162000%
28         | 447             | 0.00447000%
29         | 1,211           | 0.01211000%
30         | 3,665           | 0.03665000%
31         | 9,062           | 0.09062000%
32         | 21,587          | 0.21587000%
33         | 46,797          | 0.46797000%
34         | 93,097          | 0.93097000%
35         | 171,668         | 1.71668000%
36         | 291,217         | 2.91217000%
37         | 454,567         | 4.54567000%
38         | 651,108         | 6.51108000%
39         | 858,039         | 8.58039000%
40         | 1,039,592       | 10.39592000%
41         | 1,153,302       | 11.53302000%
42         | 1,176,013       | 11.76013000%
43         | 1,095,834       | 10.95834000%
44         | 933,058         | 9.33058000%
45         | 729,328         | 7.29328000%
46         | 521,586         | 5.21586000%
47         | 339,965         | 3.39965000%
48         | 202,855         | 2.02855000%
49         | 110,267         | 1.10267000%
50         | 54,558          | 0.54558000%
51         | 24,893          | 0.24893000%
52         | 10,290          | 0.10290000%
53         | 3,904           | 0.03904000%
54         | 1,349           | 0.01349000%
55         | 395             | 0.00395000%
56         | 111             | 0.00111000%
57         | 23              | 0.00023000%
58         | 6               | 0.00006000%
59         | 4               | 0.00004000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 326,016         | 3.26016000%
1          | 670,384         | 6.70384000%
2          | 1,072,297       | 10.72297000%
3          | 1,383,958       | 13.83958000%
4          | 1,515,073       | 15.15073000%
5          | 1,442,502       | 14.42502000%
6          | 1,217,327       | 12.17327000%
7          | 920,839         | 9.20839000%
8          | 628,215         | 6.28215000%
9          | 390,922         | 3.90922000%
10         | 222,112         | 2.22112000%
11         | 115,083         | 1.15083000%
12         | 55,262          | 0.55262000%
13         | 24,359          | 0.24359000%
14         | 9,952           | 0.09952000%
15         | 3,784           | 0.03784000%
16         | 1,291           | 0.01291000%
17         | 427             | 0.00427000%
18         | 143             | 0.00143000%
19         | 37              | 0.00037000%
20         | 12              | 0.00012000%
21         | 4               | 0.00004000%
22         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 4.6383          |  0.0000% |  0.0058% |  0.4890% |  7.8555% | 34.0541% | 43.3122% | 13.4828% |  0.8006% |  0.0000%
 >= 6 copies | 3.7413          |  0.0029% |  0.3917% |  6.9454% | 31.1400% | 42.6747% | 17.3575% |  1.4716% |  0.0162% |  0.0000%
 >= 7 copies | 2.8268          |  0.2213% |  5.7788% | 29.3398% | 42.8530% | 19.4072% |  2.3624% |  0.0374% |  0.0001% |  0.0000%
