==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,950
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
137        | 2               | 0.00002000%
138        | 3               | 0.00003000%
139        | 3               | 0.00003000%
140        | 41              | 0.00041000%
141        | 121             | 0.00121000%
142        | 395             | 0.00395000%
143        | 1,124           | 0.01124000%
144        | 2,759           | 0.02759000%
145        | 6,378           | 0.06378000%
146        | 13,321          | 0.13321000%
147        | 26,449          | 0.26449000%
148        | 47,731          | 0.47731000%
149        | 81,949          | 0.81949000%
150        | 131,405         | 1.31405000%
151        | 198,410         | 1.98410000%
152        | 281,913         | 2.81913000%
153        | 379,029         | 3.79029000%
154        | 484,717         | 4.84717000%
155        | 588,437         | 5.88437000%
156        | 682,181         | 6.82181000%
157        | 752,805         | 7.52805000%
158        | 796,247         | 7.96247000%
159        | 808,482         | 8.08482000%
160        | 787,184         | 7.87184000%
161        | 736,598         | 7.36598000%
162        | 662,548         | 6.62548000%
163        | 576,727         | 5.76727000%
164        | 482,938         | 4.82938000%
165        | 391,799         | 3.91799000%
166        | 307,187         | 3.07187000%
167        | 233,499         | 2.33499000%
168        | 172,870         | 1.72870000%
169        | 122,617         | 1.22617000%
170        | 85,357          | 0.85357000%
171        | 58,179          | 0.58179000%
172        | 37,820          | 0.37820000%
173        | 24,154          | 0.24154000%
174        | 15,180          | 0.15180000%
175        | 9,087           | 0.09087000%
176        | 5,265           | 0.05265000%
177        | 3,188           | 0.03188000%
178        | 1,836           | 0.01836000%
179        | 986             | 0.00986000%
180        | 498             | 0.00498000%
181        | 285             | 0.00285000%
182        | 153             | 0.00153000%
183        | 78              | 0.00078000%
184        | 33              | 0.00033000%
185        | 21              | 0.00021000%
186        | 4               | 0.00004000%
187        | 5               | 0.00005000%
188        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
84         | 2               | 0.00002000%
85         | 4               | 0.00004000%
86         | 19              | 0.00019000%
87         | 53              | 0.00053000%
88         | 162             | 0.00162000%
89         | 523             | 0.00523000%
90         | 1,339           | 0.01339000%
91         | 3,207           | 0.03207000%
92         | 6,546           | 0.06546000%
93         | 13,855          | 0.13855000%
94         | 26,759          | 0.26759000%
95         | 48,570          | 0.48570000%
96         | 82,602          | 0.82602000%
97         | 131,627         | 1.31627000%
98         | 198,804         | 1.98804000%
99         | 285,425         | 2.85425000%
100        | 384,679         | 3.84679000%
101        | 494,384         | 4.94384000%
102        | 605,122         | 6.05122000%
103        | 704,231         | 7.04231000%
104        | 780,209         | 7.80209000%
105        | 826,739         | 8.26739000%
106        | 835,525         | 8.35525000%
107        | 809,306         | 8.09306000%
108        | 751,985         | 7.51985000%
109        | 671,072         | 6.71072000%
110        | 572,997         | 5.72997000%
111        | 471,971         | 4.71971000%
112        | 372,487         | 3.72487000%
113        | 286,048         | 2.86048000%
114        | 209,618         | 2.09618000%
115        | 148,268         | 1.48268000%
116        | 101,880         | 1.01880000%
117        | 67,194          | 0.67194000%
118        | 43,303          | 0.43303000%
119        | 26,894          | 0.26894000%
120        | 15,982          | 0.15982000%
121        | 9,358           | 0.09358000%
122        | 5,270           | 0.05270000%
123        | 2,921           | 0.02921000%
124        | 1,544           | 0.01544000%
125        | 757             | 0.00757000%
126        | 389             | 0.00389000%
127        | 187             | 0.00187000%
128        | 103             | 0.00103000%
129        | 52              | 0.00052000%
130        | 15              | 0.00015000%
131        | 5               | 0.00005000%
132        | 5               | 0.00005000%
133        | 2               | 0.00002000%
135        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
33         | 2               | 0.00002000%
34         | 4               | 0.00004000%
35         | 14              | 0.00014000%
36         | 57              | 0.00057000%
37         | 171             | 0.00171000%
38         | 439             | 0.00439000%
39         | 1,232           | 0.01232000%
40         | 3,051           | 0.03051000%
41         | 6,818           | 0.06818000%
42         | 15,153          | 0.15153000%
43         | 30,769          | 0.30769000%
44         | 58,666          | 0.58666000%
45         | 105,541         | 1.05541000%
46         | 176,370         | 1.76370000%
47         | 277,372         | 2.77372000%
48         | 410,132         | 4.10132000%
49         | 562,614         | 5.62614000%
50         | 724,897         | 7.24897000%
51         | 876,850         | 8.76850000%
52         | 990,299         | 9.90299000%
53         | 1,043,605       | 10.43605000%
54         | 1,023,010       | 10.23010000%
55         | 942,231         | 9.42231000%
56         | 804,688         | 8.04688000%
57         | 644,125         | 6.44125000%
58         | 480,006         | 4.80006000%
59         | 332,614         | 3.32614000%
60         | 215,262         | 2.15262000%
61         | 130,583         | 1.30583000%
62         | 72,556          | 0.72556000%
63         | 38,181          | 0.38181000%
64         | 18,380          | 0.18380000%
65         | 8,530           | 0.08530000%
66         | 3,644           | 0.03644000%
67         | 1,343           | 0.01343000%
68         | 529             | 0.00529000%
69         | 195             | 0.00195000%
70         | 47              | 0.00047000%
71         | 17              | 0.00017000%
72         | 2               | 0.00002000%
73         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 1,108           | 0.01108000%
1          | 5,835           | 0.05835000%
2          | 20,119          | 0.20119000%
3          | 52,978          | 0.52978000%
4          | 117,974         | 1.17974000%
5          | 224,317         | 2.24317000%
6          | 375,276         | 3.75276000%
7          | 563,852         | 5.63852000%
8          | 765,267         | 7.65267000%
9          | 948,468         | 9.48468000%
10         | 1,077,063       | 10.77063000%
11         | 1,127,180       | 11.27180000%
12         | 1,089,685       | 10.89685000%
13         | 975,466         | 9.75466000%
14         | 814,023         | 8.14023000%
15         | 631,690         | 6.31690000%
16         | 458,163         | 4.58163000%
17         | 310,485         | 3.10485000%
18         | 195,572         | 1.95572000%
19         | 116,706         | 1.16706000%
20         | 64,965          | 0.64965000%
21         | 33,734          | 0.33734000%
22         | 16,839          | 0.16839000%
23         | 7,652           | 0.07652000%
24         | 3,376           | 0.03376000%
25         | 1,416           | 0.01416000%
26         | 516             | 0.00516000%
27         | 189             | 0.00189000%
28         | 53              | 0.00053000%
29         | 25              | 0.00025000%
30         | 6               | 0.00006000%
31         | 1               | 0.00001000%
32         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 5.5573          |  0.0000% |  0.0000% |  0.0018% |  0.2609% |  6.7366% | 39.5952% | 43.8189% |  9.5859% |  0.0007%
 >= 6 copies | 4.9247          |  0.0000% |  0.0004% |  0.0976% |  3.1950% | 24.5728% | 49.9343% | 20.6746% |  1.5252% |  0.0000%
 >= 7 copies | 4.2282          |  0.0001% |  0.0393% |  1.7353% | 16.4214% | 43.8525% | 33.1665% |  4.6960% |  0.0889% |  0.0000%
