==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,340
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
71         | 5               | 0.00005000%
72         | 56              | 0.00056000%
73         | 424             | 0.00424000%
74         | 1,974           | 0.01974000%
75         | 7,437           | 0.07437000%
76         | 23,007          | 0.23007000%
77         | 58,995          | 0.58995000%
78         | 127,576         | 1.27576000%
79         | 241,230         | 2.41230000%
80         | 400,139         | 4.00139000%
81         | 593,473         | 5.93473000%
82         | 793,380         | 7.93380000%
83         | 964,409         | 9.64409000%
84         | 1,073,080       | 10.73080000%
85         | 1,101,080       | 11.01080000%
86         | 1,050,852       | 10.50852000%
87         | 929,209         | 9.29209000%
88         | 772,816         | 7.72816000%
89         | 602,643         | 6.02643000%
90         | 443,093         | 4.43093000%
91         | 309,353         | 3.09353000%
92         | 205,128         | 2.05128000%
93         | 128,831         | 1.28831000%
94         | 77,253          | 0.77253000%
95         | 44,734          | 0.44734000%
96         | 24,387          | 0.24387000%
97         | 12,850          | 0.12850000%
98         | 6,587           | 0.06587000%
99         | 3,210           | 0.03210000%
100        | 1,557           | 0.01557000%
101        | 707             | 0.00707000%
102        | 291             | 0.00291000%
103        | 143             | 0.00143000%
104        | 44              | 0.00044000%
105        | 32              | 0.00032000%
106        | 10              | 0.00010000%
107        | 2               | 0.00002000%
108        | 2               | 0.00002000%
109        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
41         | 3               | 0.00003000%
42         | 8               | 0.00008000%
43         | 50              | 0.00050000%
44         | 319             | 0.00319000%
45         | 1,282           | 0.01282000%
46         | 4,671           | 0.04671000%
47         | 13,903          | 0.13903000%
48         | 36,893          | 0.36893000%
49         | 84,103          | 0.84103000%
50         | 167,424         | 1.67424000%
51         | 298,412         | 2.98412000%
52         | 475,744         | 4.75744000%
53         | 682,293         | 6.82293000%
54         | 884,914         | 8.84914000%
55         | 1,044,474       | 10.44474000%
56         | 1,131,915       | 11.31915000%
57         | 1,125,809       | 11.25809000%
58         | 1,036,525       | 10.36525000%
59         | 883,314         | 8.83314000%
60         | 699,792         | 6.99792000%
61         | 517,458         | 5.17458000%
62         | 360,173         | 3.60173000%
63         | 234,397         | 2.34397000%
64         | 143,230         | 1.43230000%
65         | 83,010          | 0.83010000%
66         | 45,151          | 0.45151000%
67         | 23,627          | 0.23627000%
68         | 11,566          | 0.11566000%
69         | 5,401           | 0.05401000%
70         | 2,451           | 0.02451000%
71         | 1,026           | 0.01026000%
72         | 409             | 0.00409000%
73         | 155             | 0.00155000%
74         | 65              | 0.00065000%
75         | 21              | 0.00021000%
76         | 7               | 0.00007000%
77         | 5               | 0.00005000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
12         | 1               | 0.00001000%
14         | 4               | 0.00004000%
15         | 15              | 0.00015000%
16         | 83              | 0.00083000%
17         | 438             | 0.00438000%
18         | 1,538           | 0.01538000%
19         | 5,147           | 0.05147000%
20         | 15,117          | 0.15117000%
21         | 40,526          | 0.40526000%
22         | 96,940          | 0.96940000%
23         | 203,394         | 2.03394000%
24         | 381,080         | 3.81080000%
25         | 633,029         | 6.33029000%
26         | 933,618         | 9.33618000%
27         | 1,211,865       | 12.11865000%
28         | 1,390,533       | 13.90533000%
29         | 1,406,827       | 14.06827000%
30         | 1,251,197       | 12.51197000%
31         | 981,631         | 9.81631000%
32         | 670,850         | 6.70850000%
33         | 404,800         | 4.04800000%
34         | 213,003         | 2.13003000%
35         | 98,628          | 0.98628000%
36         | 39,747          | 0.39747000%
37         | 14,111          | 0.14111000%
38         | 4,343           | 0.04343000%
39         | 1,197           | 0.01197000%
40         | 279             | 0.00279000%
41         | 51              | 0.00051000%
42         | 6               | 0.00006000%
43         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 5,741,536       | 57.41536000%
1          | 2,084,507       | 20.84507000%
2          | 1,201,151       | 12.01151000%
3          | 588,919         | 5.88919000%
4          | 248,674         | 2.48674000%
5          | 92,834          | 0.92834000%
6          | 30,174          | 0.30174000%
7          | 9,013           | 0.09013000%
8          | 2,460           | 0.02460000%
9          | 575             | 0.00575000%
10         | 125             | 0.00125000%
11         | 29              | 0.00029000%
12         | 2               | 0.00002000%
13         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 2.7503          |  0.2932% |  6.9464% | 31.6685% | 41.7361% | 17.2875% |  2.0239% |  0.0443% |  0.0000% |  0.0000%
 >= 6 copies | 1.7233          |  5.9795% | 34.0775% | 43.0952% | 15.3559% |  1.4644% |  0.0274% |  0.0000% |  0.0000% |  0.0000%
 >= 7 copies | 0.9595          | 27.5578% | 50.8185% | 19.7753% |  1.8167% |  0.0317% |  0.0000% |  0.0000% |  0.0000% |  0.0000%
