==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,660
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
104        | 3               | 0.00003000%
105        | 10              | 0.00010000%
106        | 41              | 0.00041000%
107        | 194             | 0.00194000%
108        | 743             | 0.00743000%
109        | 2,345           | 0.02345000%
110        | 6,394           | 0.06394000%
111        | 15,443          | 0.15443000%
112        | 34,066          | 0.34066000%
113        | 68,128          | 0.68128000%
114        | 121,846         | 1.21846000%
115        | 202,214         | 2.02214000%
116        | 306,621         | 3.06621000%
117        | 433,699         | 4.33699000%
118        | 573,003         | 5.73003000%
119        | 706,408         | 7.06408000%
120        | 816,897         | 8.16897000%
121        | 893,701         | 8.93701000%
122        | 921,719         | 9.21719000%
123        | 901,619         | 9.01619000%
124        | 837,171         | 8.37171000%
125        | 740,394         | 7.40394000%
126        | 626,585         | 6.26585000%
127        | 504,614         | 5.04614000%
128        | 392,616         | 3.92616000%
129        | 292,470         | 2.92470000%
130        | 209,304         | 2.09304000%
131        | 144,068         | 1.44068000%
132        | 95,793          | 0.95793000%
133        | 61,206          | 0.61206000%
134        | 38,516          | 0.38516000%
135        | 22,805          | 0.22805000%
136        | 13,410          | 0.13410000%
137        | 7,494           | 0.07494000%
138        | 4,069           | 0.04069000%
139        | 2,159           | 0.02159000%
140        | 1,123           | 0.01123000%
141        | 578             | 0.00578000%
142        | 279             | 0.00279000%
143        | 136             | 0.00136000%
144        | 70              | 0.00070000%
145        | 28              | 0.00028000%
146        | 11              | 0.00011000%
147        | 3               | 0.00003000%
148        | 4               | 0.00004000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
61         | 1               | 0.00001000%
63         | 4               | 0.00004000%
64         | 12              | 0.00012000%
65         | 54              | 0.00054000%
66         | 225             | 0.00225000%
67         | 802             | 0.00802000%
68         | 2,301           | 0.02301000%
69         | 5,946           | 0.05946000%
70         | 14,041          | 0.14041000%
71         | 30,120          | 0.30120000%
72         | 59,741          | 0.59741000%
73         | 108,609         | 1.08609000%
74         | 181,478         | 1.81478000%
75         | 282,678         | 2.82678000%
76         | 408,389         | 4.08389000%
77         | 550,269         | 5.50269000%
78         | 694,052         | 6.94052000%
79         | 818,780         | 8.18780000%
80         | 911,041         | 9.11041000%
81         | 951,345         | 9.51345000%
82         | 941,001         | 9.41001000%
83         | 876,760         | 8.76760000%
84         | 775,362         | 7.75362000%
85         | 650,131         | 6.50131000%
86         | 520,507         | 5.20507000%
87         | 396,315         | 3.96315000%
88         | 288,183         | 2.88183000%
89         | 199,887         | 1.99887000%
90         | 131,665         | 1.31665000%
91         | 83,763          | 0.83763000%
92         | 51,277          | 0.51277000%
93         | 30,095          | 0.30095000%
94         | 16,735          | 0.16735000%
95         | 9,251           | 0.09251000%
96         | 4,681           | 0.04681000%
97         | 2,392           | 0.02392000%
98         | 1,151           | 0.01151000%
99         | 541             | 0.00541000%
100        | 241             | 0.00241000%
101        | 100             | 0.00100000%
102        | 46              | 0.00046000%
103        | 12              | 0.00012000%
104        | 7               | 0.00007000%
105        | 7               | 0.00007000%
106        | 1               | 0.00001000%
107        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
24         | 7               | 0.00007000%
25         | 11              | 0.00011000%
26         | 101             | 0.00101000%
27         | 262             | 0.00262000%
28         | 833             | 0.00833000%
29         | 2,408           | 0.02408000%
30         | 6,406           | 0.06406000%
31         | 15,843          | 0.15843000%
32         | 35,589          | 0.35589000%
33         | 73,167          | 0.73167000%
34         | 139,851         | 1.39851000%
35         | 246,210         | 2.46210000%
36         | 396,011         | 3.96011000%
37         | 587,391         | 5.87391000%
38         | 797,649         | 7.97649000%
39         | 995,562         | 9.95562000%
40         | 1,136,040       | 11.36040000%
41         | 1,190,177       | 11.90177000%
42         | 1,138,933       | 11.38933000%
43         | 993,554         | 9.93554000%
44         | 795,567         | 7.95567000%
45         | 580,377         | 5.80377000%
46         | 386,633         | 3.86633000%
47         | 235,103         | 2.35103000%
48         | 130,539         | 1.30539000%
49         | 65,689          | 0.65689000%
50         | 30,157          | 0.30157000%
51         | 12,670          | 0.12670000%
52         | 4,850           | 0.04850000%
53         | 1,705           | 0.01705000%
54         | 520             | 0.00520000%
55         | 137             | 0.00137000%
56         | 36              | 0.00036000%
57         | 9               | 0.00009000%
58         | 3               | 0.00003000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 415,369         | 4.15369000%
1          | 795,472         | 7.95472000%
2          | 1,208,786       | 12.08786000%
3          | 1,484,555       | 14.84555000%
4          | 1,551,317       | 15.51317000%
5          | 1,410,585       | 14.10585000%
6          | 1,137,094       | 11.37094000%
7          | 821,759         | 8.21759000%
8          | 533,790         | 5.33790000%
9          | 318,089         | 3.18089000%
10         | 172,272         | 1.72272000%
11         | 85,285          | 0.85285000%
12         | 39,201          | 0.39201000%
13         | 16,576          | 0.16576000%
14         | 6,450           | 0.06450000%
15         | 2,255           | 0.02255000%
