==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,830
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
122        | 8               | 0.00008000%
123        | 23              | 0.00023000%
124        | 104             | 0.00104000%
125        | 356             | 0.00356000%
126        | 1,098           | 0.01098000%
127        | 2,894           | 0.02894000%
128        | 7,223           | 0.07223000%
129        | 16,150          | 0.16150000%
130        | 32,625          | 0.32625000%
131        | 61,038          | 0.61038000%
132        | 105,658         | 1.05658000%
133        | 170,068         | 1.70068000%
134        | 255,659         | 2.55659000%
135        | 361,087         | 3.61087000%
136        | 475,983         | 4.75983000%
137        | 595,378         | 5.95378000%
138        | 704,019         | 7.04019000%
139        | 791,634         | 7.91634000%
140        | 843,714         | 8.43714000%
141        | 859,047         | 8.59047000%
142        | 832,995         | 8.32995000%
143        | 773,654         | 7.73654000%
144        | 688,365         | 6.88365000%
145        | 590,316         | 5.90316000%
146        | 484,499         | 4.84499000%
147        | 384,380         | 3.84380000%
148        | 294,083         | 2.94083000%
149        | 217,022         | 2.17022000%
150        | 154,504         | 1.54504000%
151        | 107,222         | 1.07222000%
152        | 71,469          | 0.71469000%
153        | 46,629          | 0.46629000%
154        | 29,136          | 0.29136000%
155        | 17,756          | 0.17756000%
156        | 10,542          | 0.10542000%
157        | 6,186           | 0.06186000%
158        | 3,438           | 0.03438000%
159        | 1,902           | 0.01902000%
160        | 1,061           | 0.01061000%
161        | 561             | 0.00561000%
162        | 256             | 0.00256000%
163        | 154             | 0.00154000%
164        | 57              | 0.00057000%
165        | 30              | 0.00030000%
166        | 9               | 0.00009000%
167        | 5               | 0.00005000%
168        | 1               | 0.00001000%
170        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
74         | 5               | 0.00005000%
75         | 14              | 0.00014000%
76         | 51              | 0.00051000%
77         | 149             | 0.00149000%
78         | 488             | 0.00488000%
79         | 1,330           | 0.01330000%
80         | 3,495           | 0.03495000%
81         | 7,981           | 0.07981000%
82         | 17,198          | 0.17198000%
83         | 33,741          | 0.33741000%
84         | 62,499          | 0.62499000%
85         | 107,253         | 1.07253000%
86         | 172,508         | 1.72508000%
87         | 259,487         | 2.59487000%
88         | 365,485         | 3.65485000%
89         | 487,853         | 4.87853000%
90         | 613,752         | 6.13752000%
91         | 728,207         | 7.28207000%
92         | 820,231         | 8.20231000%
93         | 873,633         | 8.73633000%
94         | 887,696         | 8.87696000%
95         | 857,178         | 8.57178000%
96         | 788,302         | 7.88302000%
97         | 693,631         | 6.93631000%
98         | 583,690         | 5.83690000%
99         | 468,579         | 4.68579000%
100        | 361,868         | 3.61868000%
101        | 268,519         | 2.68519000%
102        | 189,893         | 1.89893000%
103        | 129,497         | 1.29497000%
104        | 85,186          | 0.85186000%
105        | 54,173          | 0.54173000%
106        | 33,234          | 0.33234000%
107        | 19,568          | 0.19568000%
108        | 11,057          | 0.11057000%
109        | 6,040           | 0.06040000%
110        | 3,288           | 0.03288000%
111        | 1,703           | 0.01703000%
112        | 825             | 0.00825000%
113        | 388             | 0.00388000%
114        | 171             | 0.00171000%
115        | 87              | 0.00087000%
116        | 35              | 0.00035000%
117        | 16              | 0.00016000%
118        | 7               | 0.00007000%
119        | 6               | 0.00006000%
121        | 3               | 0.00003000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
28         | 1               | 0.00001000%
29         | 7               | 0.00007000%
30         | 15              | 0.00015000%
31         | 58              | 0.00058000%
32         | 204             | 0.00204000%
33         | 567             | 0.00567000%
34         | 1,561           | 0.01561000%
35         | 3,912           | 0.03912000%
36         | 9,505           | 0.09505000%
37         | 20,995          | 0.20995000%
38         | 43,524          | 0.43524000%
39         | 83,969          | 0.83969000%
40         | 149,112         | 1.49112000%
41         | 249,380         | 2.49380000%
42         | 384,593         | 3.84593000%
43         | 553,727         | 5.53727000%
44         | 735,178         | 7.35178000%
45         | 908,354         | 9.08354000%
46         | 1,042,374       | 10.42374000%
47         | 1,105,448       | 11.05448000%
48         | 1,085,882       | 10.85882000%
49         | 985,591         | 9.85591000%
50         | 828,656         | 8.28656000%
51         | 644,200         | 6.44200000%
52         | 461,483         | 4.61483000%
53         | 306,509         | 3.06509000%
54         | 187,644         | 1.87644000%
55         | 106,273         | 1.06273000%
56         | 55,259          | 0.55259000%
57         | 26,700          | 0.26700000%
58         | 11,899          | 0.11899000%
59         | 4,788           | 0.04788000%
60         | 1,747           | 0.01747000%
61         | 589             | 0.00589000%
62         | 205             | 0.00205000%
63         | 71              | 0.00071000%
64         | 16              | 0.00016000%
65         | 4               | 0.00004000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 31,331          | 0.31331000%
1          | 106,476         | 1.06476000%
2          | 252,690         | 2.52690000%
3          | 470,298         | 4.70298000%
4          | 735,890         | 7.35890000%
5          | 997,696         | 9.97696000%
6          | 1,193,057       | 11.93057000%
7          | 1,279,269       | 12.79269000%
8          | 1,238,324       | 12.38324000%
9          | 1,090,967       | 10.90967000%
10         | 881,155         | 8.81155000%
11         | 653,755         | 6.53755000%
12         | 447,733         | 4.47733000%
13         | 282,926         | 2.82926000%
14         | 166,033         | 1.66033000%
15         | 89,657          | 0.89657000%
16         | 45,636          | 0.45636000%
17         | 21,453          | 0.21453000%
18         | 9,392           | 0.09392000%
19         | 3,935           | 0.03935000%
20         | 1,527           | 0.01527000%
21         | 534             | 0.00534000%
22         | 185             | 0.00185000%
23         | 65              | 0.00065000%
24         | 10              | 0.00010000%
25         | 6               | 0.00006000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 5.1497          |  0.0000% |  0.0002% |  0.0381% |  1.7190% | 17.6634% | 47.9261% | 29.1249% |  3.5282% |  0.0001%
 >= 6 copies | 4.3883          |  0.0000% |  0.0193% |  1.0948% | 12.6272% | 40.6511% | 37.7599% |  7.5988% |  0.2489% |  0.0000%
 >= 7 copies | 3.5679          |  0.0071% |  0.6960% |  9.7950% | 35.8139% | 40.0971% | 12.8787% |  0.7083% |  0.0039% |  0.0000%
