==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,900
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
93         | 2               | 0.00002000%
94         | 15              | 0.00015000%
95         | 62              | 0.00062000%
96         | 323             | 0.00323000%
97         | 1,238           | 0.01238000%
98         | 3,948           | 0.03948000%
99         | 11,093          | 0.11093000%
100        | 26,663          | 0.26663000%
101        | 58,148          | 0.58148000%
102        | 111,207         | 1.11207000%
103        | 193,554         | 1.93554000%
104        | 307,388         | 3.07388000%
105        | 447,194         | 4.47194000%
106        | 600,136         | 6.00136000%
107        | 749,409         | 7.49409000%
108        | 870,933         | 8.70933000%
109        | 949,646         | 9.49646000%
110        | 971,034         | 9.71034000%
111        | 936,934         | 9.36934000%
112        | 851,669         | 8.51669000%
113        | 736,687         | 7.36687000%
114        | 609,141         | 6.09141000%
115        | 476,993         | 4.76993000%
116        | 357,302         | 3.57302000%
117        | 256,158         | 2.56158000%
118        | 176,408         | 1.76408000%
119        | 116,929         | 1.16929000%
120        | 74,592          | 0.74592000%
121        | 45,381          | 0.45381000%
122        | 26,986          | 0.26986000%
123        | 15,330          | 0.15330000%
124        | 8,353           | 0.08353000%
125        | 4,521           | 0.04521000%
126        | 2,364           | 0.02364000%
127        | 1,145           | 0.01145000%
128        | 591             | 0.00591000%
129        | 300             | 0.00300000%
130        | 123             | 0.00123000%
131        | 62              | 0.00062000%
132        | 22              | 0.00022000%
133        | 10              | 0.00010000%
134        | 2               | 0.00002000%
135        | 1               | 0.00001000%
136        | 3               | 0.00003000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
56         | 4               | 0.00004000%
57         | 17              | 0.00017000%
58         | 98              | 0.00098000%
59         | 362             | 0.00362000%
60         | 1,208           | 0.01208000%
61         | 3,592           | 0.03592000%
62         | 9,544           | 0.09544000%
63         | 22,776          | 0.22776000%
64         | 48,780          | 0.48780000%
65         | 94,718          | 0.94718000%
66         | 167,566         | 1.67566000%
67         | 272,818         | 2.72818000%
68         | 410,101         | 4.10101000%
69         | 564,584         | 5.64584000%
70         | 726,760         | 7.26760000%
71         | 864,672         | 8.64672000%
72         | 964,570         | 9.64570000%
73         | 1,002,175       | 10.02175000%
74         | 981,815         | 9.81815000%
75         | 902,825         | 9.02825000%
76         | 781,778         | 7.81778000%
77         | 639,031         | 6.39031000%
78         | 496,873         | 4.96873000%
79         | 365,728         | 3.65728000%
80         | 254,996         | 2.54996000%
81         | 169,466         | 1.69466000%
82         | 107,157         | 1.07157000%
83         | 65,305          | 0.65305000%
84         | 37,791          | 0.37791000%
85         | 20,852          | 0.20852000%
86         | 11,361          | 0.11361000%
87         | 5,609           | 0.05609000%
88         | 2,803           | 0.02803000%
89         | 1,281           | 0.01281000%
90         | 562             | 0.00562000%
91         | 251             | 0.00251000%
92         | 107             | 0.00107000%
93         | 43              | 0.00043000%
94         | 11              | 0.00011000%
95         | 6               | 0.00006000%
96         | 2               | 0.00002000%
97         | 1               | 0.00001000%
99         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
19         | 1               | 0.00001000%
20         | 1               | 0.00001000%
21         | 7               | 0.00007000%
22         | 22              | 0.00022000%
23         | 153             | 0.00153000%
24         | 499             | 0.00499000%
25         | 1,335           | 0.01335000%
26         | 4,168           | 0.04168000%
27         | 11,130          | 0.11130000%
28         | 27,178          | 0.27178000%
29         | 60,531          | 0.60531000%
30         | 122,130         | 1.22130000%
31         | 226,649         | 2.26649000%
32         | 383,351         | 3.83351000%
33         | 588,462         | 5.88462000%
34         | 820,553         | 8.20553000%
35         | 1,041,547       | 10.41547000%
36         | 1,199,872       | 11.99872000%
37         | 1,252,307       | 12.52307000%
38         | 1,184,505       | 11.84505000%
39         | 1,013,375       | 10.13375000%
40         | 785,035         | 7.85035000%
41         | 550,361         | 5.50361000%
42         | 347,096         | 3.47096000%
43         | 198,744         | 1.98744000%
44         | 102,155         | 1.02155000%
45         | 47,760          | 0.47760000%
46         | 20,021          | 0.20021000%
47         | 7,435           | 0.07435000%
48         | 2,536           | 0.02536000%
49         | 803             | 0.00803000%
50         | 212             | 0.00212000%
51         | 52              | 0.00052000%
52         | 12              | 0.00012000%
53         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 1,368,629       | 13.68629000%
1          | 1,673,282       | 16.73282000%
