==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,960
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
79         | 1               | 0.00001000%
80         | 5               | 0.00005000%
81         | 38              | 0.00038000%
82         | 328             | 0.00328000%
83         | 1,372           | 0.01372000%
84         | 5,045           | 0.05045000%
85         | 14,985          | 0.14985000%
86         | 37,981          | 0.37981000%
87         | 83,558          | 0.83558000%
88         | 163,076         | 1.63076000%
89         | 280,842         | 2.80842000%
90         | 433,731         | 4.33731000%
91         | 610,953         | 6.10953000%
92         | 787,004         | 7.87004000%
93         | 931,428         | 9.31428000%
94         | 1,021,872       | 10.21872000%
95         | 1,043,946       | 10.43946000%
96         | 995,285         | 9.95285000%
97         | 888,967         | 8.88967000%
98         | 749,368         | 7.49368000%
99         | 597,263         | 5.97263000%
100        | 450,857         | 4.50857000%
101        | 323,164         | 3.23164000%
102        | 222,323         | 2.22323000%
103        | 144,793         | 1.44793000%
104        | 90,695          | 0.90695000%
105        | 53,953          | 0.53953000%
106        | 31,384          | 0.31384000%
107        | 17,418          | 0.17418000%
108        | 9,047           | 0.09047000%
109        | 4,840           | 0.04840000%
110        | 2,418           | 0.02418000%
111        | 1,102           | 0.01102000%
112        | 516             | 0.00516000%
113        | 243             | 0.00243000%
114        | 129             | 0.00129000%
115        | 41              | 0.00041000%
116        | 19              | 0.00019000%
117        | 4               | 0.00004000%
118        | 5               | 0.00005000%
123        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
46         | 1               | 0.00001000%
47         | 1               | 0.00001000%
48         | 22              | 0.00022000%
49         | 80              | 0.00080000%
50         | 385             | 0.00385000%
51         | 1,343           | 0.01343000%
52         | 4,364           | 0.04364000%
53         | 12,550          | 0.12550000%
54         | 31,279          | 0.31279000%
55         | 69,328          | 0.69328000%
56         | 137,158         | 1.37158000%
