==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,920
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
107        | 1               | 0.00001000%
108        | 2               | 0.00002000%
109        | 14              | 0.00014000%
110        | 54              | 0.00054000%
111        | 231             | 0.00231000%
112        | 799             | 0.00799000%
113        | 2,501           | 0.02501000%
114        | 6,646           | 0.06646000%
115        | 15,743          | 0.15743000%
116        | 33,927          | 0.33927000%
117        | 66,533          | 0.66533000%
118        | 117,771         | 1.17771000%
119        | 194,491         | 1.94491000%
120        | 294,628         | 2.94628000%
121        | 416,031         | 4.16031000%
122        | 549,861         | 5.49861000%
123        | 679,279         | 6.79279000%
124        | 790,073         | 7.90073000%
125        | 869,807         | 8.69807000%
126        | 906,067         | 9.06067000%
127        | 893,298         | 8.93298000%
128        | 839,619         | 8.39619000%
129        | 750,380         | 7.50380000%
130        | 643,781         | 6.43781000%
131        | 525,868         | 5.25868000%
132        | 415,042         | 4.15042000%
133        | 312,781         | 3.12781000%
134        | 228,573         | 2.28573000%
135        | 159,323         | 1.59323000%
136        | 108,121         | 1.08121000%
137        | 70,371          | 0.70371000%
138        | 44,773          | 0.44773000%
139        | 27,324          | 0.27324000%
140        | 15,990          | 0.15990000%
141        | 9,232           | 0.09232000%
142        | 5,205           | 0.05205000%
143        | 2,834           | 0.02834000%
144        | 1,521           | 0.01521000%
145        | 782             | 0.00782000%
146        | 374             | 0.00374000%
147        | 191             | 0.00191000%
148        | 88              | 0.00088000%
149        | 48              | 0.00048000%
150        | 13              | 0.00013000%
151        | 4               | 0.00004000%
152        | 3               | 0.00003000%
154        | 1               | 0.00001000%
156        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
64         | 1               | 0.00001000%
65         | 1               | 0.00001000%
66         | 4               | 0.00004000%
67         | 24              | 0.00024000%
68         | 128             | 0.00128000%
69         | 432             | 0.00432000%
70         | 1,330           | 0.01330000%
71         | 3,449           | 0.03449000%
72         | 8,631           | 0.08631000%
73         | 19,104          | 0.19104000%
74         | 39,210          | 0.39210000%
75         | 74,394          | 0.74394000%
76         | 128,731         | 1.28731000%
77         | 209,797         | 2.09797000%
78         | 315,606         | 3.15606000%
79         | 442,286         | 4.42286000%
80         | 582,306         | 5.82306000%
81         | 718,330         | 7.18330000%
82         | 833,633         | 8.33633000%
83         | 908,601         | 9.08601000%
84         | 936,728         | 9.36728000%
85         | 916,847         | 9.16847000%
86         | 846,140         | 8.46140000%
87         | 742,313         | 7.42313000%
88         | 620,558         | 6.20558000%
89         | 495,731         | 4.95731000%
90         | 374,495         | 3.74495000%
91         | 273,858         | 2.73858000%
92         | 189,167         | 1.89167000%
93         | 125,432         | 1.25432000%
94         | 79,978          | 0.79978000%
95         | 49,111          | 0.49111000%
96         | 28,964          | 0.28964000%
97         | 16,334          | 0.16334000%
98         | 9,157           | 0.09157000%
99         | 4,684           | 0.04684000%
100        | 2,343           | 0.02343000%
101        | 1,167           | 0.01167000%
102        | 543             | 0.00543000%
103        | 258             | 0.00258000%
104        | 114             | 0.00114000%
105        | 44              | 0.00044000%
106        | 18              | 0.00018000%
107        | 10              | 0.00010000%
108        | 5               | 0.00005000%
109        | 2               | 0.00002000%
110        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
24         | 1               | 0.00001000%
25         | 4               | 0.00004000%
26         | 14              | 0.00014000%
27         | 76              | 0.00076000%
28         | 234             | 0.00234000%
29         | 657             | 0.00657000%
30         | 1,985           | 0.01985000%
31         | 5,126           | 0.05126000%
32         | 12,868          | 0.12868000%
33         | 28,908          | 0.28908000%
34         | 60,538          | 0.60538000%
35         | 116,547         | 1.16547000%
