==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,000
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
109        | 1               | 0.00001000%
110        | 13              | 0.00013000%
111        | 46              | 0.00046000%
112        | 163             | 0.00163000%
113        | 655             | 0.00655000%
114        | 2,012           | 0.02012000%
115        | 5,387           | 0.05387000%
116        | 13,069          | 0.13069000%
117        | 28,503          | 0.28503000%
118        | 57,384          | 0.57384000%
119        | 102,835         | 1.02835000%
120        | 172,703         | 1.72703000%
121        | 265,916         | 2.65916000%
122        | 381,737         | 3.81737000%
123        | 512,330         | 5.12330000%
124        | 642,914         | 6.42914000%
125        | 758,696         | 7.58696000%
126        | 846,930         | 8.46930000%
127        | 896,653         | 8.96653000%
128        | 896,810         | 8.96810000%
129        | 854,492         | 8.54492000%
130        | 775,467         | 7.75467000%
131        | 674,779         | 6.74779000%
132        | 559,205         | 5.59205000%
133        | 446,117         | 4.46117000%
134        | 341,412         | 3.41412000%
135        | 252,705         | 2.52705000%
136        | 178,947         | 1.78947000%
137        | 122,462         | 1.22462000%
138        | 81,337          | 0.81337000%
139        | 51,966          | 0.51966000%
140        | 32,271          | 0.32271000%
141        | 19,200          | 0.19200000%
142        | 11,271          | 0.11271000%
143        | 6,304           | 0.06304000%
144        | 3,497           | 0.03497000%
145        | 1,852           | 0.01852000%
146        | 995             | 0.00995000%
147        | 508             | 0.00508000%
148        | 229             | 0.00229000%
149        | 134             | 0.00134000%
150        | 58              | 0.00058000%
151        | 21              | 0.00021000%
152        | 7               | 0.00007000%
153        | 5               | 0.00005000%
155        | 1               | 0.00001000%
157        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
65         | 1               | 0.00001000%
66         | 2               | 0.00002000%
67         | 7               | 0.00007000%
68         | 40              | 0.00040000%
69         | 166             | 0.00166000%
70         | 563             | 0.00563000%
71         | 1,618           | 0.01618000%
72         | 4,294           | 0.04294000%
73         | 10,126          | 0.10126000%
74         | 22,185          | 0.22185000%
75         | 44,205          | 0.44205000%
76         | 82,814          | 0.82814000%
77         | 141,684         | 1.41684000%
78         | 225,089         | 2.25089000%
79         | 335,183         | 3.35183000%
80         | 463,449         | 4.63449000%
81         | 601,618         | 6.01618000%
82         | 735,403         | 7.35403000%
83         | 842,827         | 8.42827000%
84         | 911,483         | 9.11483000%
85         | 933,114         | 9.33114000%
86         | 905,058         | 9.05058000%
87         | 829,566         | 8.29566000%
88         | 723,489         | 7.23489000%
89         | 602,311         | 6.02311000%
90         | 478,056         | 4.78056000%
91         | 361,098         | 3.61098000%
92         | 261,191         | 2.61191000%
93         | 180,849         | 1.80849000%
94         | 119,412         | 1.19412000%
95         | 76,258          | 0.76258000%
96         | 46,591          | 0.46591000%
97         | 27,416          | 0.27416000%
98         | 15,588          | 0.15588000%
99         | 8,549           | 0.08549000%
100        | 4,357           | 0.04357000%
101        | 2,305           | 0.02305000%
102        | 1,093           | 0.01093000%
103        | 511             | 0.00511000%
104        | 241             | 0.00241000%
105        | 114             | 0.00114000%
106        | 40              | 0.00040000%
107        | 17              | 0.00017000%
108        | 11              | 0.00011000%
109        | 5               | 0.00005000%
110        | 1               | 0.00001000%
111        | 1               | 0.00001000%
112        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
25         | 4               | 0.00004000%
26         | 10              | 0.00010000%
27         | 40              | 0.00040000%
28         | 161             | 0.00161000%
29         | 444             | 0.00444000%
30         | 1,333           | 0.01333000%
31         | 3,636           | 0.03636000%
32         | 9,151           | 0.09151000%
33         | 21,324          | 0.21324000%
34         | 45,795          | 0.45795000%
35         | 90,615          | 0.90615000%
36         | 166,212         | 1.66212000%
37         | 280,669         | 2.80669000%
38         | 437,050         | 4.37050000%
39         | 627,753         | 6.27753000%
40         | 831,177         | 8.31177000%
41         | 1,008,353       | 10.08353000%
42         | 1,131,025       | 11.31025000%
43         | 1,163,704       | 11.63704000%
44         | 1,096,844       | 10.96844000%
45         | 949,590         | 9.49590000%
46         | 754,581         | 7.54581000%
47         | 549,876         | 5.49876000%
48         | 366,369         | 3.66369000%
49         | 224,380         | 2.24380000%
50         | 125,252         | 1.25252000%
51         | 64,080          | 0.64080000%
52         | 30,159          | 0.30159000%
53         | 12,720          | 0.12720000%
54         | 5,072           | 0.05072000%
55         | 1,803           | 0.01803000%
56         | 587             | 0.00587000%
57         | 169             | 0.00169000%
58         | 45              | 0.00045000%
59         | 14              | 0.00014000%
60         | 3               | 0.00003000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 215,289         | 2.15289000%
1          | 494,348         | 4.94348000%
2          | 859,313         | 8.59313000%
3          | 1,198,890       | 11.98890000%
4          | 1,413,475       | 14.13475000%
5          | 1,448,794       | 14.48794000%
6          | 1,316,059       | 13.16059000%
7          | 1,070,973       | 10.70973000%
8          | 786,214         | 7.86214000%
9          | 525,683         | 5.25683000%
10         | 321,641         | 3.21641000%
11         | 180,586         | 1.80586000%
12         | 92,526          | 0.92526000%
13         | 44,184          | 0.44184000%
14         | 19,549          | 0.19549000%
15         | 7,886           | 0.07886000%
16         | 3,049           | 0.03049000%
17         | 1,020           | 0.01020000%
18         | 356             | 0.00356000%
19         | 117             | 0.00117000%
20         | 32              | 0.00032000%
21         | 12              | 0.00012000%
22         | 4               | 0.00004000%

==================================================
Duplication Statistics
==================================================
