==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,260
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
128        | 5               | 0.00005000%
129        | 12              | 0.00012000%
130        | 64              | 0.00064000%
131        | 198             | 0.00198000%
132        | 644             | 0.00644000%
133        | 1,781           | 0.01781000%
134        | 4,371           | 0.04371000%
135        | 9,989           | 0.09989000%
136        | 21,098          | 0.21098000%
137        | 40,905          | 0.40905000%
138        | 72,359          | 0.72359000%
139        | 120,925         | 1.20925000%
140        | 188,123         | 1.88123000%
141        | 275,536         | 2.75536000%
142        | 378,356         | 3.78356000%
143        | 490,248         | 4.90248000%
144        | 602,538         | 6.02538000%
145        | 703,465         | 7.03465000%
146        | 783,100         | 7.83100000%
147        | 826,390         | 8.26390000%
148        | 837,056         | 8.37056000%
149        | 810,370         | 8.10370000%
150        | 752,453         | 7.52453000%
151        | 671,694         | 6.71694000%
152        | 575,163         | 5.75163000%
153        | 476,402         | 4.76402000%
154        | 378,639         | 3.78639000%
155        | 293,437         | 2.93437000%
156        | 217,132         | 2.17132000%
157        | 156,799         | 1.56799000%
158        | 109,707         | 1.09707000%
159        | 74,457          | 0.74457000%
160        | 48,784          | 0.48784000%
161        | 31,160          | 0.31160000%
162        | 19,425          | 0.19425000%
163        | 11,563          | 0.11563000%
164        | 6,992           | 0.06992000%
165        | 3,815           | 0.03815000%
166        | 2,278           | 0.02278000%
167        | 1,242           | 0.01242000%
168        | 664             | 0.00664000%
169        | 323             | 0.00323000%
170        | 180             | 0.00180000%
171        | 91              | 0.00091000%
172        | 38              | 0.00038000%
173        | 13              | 0.00013000%
174        | 7               | 0.00007000%
175        | 5               | 0.00005000%
176        | 3               | 0.00003000%
177        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
78         | 1               | 0.00001000%
79         | 13              | 0.00013000%
80         | 40              | 0.00040000%
81         | 126             | 0.00126000%
82         | 389             | 0.00389000%
83         | 1,061           | 0.01061000%
84         | 2,754           | 0.02754000%
85         | 6,405           | 0.06405000%
86         | 13,323          | 0.13323000%
87         | 26,713          | 0.26713000%
88         | 49,706          | 0.49706000%
89         | 86,681          | 0.86681000%
90         | 140,402         | 1.40402000%
91         | 215,191         | 2.15191000%
92         | 308,923         | 3.08923000%
93         | 419,436         | 4.19436000%
94         | 538,268         | 5.38268000%
95         | 654,652         | 6.54652000%
96         | 755,825         | 7.55825000%
97         | 827,778         | 8.27778000%
98         | 864,514         | 8.64514000%
99         | 859,642         | 8.59642000%
100        | 816,148         | 8.16148000%
101        | 743,426         | 7.43426000%
102        | 643,360         | 6.43360000%
103        | 536,656         | 5.36656000%
104        | 428,504         | 4.28504000%
105        | 329,688         | 3.29688000%
