==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,050
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
67         | 8               | 0.00008000%
68         | 102             | 0.00102000%
69         | 667             | 0.00667000%
70         | 3,176           | 0.03176000%
71         | 11,635          | 0.11635000%
72         | 34,962          | 0.34962000%
73         | 86,020          | 0.86020000%
74         | 179,646         | 1.79646000%
75         | 323,950         | 3.23950000%
76         | 513,419         | 5.13419000%
77         | 727,184         | 7.27184000%
78         | 925,940         | 9.25940000%
79         | 1,070,671       | 10.70671000%
80         | 1,132,847       | 11.32847000%
81         | 1,104,491       | 11.04491000%
82         | 997,985         | 9.97985000%
83         | 839,268         | 8.39268000%
84         | 662,439         | 6.62439000%
85         | 489,704         | 4.89704000%
86         | 341,712         | 3.41712000%
87         | 226,206         | 2.26206000%
88         | 141,833         | 1.41833000%
89         | 84,726          | 0.84726000%
90         | 48,376          | 0.48376000%
91         | 26,242          | 0.26242000%
92         | 13,866          | 0.13866000%
93         | 6,817           | 0.06817000%
94         | 3,266           | 0.03266000%
95         | 1,618           | 0.01618000%
96         | 689             | 0.00689000%
97         | 315             | 0.00315000%
98         | 137             | 0.00137000%
99         | 53              | 0.00053000%
100        | 21              | 0.00021000%
101        | 7               | 0.00007000%
103        | 1               | 0.00001000%
104        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
38         | 1               | 0.00001000%
39         | 3               | 0.00003000%
40         | 23              | 0.00023000%
41         | 192             | 0.00192000%
42         | 908             | 0.00908000%
43         | 3,660           | 0.03660000%
44         | 11,945          | 0.11945000%
45         | 32,934          | 0.32934000%
46         | 78,806          | 0.78806000%
47         | 163,271         | 1.63271000%
48         | 298,438         | 2.98438000%
49         | 484,556         | 4.84556000%
50         | 701,782         | 7.01782000%
51         | 917,072         | 9.17072000%
52         | 1,082,165       | 10.82165000%
53         | 1,168,605       | 11.68605000%
54         | 1,150,503       | 11.50503000%
55         | 1,044,585       | 10.44585000%
56         | 875,810         | 8.75810000%
57         | 680,627         | 6.80627000%
58         | 492,582         | 4.92582000%
59         | 333,531         | 3.33531000%
60         | 210,873         | 2.10873000%
61         | 125,820         | 1.25820000%
62         | 69,955          | 0.69955000%
63         | 37,249          | 0.37249000%
64         | 18,580          | 0.18580000%
65         | 8,611           | 0.08611000%
66         | 4,008           | 0.04008000%
67         | 1,795           | 0.01795000%
68         | 708             | 0.00708000%
69         | 251             | 0.00251000%
70         | 97              | 0.00097000%
71         | 34              | 0.00034000%
72         | 14              | 0.00014000%
73         | 5               | 0.00005000%
74         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
12         | 1               | 0.00001000%
13         | 6               | 0.00006000%
14         | 26              | 0.00026000%
15         | 123             | 0.00123000%
16         | 592             | 0.00592000%
17         | 2,245           | 0.02245000%
18         | 7,320           | 0.07320000%
19         | 21,854          | 0.21854000%
20         | 57,715          | 0.57715000%
21         | 134,049         | 1.34049000%
22         | 275,430         | 2.75430000%
23         | 496,793         | 4.96793000%
24         | 792,707         | 7.92707000%
25         | 1,108,512       | 11.08512000%
26         | 1,359,485       | 13.59485000%
27         | 1,462,290       | 14.62290000%
28         | 1,372,963       | 13.72963000%
29         | 1,125,366       | 11.25366000%
30         | 805,121         | 8.05121000%
31         | 501,110         | 5.01110000%
32         | 271,085         | 2.71085000%
33         | 127,130         | 1.27130000%
34         | 51,790          | 0.51790000%
35         | 18,583          | 0.18583000%
36         | 5,762           | 0.05762000%
37         | 1,542           | 0.01542000%
38         | 318             | 0.00318000%
39         | 67              | 0.00067000%
40         | 13              | 0.00013000%
41         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 6,632,537       | 66.32537000%
1          | 1,812,074       | 18.12074000%
2          | 927,738         | 9.27738000%
3          | 404,927         | 4.04927000%
4          | 152,329         | 1.52329000%
5          | 50,660          | 0.50660000%
6          | 14,784          | 0.14784000%
7          | 3,795           | 0.03795000%
8          | 904             | 0.00904000%
9          | 197             | 0.00197000%
10         | 46              | 0.00046000%
11         | 6               | 0.00006000%
12         | 3               | 0.00003000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 2.4687          |  0.7675% | 12.0727% | 38.9823% | 36.7209% | 10.6212% |  0.8251% |  0.0104% |  0.0000% |  0.0000%
 >= 6 copies | 1.4759          | 10.3462% | 42.0742% | 37.7936% |  9.2235% |  0.5571% |  0.0054% |  0.0000% |  0.0000% |  0.0000%
 >= 7 copies | 0.7785          | 36.8909% | 49.1449% | 13.1911% |  0.7662% |  0.0069% |  0.0000% |  0.0000% |  0.0000% |  0.0000%
