==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,720
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
90         | 1               | 0.00001000%
91         | 6               | 0.00006000%
92         | 37              | 0.00037000%
93         | 201             | 0.00201000%
94         | 866             | 0.00866000%
95         | 2,877           | 0.02877000%
96         | 8,622           | 0.08622000%
97         | 21,790          | 0.21790000%
98         | 49,148          | 0.49148000%
99         | 98,238          | 0.98238000%
100        | 175,966         | 1.75966000%
101        | 286,736         | 2.86736000%
102        | 425,342         | 4.25342000%
103        | 582,873         | 5.82873000%
104        | 737,854         | 7.37854000%
105        | 868,447         | 8.68447000%
106        | 954,210         | 9.54210000%
107        | 984,574         | 9.84574000%
108        | 955,166         | 9.55166000%
109        | 872,016         | 8.72016000%
110        | 756,608         | 7.56608000%
111        | 623,763         | 6.23763000%
112        | 489,405         | 4.89405000%
113        | 366,307         | 3.66307000%
114        | 261,516         | 2.61516000%
115        | 179,407         | 1.79407000%
116        | 118,446         | 1.18446000%
117        | 74,808          | 0.74808000%
118        | 45,730          | 0.45730000%
119        | 26,825          | 0.26825000%
120        | 15,298          | 0.15298000%
121        | 8,180           | 0.08180000%
122        | 4,341           | 0.04341000%
123        | 2,244           | 0.02244000%
124        | 1,097           | 0.01097000%
125        | 570             | 0.00570000%
126        | 266             | 0.00266000%
127        | 124             | 0.00124000%
128        | 61              | 0.00061000%
129        | 23              | 0.00023000%
130        | 6               | 0.00006000%
131        | 1               | 0.00001000%
132        | 2               | 0.00002000%
133        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
54         | 1               | 0.00001000%
55         | 13              | 0.00013000%
56         | 62              | 0.00062000%
57         | 257             | 0.00257000%
58         | 881             | 0.00881000%
59         | 2,801           | 0.02801000%
60         | 7,695           | 0.07695000%
61         | 19,348          | 0.19348000%
62         | 42,667          | 0.42667000%
63         | 85,097          | 0.85097000%
64         | 154,706         | 1.54706000%
65         | 257,471         | 2.57471000%
66         | 393,411         | 3.93411000%
67         | 551,712         | 5.51712000%
68         | 715,697         | 7.15697000%
69         | 864,686         | 8.64686000%
70         | 969,741         | 9.69741000%
71         | 1,015,000       | 10.15000000%
72         | 997,264         | 9.97264000%
73         | 920,815         | 9.20815000%
74         | 797,984         | 7.97984000%
75         | 651,382         | 6.51382000%
76         | 504,023         | 5.04023000%
77         | 371,007         | 3.71007000%
78         | 257,251         | 2.57251000%
79         | 169,798         | 1.69798000%
80         | 106,697         | 1.06697000%
81         | 64,403          | 0.64403000%
82         | 36,890          | 0.36890000%
83         | 20,498          | 0.20498000%
84         | 10,677          | 0.10677000%
85         | 5,361           | 0.05361000%
86         | 2,595           | 0.02595000%
87         | 1,186           | 0.01186000%
88         | 562             | 0.00562000%
89         | 211             | 0.00211000%
90         | 88              | 0.00088000%
91         | 39              | 0.00039000%
92         | 17              | 0.00017000%
93         | 4               | 0.00004000%
96         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
