==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,270
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
128        | 4               | 0.00004000%
129        | 11              | 0.00011000%
130        | 51              | 0.00051000%
131        | 155             | 0.00155000%
132        | 565             | 0.00565000%
133        | 1,527           | 0.01527000%
134        | 3,843           | 0.03843000%
135        | 8,780           | 0.08780000%
136        | 18,996          | 0.18996000%
137        | 37,089          | 0.37089000%
138        | 66,730          | 0.66730000%
139        | 111,858         | 1.11858000%
140        | 175,846         | 1.75846000%
141        | 260,705         | 2.60705000%
142        | 360,850         | 3.60850000%
143        | 472,532         | 4.72532000%
144        | 584,720         | 5.84720000%
145        | 688,395         | 6.88395000%
146        | 771,704         | 7.71704000%
147        | 821,818         | 8.21818000%
148        | 837,655         | 8.37655000%
149        | 817,019         | 8.17019000%
150        | 762,297         | 7.62297000%
151        | 685,926         | 6.85926000%
152        | 591,262         | 5.91262000%
153        | 491,837         | 4.91837000%
154        | 394,080         | 3.94080000%
155        | 306,488         | 3.06488000%
156        | 228,381         | 2.28381000%
157        | 165,758         | 1.65758000%
158        | 116,579         | 1.16579000%
159        | 79,631          | 0.79631000%
160        | 52,370          | 0.52370000%
161        | 33,739          | 0.33739000%
162        | 21,036          | 0.21036000%
163        | 12,567          | 0.12567000%
164        | 7,606           | 0.07606000%
165        | 4,218           | 0.04218000%
166        | 2,497           | 0.02497000%
167        | 1,390           | 0.01390000%
168        | 748             | 0.00748000%
169        | 358             | 0.00358000%
170        | 206             | 0.00206000%
171        | 93              | 0.00093000%
172        | 45              | 0.00045000%
173        | 18              | 0.00018000%
174        | 7               | 0.00007000%
175        | 6               | 0.00006000%
176        | 2               | 0.00002000%
177        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
78         | 1               | 0.00001000%
79         | 11              | 0.00011000%
80         | 36              | 0.00036000%
81         | 112             | 0.00112000%
82         | 346             | 0.00346000%
83         | 952             | 0.00952000%
84         | 2,516           | 0.02516000%
85         | 5,883           | 0.05883000%
86         | 12,434          | 0.12434000%
87         | 25,030          | 0.25030000%
88         | 46,835          | 0.46835000%
89         | 82,034          | 0.82034000%
90         | 134,020         | 1.34020000%
91         | 206,170         | 2.06170000%
92         | 298,432         | 2.98432000%
93         | 407,281         | 4.07281000%
94         | 525,283         | 5.25283000%
95         | 642,240         | 6.42240000%
96         | 746,492         | 7.46492000%
97         | 821,417         | 8.21417000%
98         | 861,456         | 8.61456000%
99         | 861,703         | 8.61703000%
100        | 822,768         | 8.22768000%
101        | 751,873         | 7.51873000%
102        | 654,575         | 6.54575000%
103        | 548,342         | 5.48342000%
104        | 439,468         | 4.39468000%
105        | 340,164         | 3.40164000%
106        | 251,165         | 2.51165000%
107        | 179,069         | 1.79069000%
108        | 122,907         | 1.22907000%
109        | 81,577          | 0.81577000%
110        | 52,127          | 0.52127000%
111        | 32,118          | 0.32118000%
112        | 19,311          | 0.19311000%
113        | 10,912          | 0.10912000%
114        | 6,232           | 0.06232000%
115        | 3,282           | 0.03282000%
116        | 1,696           | 0.01696000%
117        | 914             | 0.00914000%
118        | 427             | 0.00427000%
119        | 224             | 0.00224000%
120        | 89              | 0.00089000%
121        | 47              | 0.00047000%
122        | 9               | 0.00009000%
123        | 10              | 0.00010000%
124        | 8               | 0.00008000%
125        | 1               | 0.00001000%
127        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
