==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,590
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
132        | 2               | 0.00002000%
134        | 16              | 0.00016000%
135        | 56              | 0.00056000%
136        | 195             | 0.00195000%
137        | 648             | 0.00648000%
138        | 1,786           | 0.01786000%
139        | 4,237           | 0.04237000%
140        | 9,598           | 0.09598000%
141        | 19,693          | 0.19693000%
142        | 37,821          | 0.37821000%
143        | 67,106          | 0.67106000%
144        | 111,100         | 1.11100000%
145        | 173,858         | 1.73858000%
146        | 255,870         | 2.55870000%
147        | 351,199         | 3.51199000%
148        | 459,049         | 4.59049000%
149        | 567,753         | 5.67753000%
150        | 669,712         | 6.69712000%
151        | 751,279         | 7.51279000%
152        | 803,889         | 8.03889000%
153        | 823,207         | 8.23207000%
154        | 808,841         | 8.08841000%
155        | 761,288         | 7.61288000%
156        | 689,617         | 6.89617000%
157        | 600,166         | 6.00166000%
158        | 504,699         | 5.04699000%
159        | 408,669         | 4.08669000%
160        | 321,715         | 3.21715000%
161        | 243,435         | 2.43435000%
162        | 179,233         | 1.79233000%
163        | 127,802         | 1.27802000%
164        | 87,547          | 0.87547000%
165        | 59,557          | 0.59557000%
166        | 38,781          | 0.38781000%
167        | 24,369          | 0.24369000%
168        | 15,040          | 0.15040000%
169        | 9,085           | 0.09085000%
170        | 5,278           | 0.05278000%
171        | 3,148           | 0.03148000%
172        | 1,720           | 0.01720000%
173        | 919             | 0.00919000%
174        | 495             | 0.00495000%
175        | 263             | 0.00263000%
176        | 131             | 0.00131000%
177        | 72              | 0.00072000%
178        | 31              | 0.00031000%
179        | 13              | 0.00013000%
180        | 6               | 0.00006000%
181        | 4               | 0.00004000%
182        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
80         | 1               | 0.00001000%
81         | 3               | 0.00003000%
82         | 6               | 0.00006000%
83         | 22              | 0.00022000%
84         | 117             | 0.00117000%
85         | 303             | 0.00303000%
86         | 873             | 0.00873000%
87         | 2,177           | 0.02177000%
88         | 4,981           | 0.04981000%
89         | 10,513          | 0.10513000%
90         | 21,367          | 0.21367000%
91         | 40,308          | 0.40308000%
92         | 70,847          | 0.70847000%
93         | 115,984         | 1.15984000%
94         | 180,722         | 1.80722000%
95         | 263,367         | 2.63367000%
96         | 365,011         | 3.65011000%
97         | 476,068         | 4.76068000%
98         | 591,984         | 5.91984000%
99         | 697,099         | 6.97099000%
100        | 783,113         | 7.83113000%
101        | 835,795         | 8.35795000%
102        | 852,892         | 8.52892000%
103        | 831,243         | 8.31243000%
104        | 772,604         | 7.72604000%
105        | 691,128         | 6.91128000%
106        | 591,106         | 5.91106000%
107        | 485,821         | 4.85821000%
108        | 384,192         | 3.84192000%
109        | 292,605         | 2.92605000%
110        | 214,213         | 2.14213000%
111        | 150,147         | 1.50147000%
112        | 102,051         | 1.02051000%
113        | 67,085          | 0.67085000%
114        | 43,029          | 0.43029000%
115        | 26,350          | 0.26350000%
116        | 15,581          | 0.15581000%
117        | 8,895           | 0.08895000%
118        | 4,891           | 0.04891000%
119        | 2,665           | 0.02665000%
120        | 1,467           | 0.01467000%
121        | 715             | 0.00715000%
122        | 356             | 0.00356000%
123        | 155             | 0.00155000%
124        | 85              | 0.00085000%
125        | 31              | 0.00031000%
126        | 18              | 0.00018000%
127        | 8               | 0.00008000%
128        | 5               | 0.00005000%
131        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
31         | 1               | 0.00001000%
32         | 3               | 0.00003000%
33         | 10              | 0.00010000%
34         | 32              | 0.00032000%
35         | 122             | 0.00122000%
36         | 349             | 0.00349000%
37         | 893             | 0.00893000%
38         | 2,294           | 0.02294000%
39         | 5,621           | 0.05621000%
40         | 12,404          | 0.12404000%
41         | 26,268          | 0.26268000%
42         | 51,248          | 0.51248000%
43         | 94,540          | 0.94540000%
44         | 162,339         | 1.62339000%
45         | 260,641         | 2.60641000%
46         | 391,045         | 3.91045000%
47         | 549,128         | 5.49128000%
48         | 716,617         | 7.16617000%
49         | 876,751         | 8.76751000%
50         | 999,703         | 9.99703000%
51         | 1,060,800       | 10.60800000%
52         | 1,045,489       | 10.45489000%
53         | 963,684         | 9.63684000%
54         | 823,884         | 8.23884000%
55         | 655,961         | 6.55961000%
56         | 487,110         | 4.87110000%
57         | 335,022         | 3.35022000%
58         | 214,162         | 2.14162000%
59         | 127,674         | 1.27674000%
60         | 70,548          | 0.70548000%
61         | 35,918          | 0.35918000%
62         | 17,107          | 0.17107000%
63         | 7,700           | 0.07700000%
64         | 3,090           | 0.03090000%
65         | 1,210           | 0.01210000%
66         | 426             | 0.00426000%
67         | 146             | 0.00146000%
68         | 45              | 0.00045000%
69         | 11              | 0.00011000%
70         | 3               | 0.00003000%
71         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 3,613           | 0.03613000%
1          | 16,590          | 0.16590000%
2          | 50,185          | 0.50185000%
3          | 120,107         | 1.20107000%
4          | 238,899         | 2.38899000%
5          | 408,113         | 4.08113000%
6          | 618,046         | 6.18046000%
7          | 834,120         | 8.34120000%
8          | 1,023,431       | 10.23431000%
9          | 1,142,350       | 11.42350000%
10         | 1,166,439       | 11.66439000%
11         | 1,094,798       | 10.94798000%
12         | 951,446         | 9.51446000%
13         | 768,224         | 7.68224000%
14         | 573,071         | 5.73071000%
15         | 398,778         | 3.98778000%
16         | 258,282         | 2.58282000%
17         | 156,276         | 1.56276000%
18         | 88,370          | 0.88370000%
19         | 46,799          | 0.46799000%
20         | 23,300          | 0.23300000%
21         | 10,893          | 0.10893000%
22         | 4,706           | 0.04706000%
23         | 2,014           | 0.02014000%
24         | 741             | 0.00741000%
25         | 275             | 0.00275000%
26         | 97              | 0.00097000%
27         | 27              | 0.00027000%
28         | 9               | 0.00009000%
29         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 5.4393          |  0.0000% |  0.0000% |  0.0047% |  0.4906% |  9.3850% | 43.0971% | 39.7385% |  7.2836% |  0.0005%
