==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,000
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
80         | 1               | 0.00001000%
81         | 10              | 0.00010000%
82         | 119             | 0.00119000%
83         | 605             | 0.00605000%
84         | 2,354           | 0.02354000%
85         | 7,882           | 0.07882000%
86         | 21,831          | 0.21831000%
87         | 52,365          | 0.52365000%
88         | 109,525         | 1.09525000%
89         | 202,375         | 2.02375000%
90         | 333,421         | 3.33421000%
91         | 496,372         | 4.96372000%
92         | 676,326         | 6.76326000%
93         | 842,099         | 8.42099000%
94         | 968,333         | 9.68333000%
95         | 1,035,240       | 10.35240000%
96         | 1,030,592       | 10.30592000%
97         | 959,973         | 9.59973000%
98         | 839,332         | 8.39332000%
99         | 694,914         | 6.94914000%
100        | 543,638         | 5.43638000%
101        | 403,558         | 4.03558000%
102        | 285,367         | 2.85367000%
103        | 192,789         | 1.92789000%
104        | 124,160         | 1.24160000%
105        | 76,568          | 0.76568000%
106        | 45,507          | 0.45507000%
107        | 25,887          | 0.25887000%
108        | 14,023          | 0.14023000%
109        | 7,467           | 0.07467000%
110        | 3,888           | 0.03888000%
111        | 1,830           | 0.01830000%
112        | 902             | 0.00902000%
113        | 395             | 0.00395000%
114        | 193             | 0.00193000%
115        | 108             | 0.00108000%
116        | 30              | 0.00030000%
117        | 14              | 0.00014000%
118        | 3               | 0.00003000%
119        | 3               | 0.00003000%
123        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
47         | 1               | 0.00001000%
48         | 10              | 0.00010000%
49         | 54              | 0.00054000%
50         | 216             | 0.00216000%
51         | 829             | 0.00829000%
52         | 2,767           | 0.02767000%
53         | 8,463           | 0.08463000%
54         | 22,106          | 0.22106000%
55         | 51,111          | 0.51111000%
56         | 105,297         | 1.05297000%
57         | 193,343         | 1.93343000%
58         | 321,585         | 3.21585000%
59         | 487,184         | 4.87184000%
60         | 671,258         | 6.71258000%
61         | 848,061         | 8.48061000%
62         | 987,665         | 9.87665000%
63         | 1,067,284       | 10.67284000%
64         | 1,068,313       | 10.68313000%
65         | 995,797         | 9.95797000%
66         | 864,068         | 8.64068000%
67         | 706,179         | 7.06179000%
68         | 539,823         | 5.39823000%
69         | 390,035         | 3.90035000%
70         | 265,978         | 2.65978000%
71         | 170,652         | 1.70652000%
72         | 104,583         | 1.04583000%
73         | 60,287          | 0.60287000%
74         | 33,285          | 0.33285000%
75         | 17,588          | 0.17588000%
76         | 8,595           | 0.08595000%
77         | 4,214           | 0.04214000%
78         | 1,954           | 0.01954000%
79         | 818             | 0.00818000%
80         | 338             | 0.00338000%
81         | 176             | 0.00176000%
82         | 48              | 0.00048000%
83         | 27              | 0.00027000%
84         | 5               | 0.00005000%
85         | 2               | 0.00002000%
87         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
16         | 1               | 0.00001000%
17         | 8               | 0.00008000%
18         | 23              | 0.00023000%
19         | 126             | 0.00126000%
20         | 491             | 0.00491000%
21         | 1,598           | 0.01598000%
22         | 4,872           | 0.04872000%
23         | 14,029          | 0.14029000%
24         | 35,626          | 0.35626000%
25         | 81,342          | 0.81342000%
26         | 167,606         | 1.67606000%
27         | 311,976         | 3.11976000%
28         | 520,028         | 5.20028000%
29         | 777,034         | 7.77034000%
30         | 1,042,821       | 10.42821000%
31         | 1,250,440       | 12.50440000%
32         | 1,339,532       | 13.39532000%
33         | 1,285,103       | 12.85103000%
34         | 1,098,008       | 10.98008000%
35         | 835,155         | 8.35155000%
36         | 565,585         | 5.65585000%
37         | 341,956         | 3.41956000%
38         | 182,464         | 1.82464000%
39         | 86,835          | 0.86835000%
40         | 37,048          | 0.37048000%
41         | 13,846          | 0.13846000%
42         | 4,623           | 0.04623000%
43         | 1,377           | 0.01377000%
44         | 356             | 0.00356000%
45         | 77              | 0.00077000%
46         | 12              | 0.00012000%
47         | 1               | 0.00001000%
48         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 3,631,375       | 36.31375000%
1          | 2,333,354       | 23.33354000%
2          | 1,771,986       | 17.71986000%
3          | 1,130,591       | 11.30591000%
4          | 624,953         | 6.24953000%
5          | 302,469         | 3.02469000%
6          | 129,948         | 1.29948000%
7          | 50,423          | 0.50423000%
8          | 17,288          | 0.17288000%
9          | 5,457           | 0.05457000%
10         | 1,610           | 0.01610000%
11         | 419             | 0.00419000%
12         | 93              | 0.00093000%
13         | 27              | 0.00027000%
14         | 7               | 0.00007000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.3554          |  0.0241% |  1.5032% | 14.8612% | 40.0422% | 34.1783% |  8.8733% |  0.5141% |  0.0036% |  0.0000%
 >= 6 copies | 2.3019          |  1.2931% | 16.0271% | 42.2405% | 32.5046% |  7.5036% |  0.4280% |  0.0030% |  0.0000% |  0.0000%
 >= 7 copies | 1.4251          | 11.5880% | 43.4441% | 36.3046% |  8.2052% |  0.4542% |  0.0040% |  0.0000% |  0.0000% |  0.0000%
